4.583551337247989466e+01,4.583551337247989466e+01,4.583551337247989466e+01
4.626434689021245816e+01,4.626434689021245816e+01,4.626434689021245816e+01
4.645367507286891851e+01,4.645367507286891851e+01,4.645367507286891851e+01
4.719473564205046046e+01,4.719473564205046046e+01,4.719473564205046046e+01
4.748428868328748109e+01,4.748428868328748109e+01,4.748428868328748109e+01
4.769003236450011229e+01,4.769003236450011229e+01,4.769003236450011229e+01
4.785117928786611685e+01,4.785117928786611685e+01,4.785117928786611685e+01
4.792215590017066518e+01,4.792215590017066518e+01,4.792215590017066518e+01
4.797901224103126339e+01,4.797901224103126339e+01,4.797901224103126339e+01
4.802509984789764985e+01,4.802509984789764985e+01,4.802509984789764985e+01
4.804504502056612836e+01,4.804504502056612836e+01,4.804504502056612836e+01
4.805613700320471082e+01,4.805613700320471082e+01,4.805613700320471082e+01
4.810762837425740202e+01,4.810762837425740202e+01,4.810762837425740202e+01
4.813134606988150921e+01,4.813134606988150921e+01,4.813134606988150921e+01
4.818364043924452034e+01,4.818364043924452034e+01,4.818364043924452034e+01
4.826855835187946298e+01,4.826855835187946298e+01,4.826855835187946298e+01
4.827046698060965468e+01,4.827046698060965468e+01,4.827046698060965468e+01
4.826823966331563298e+01,4.826823966331563298e+01,4.826823966331563298e+01
4.828938933567215486e+01,4.828938933567215486e+01,4.828938933567215486e+01
4.830576658817854252e+01,4.830576658817854252e+01,4.830576658817854252e+01
4.833600375610737387e+01,4.833600375610737387e+01,4.833600375610737387e+01
4.833639857403223061e+01,4.833639857403223061e+01,4.833639857403223061e+01
4.836017157975879854e+01,4.836017157975879854e+01,4.836017157975879854e+01
4.836842896158856320e+01,4.836842896158856320e+01,4.836842896158856320e+01
4.838260900627791727e+01,4.838260900627791727e+01,4.838260900627791727e+01
4.837094060440847443e+01,4.837094060440847443e+01,4.837094060440847443e+01
4.834381390531581246e+01,4.834381390531581246e+01,4.834381390531581246e+01
4.841647846525849985e+01,4.841647846525849985e+01,4.841647846525849985e+01
4.838015253740039157e+01,4.838015253740039157e+01,4.838015253740039157e+01
4.838092384289902270e+01,4.838092384289902270e+01,4.838092384289902270e+01
4.841759321951494144e+01,4.841759321951494144e+01,4.841759321951494144e+01
4.841859564340049360e+01,4.841859564340049360e+01,4.841859564340049360e+01
4.845320309478890408e+01,4.845320309478890408e+01,4.845320309478890408e+01
4.840661987942264943e+01,4.840661987942264943e+01,4.840661987942264943e+01
4.840507010929697174e+01,4.840507010929697174e+01,4.840507010929697174e+01
4.837195471489192755e+01,4.837195471489192755e+01,4.837195471489192755e+01
4.837994105499932829e+01,4.837994105499932829e+01,4.837994105499932829e+01
4.837371328668029946e+01,4.837371328668029946e+01,4.837371328668029946e+01
4.830416206003141610e+01,4.830416206003141610e+01,4.830416206003141610e+01
4.817811054453255792e+01,4.817811054453255792e+01,4.817811054453255792e+01
4.792218371951378231e+01,4.792218371951378231e+01,4.792218371951378231e+01
4.738519813758819055e+01,4.738519813758819055e+01,4.738519813758819055e+01
4.810233530299728244e+01,4.810233530299728244e+01,4.810233530299728244e+01
4.825330752938393175e+01,4.825330752938393175e+01,4.825330752938393175e+01
4.604879183865530479e+01,4.604879183865530479e+01,4.604879183865530479e+01
4.421172406415067258e+01,4.421172406415067258e+01,4.421172406415067258e+01
4.251781244548743643e+01,4.251781244548743643e+01,4.251781244548743643e+01
4.097505232101609352e+01,4.097505232101609352e+01,4.097505232101609352e+01
3.959881737488065312e+01,3.959881737488065312e+01,3.959881737488065312e+01
3.839950055779400628e+01,3.839950055779400628e+01,3.839950055779400628e+01
3.726633165506187595e+01,3.726633165506187595e+01,3.726633165506187595e+01
3.629860817233002024e+01,3.629860817233002024e+01,3.629860817233002024e+01
3.544193541606507125e+01,3.544193541606507125e+01,3.544193541606507125e+01
3.468926921017678922e+01,3.468926921017678922e+01,3.468926921017678922e+01
3.397349717731603391e+01,3.397349717731603391e+01,3.397349717731603391e+01
3.342519634666832928e+01,3.342519634666832928e+01,3.342519634666832928e+01
3.286444933601337937e+01,3.286444933601337937e+01,3.286444933601337937e+01
3.238611958247864209e+01,3.238611958247864209e+01,3.238611958247864209e+01
3.189573726525026842e+01,3.189573726525026842e+01,3.189573726525026842e+01
3.147147817705123884e+01,3.147147817705123884e+01,3.147147817705123884e+01
3.115543158099111309e+01,3.115543158099111309e+01,3.115543158099111309e+01
3.078209149647016574e+01,3.078209149647016574e+01,3.078209149647016574e+01
3.044316733566363098e+01,3.044316733566363098e+01,3.044316733566363098e+01
2.996865493628510180e+01,2.996865493628510180e+01,2.996865493628510180e+01
2.984805783411501068e+01,2.984805783411501068e+01,2.984805783411501068e+01
2.965384099759162240e+01,2.965384099759162240e+01,2.965384099759162240e+01
2.938647486855945345e+01,2.938647486855945345e+01,2.938647486855945345e+01
2.917913905112174433e+01,2.917913905112174433e+01,2.917913905112174433e+01
2.896157291555704205e+01,2.896157291555704205e+01,2.896157291555704205e+01
2.878461687436529104e+01,2.878461687436529104e+01,2.878461687436529104e+01
2.860801162565208244e+01,2.860801162565208244e+01,2.860801162565208244e+01
2.845016727012524882e+01,2.845016727012524882e+01,2.845016727012524882e+01
2.824126786900039576e+01,2.824126786900039576e+01,2.824126786900039576e+01
2.814082928657797567e+01,2.814082928657797567e+01,2.814082928657797567e+01
2.795785987425040275e+01,2.795785987425040275e+01,2.795785987425040275e+01
2.782324182435071691e+01,2.782324182435071691e+01,2.782324182435071691e+01
2.768352978009810172e+01,2.768352978009810172e+01,2.768352978009810172e+01
2.755484378827351577e+01,2.755484378827351577e+01,2.755484378827351577e+01
2.744530261750890077e+01,2.744530261750890077e+01,2.744530261750890077e+01
2.734137598178613970e+01,2.734137598178613970e+01,2.734137598178613970e+01
2.724977507916489472e+01,2.724977507916489472e+01,2.724977507916489472e+01
2.715679451865802818e+01,2.715679451865802818e+01,2.715679451865802818e+01
2.702972405613697759e+01,2.702972405613697759e+01,2.702972405613697759e+01
2.693433005270513192e+01,2.693433005270513192e+01,2.693433005270513192e+01
2.690835520931146974e+01,2.690835520931146974e+01,2.690835520931146974e+01
2.677392029406482621e+01,2.677392029406482621e+01,2.677392029406482621e+01
2.668356702133394975e+01,2.668356702133394975e+01,2.668356702133394975e+01
2.664322049051568797e+01,2.664322049051568797e+01,2.664322049051568797e+01
2.655337416734994349e+01,2.655337416734994349e+01,2.655337416734994349e+01
2.646924522968808446e+01,2.646924522968808446e+01,2.646924522968808446e+01
2.640640702116739646e+01,2.640640702116739646e+01,2.640640702116739646e+01
2.634953186978452067e+01,2.634953186978452067e+01,2.634953186978452067e+01
2.626517410498218652e+01,2.626517410498218652e+01,2.626517410498218652e+01
2.613617280057643910e+01,2.613617280057643910e+01,2.613617280057643910e+01
2.605173072337816365e+01,2.605173072337816365e+01,2.605173072337816365e+01
2.605189110905182304e+01,2.605189110905182304e+01,2.605189110905182304e+01
2.595960696138594059e+01,2.595960696138594059e+01,2.595960696138594059e+01
2.593525914638125940e+01,2.593525914638125940e+01,2.593525914638125940e+01
2.586915343638625586e+01,2.586915343638625586e+01,2.586915343638625586e+01
2.581814685652214081e+01,2.581814685652214081e+01,2.581814685652214081e+01
2.573625857128184435e+01,2.573625857128184435e+01,2.573625857128184435e+01
2.567684541182884317e+01,2.567684541182884317e+01,2.567684541182884317e+01
2.563556890649476827e+01,2.563556890649476827e+01,2.563556890649476827e+01
2.564924455809393322e+01,2.564924455809393322e+01,2.564924455809393322e+01
2.666254913305004237e+01,2.666254913305004237e+01,2.666254913305004237e+01
2.837786439644344938e+01,2.837786439644344938e+01,2.837786439644344938e+01
3.044259447057105206e+01,3.044259447057105206e+01,3.044259447057105206e+01
3.290296373380546413e+01,3.290296373380546413e+01,3.290296373380546413e+01
3.561603114128277525e+01,3.561603114128277525e+01,3.561603114128277525e+01
3.834961415652540495e+01,3.834961415652540495e+01,3.834961415652540495e+01
4.056237069682966023e+01,4.056237069682966023e+01,4.056237069682966023e+01
4.222817510216286507e+01,4.222817510216286507e+01,4.222817510216286507e+01
4.338090247094271490e+01,4.338090247094271490e+01,4.338090247094271490e+01
4.419474131083504176e+01,4.419474131083504176e+01,4.419474131083504176e+01
4.475620273000996008e+01,4.475620273000996008e+01,4.475620273000996008e+01
4.527457341967807736e+01,4.527457341967807736e+01,4.527457341967807736e+01
4.574266075584917246e+01,4.574266075584917246e+01,4.574266075584917246e+01
4.618248323262078259e+01,4.618248323262078259e+01,4.618248323262078259e+01
4.611049497594336799e+01,4.611049497594336799e+01,4.611049497594336799e+01
4.667144957518429038e+01,4.667144957518429038e+01,4.667144957518429038e+01
4.693360746018342411e+01,4.693360746018342411e+01,4.693360746018342411e+01
