3.954856232766682922e+01,3.954856232766682922e+01,3.954856232766682922e+01
4.333435288861934964e+01,4.333435288861934964e+01,4.333435288861934964e+01
4.337105304977370679e+01,4.337105304977370679e+01,4.337105304977370679e+01
4.409220014996833470e+01,4.409220014996833470e+01,4.409220014996833470e+01
4.432732260104277344e+01,4.432732260104277344e+01,4.432732260104277344e+01
4.453506689983883859e+01,4.453506689983883859e+01,4.453506689983883859e+01
4.464888853800297852e+01,4.464888853800297852e+01,4.464888853800297852e+01
4.478332729655600986e+01,4.478332729655600986e+01,4.478332729655600986e+01
4.482236308263549063e+01,4.482236308263549063e+01,4.482236308263549063e+01
4.487669560876382491e+01,4.487669560876382491e+01,4.487669560876382491e+01
4.498490087136880078e+01,4.498490087136880078e+01,4.498490087136880078e+01
4.508606140754834257e+01,4.508606140754834257e+01,4.508606140754834257e+01
4.511683427940935331e+01,4.511683427940935331e+01,4.511683427940935331e+01
4.518201967906032479e+01,4.518201967906032479e+01,4.518201967906032479e+01
4.526229754251804849e+01,4.526229754251804849e+01,4.526229754251804849e+01
4.531855791981256232e+01,4.531855791981256232e+01,4.531855791981256232e+01
4.533692426307847256e+01,4.533692426307847256e+01,4.533692426307847256e+01
4.536804336743375643e+01,4.536804336743375643e+01,4.536804336743375643e+01
4.538463403427590492e+01,4.538463403427590492e+01,4.538463403427590492e+01
4.544972752411212014e+01,4.544972752411212014e+01,4.544972752411212014e+01
4.546329740094069649e+01,4.546329740094069649e+01,4.546329740094069649e+01
4.548662296621225209e+01,4.548662296621225209e+01,4.548662296621225209e+01
4.557083413394290972e+01,4.557083413394290972e+01,4.557083413394290972e+01
4.560738107014969955e+01,4.560738107014969955e+01,4.560738107014969955e+01
4.559176317801295397e+01,4.559176317801295397e+01,4.559176317801295397e+01
4.568387244547081139e+01,4.568387244547081139e+01,4.568387244547081139e+01
4.556917583979602426e+01,4.556917583979602426e+01,4.556917583979602426e+01
4.568301748073889712e+01,4.568301748073889712e+01,4.568301748073889712e+01
4.572176524276537890e+01,4.572176524276537890e+01,4.572176524276537890e+01
4.575685738675760206e+01,4.575685738675760206e+01,4.575685738675760206e+01
4.575889275043500248e+01,4.575889275043500248e+01,4.575889275043500248e+01
4.582030532190866268e+01,4.582030532190866268e+01,4.582030532190866268e+01
4.587986751817581421e+01,4.587986751817581421e+01,4.587986751817581421e+01
4.582489371574925485e+01,4.582489371574925485e+01,4.582489371574925485e+01
4.582629372025841974e+01,4.582629372025841974e+01,4.582629372025841974e+01
4.584899732417272844e+01,4.584899732417272844e+01,4.584899732417272844e+01
4.583598960109382148e+01,4.583598960109382148e+01,4.583598960109382148e+01
4.584192370615367906e+01,4.584192370615367906e+01,4.584192370615367906e+01
4.586402560344079404e+01,4.586402560344079404e+01,4.586402560344079404e+01
4.593852342283270218e+01,4.593852342283270218e+01,4.593852342283270218e+01
4.591178187669675737e+01,4.591178187669675737e+01,4.591178187669675737e+01
4.591790469100200056e+01,4.591790469100200056e+01,4.591790469100200056e+01
4.598931386389779163e+01,4.598931386389779163e+01,4.598931386389779163e+01
4.594528860263924486e+01,4.594528860263924486e+01,4.594528860263924486e+01
4.596889334313958386e+01,4.596889334313958386e+01,4.596889334313958386e+01
4.597051556749346446e+01,4.597051556749346446e+01,4.597051556749346446e+01
4.601628832777385014e+01,4.601628832777385014e+01,4.601628832777385014e+01
4.599980992708704264e+01,4.599980992708704264e+01,4.599980992708704264e+01
4.605116809766039410e+01,4.605116809766039410e+01,4.605116809766039410e+01
