movie_name,movie_slice,roi_index,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20,L21,L22,L23,L24
MVI_7956.MOV,0001,1, 42.8451, 70.8552, 37.1265, 31.9293, 32.8566, 46.2794, 47.4266, 41.5483, 54.8711, 20.2626, 55.1657, 65.6231, 21.6952, 33.5238, 32.8280, 72.2109, 58.9292, 36.7316, 76.2166, 60.7448, 67.8703, 43.2473, 17.2195, 13.9803
MVI_7956.MOV,0002,1, 43.7314, 71.5817, 39.0769, 33.0686, 33.3744, 46.7354, 48.9548, 43.2342, 55.7611, 21.3072, 55.8833, 66.0397, 22.9935, 34.8720, 34.5815, 73.4853, 59.6495, 36.4460, 76.8615, 61.3395, 69.2235, 43.7005, 17.1847, 14.2672
MVI_7956.MOV,0003,1, 43.5852, 71.1224, 38.2203, 32.4774, 33.0380, 46.9341, 49.1237, 43.2773, 54.2612, 21.2529, 55.6217, 65.5553, 22.7409, 34.5907, 34.6875, 73.4531, 59.2519, 36.3475, 76.4934, 61.0625, 69.2334, 43.5033, 16.8824, 14.5018
MVI_7956.MOV,0004,1, 43.8352, 71.4153, 38.6018, 32.6300, 33.2962, 47.0231, 49.2527, 43.4431, 53.9426, 21.7042, 55.9295, 65.6696, 23.3708, 34.9731, 34.7321, 73.9112, 59.8176, 36.6971, 76.8811, 61.4511, 69.4265, 44.2202, 17.2666, 14.3881
MVI_7956.MOV,0005,1, 43.5056, 71.2152, 38.3728, 32.5666, 33.0044, 47.0928, 49.4506, 43.4022, 53.8633, 21.3534, 55.9159, 65.6020, 23.1529, 34.9303, 34.8494, 73.9112, 59.6751, 36.3907, 76.8323, 61.4472, 69.5039, 43.8835, 17.0314, 14.3710
MVI_7956.MOV,0006,1, 43.6644, 71.1744, 38.1556, 32.7678, 33.0921, 47.3112, 49.4016, 43.3724, 54.0999, 21.4518, 55.8373, 65.6047, 23.3823, 34.8000, 34.7985, 73.7040, 59.6653, 36.4655, 76.8317, 61.7442, 69.5332, 44.0648, 16.9758, 14.4646
MVI_7956.MOV,0007,1, 43.5945, 71.3393, 38.3189, 32.8416, 32.9536, 47.1157, 49.2564, 43.2740, 53.8097, 21.4331, 56.0146, 65.6004, 23.3409, 34.9377, 34.8686, 73.8931, 59.6498, 36.8076, 76.9828, 61.6392, 69.6377, 44.0803, 17.0567, 14.2139
MVI_7956.MOV,0008,1, 43.6462, 71.0473, 37.9944, 32.6726, 32.7689, 47.0093, 49.2021, 43.1461, 53.7258, 21.3526, 55.7052, 65.5928, 23.0592, 34.8146, 34.8464, 73.6121, 59.3196, 36.5175, 76.8681, 61.5018, 69.5761, 43.8012, 16.8657, 14.2252
MVI_7956.MOV,0009,1, 43.4939, 71.0929, 38.2211, 32.7489, 33.0981, 47.2020, 49.3823, 43.2162, 53.9511, 21.5957, 55.9448, 65.7840, 23.3133, 34.8693, 34.9420, 73.7720, 59.8429, 36.5770, 76.7381, 61.5435, 69.5000, 43.8824, 17.2411, 14.4978
MVI_7956.MOV,0010,1, 43.8486, 71.2781, 38.3777, 32.6458, 33.1377, 47.2375, 49.5076, 43.5583, 54.0013, 21.7881, 56.1437, 65.8282, 23.5300, 35.0258, 34.9323, 73.9092, 59.8460, 36.8041, 77.0307, 61.7114, 69.8063, 44.0042, 16.8085, 14.4120
MVI_7956.MOV,0011,1, 43.8731, 71.2102, 38.3696, 32.7468, 33.2161, 46.8863, 49.4871, 43.5022, 54.0200, 21.6279, 55.9391, 65.5610, 23.2609, 34.9363, 34.8568, 74.1307, 59.8596, 36.5047, 76.7546, 61.9375, 69.5878, 44.1692, 17.3505, 14.4713
