movie_name,movie_slice,roi_index,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20,L21,L22,L23,L24
MVI_7984.MOV,0001,1, 44.8319, 73.5389, 45.5756, 40.5069, 38.3577, 51.8010, 49.6827, 45.6722, 60.7978, 27.8156, 60.2056, 69.0231, 22.2781, 34.7595, 38.2148, 76.7896, 62.2557, 38.7598, 78.5043, 61.9583, 70.7001, 48.3428, 20.6613, 11.6519
MVI_7984.MOV,0002,1, 47.1043, 76.1935, 46.7931, 40.9121, 39.3167, 52.1955, 53.2381, 48.7734, 61.7736, 28.0756, 61.1688, 70.3427, 25.3932, 38.0044, 40.6270, 77.8733, 63.0219, 41.9614, 81.0249, 64.9818, 71.8367, 49.4985, 21.0836, 16.0650
MVI_7984.MOV,0003,1, 47.6106, 75.9552, 48.6902, 40.7241, 38.8394, 52.3187, 52.6781, 48.5065, 62.7358, 28.3110, 60.7997, 69.8571, 24.3849, 37.8141, 40.8464, 77.2651, 62.9489, 41.1866, 81.1785, 65.4348, 73.5974, 49.2459, 21.0411, 15.2657
MVI_7984.MOV,0004,1, 47.6485, 76.1997, 48.6138, 40.9871, 39.3374, 52.3204, 52.6842, 48.9727, 63.0351, 28.1331, 60.6917, 69.7265, 24.4256, 38.3592, 40.6107, 77.3098, 62.8952, 41.5987, 81.2672, 65.4380, 73.6557, 49.2873, 20.5080, 15.1619
MVI_7984.MOV,0005,1, 47.5781, 76.2061, 49.0649, 41.2040, 38.9952, 52.0319, 52.7281, 49.0139, 63.1384, 28.2485, 60.8097, 69.8260, 24.3017, 37.7667, 40.7676, 77.4392, 63.1041, 41.8450, 81.2434, 65.5954, 73.6507, 49.5699, 20.6078, 15.2481
MVI_7984.MOV,0006,1, 48.4999, 76.5936, 49.2580, 41.6408, 39.5141, 53.0785, 53.4979, 49.5971, 63.7692, 28.7904, 61.0104, 70.3521, 25.0285, 38.5922, 41.3183, 77.9717, 63.7552, 42.0864, 81.8382, 66.2258, 74.3418, 50.0320, 20.7440, 15.3306
MVI_7984.MOV,0007,1, 47.3097, 75.6876, 48.1777, 40.7544, 39.0563, 51.7737, 52.5030, 48.5219, 62.7361, 28.0762, 60.4146, 69.7864, 24.1525, 37.8697, 40.5097, 77.3309, 63.0198, 41.5374, 81.1193, 65.2893, 73.3240, 49.1728, 20.5058, 15.1751
MVI_7984.MOV,0008,1, 47.1616, 75.8658, 48.0098, 40.8886, 38.8459, 52.0982, 52.1803, 48.1995, 62.7777, 27.8252, 60.2609, 69.6160, 24.3738, 37.6007, 40.6300, 77.1803, 62.8582, 41.5460, 80.8006, 65.1068, 73.0972, 49.0319, 20.3108, 15.4437
MVI_7984.MOV,0009,1, 48.2758, 76.9856, 49.5163, 41.6385, 39.7341, 53.1149, 53.7049, 49.7519, 63.9784, 28.6869, 61.4808, 70.5036, 24.7740, 38.7310, 41.5898, 78.2294, 63.8074, 41.8439, 81.8373, 66.2026, 74.4327, 50.2813, 20.8308, 15.6942
MVI_7984.MOV,0010,1, 48.5813, 77.2248, 49.4293, 41.4877, 40.1839, 53.1543, 53.6713, 50.0067, 64.5247, 28.9330, 61.6036, 70.7535, 25.5236, 39.5090, 41.8420, 78.2105, 64.0521, 42.2718, 82.1534, 66.5792, 74.8412, 50.0301, 20.8614, 15.5900
