June 22, 2016   17:42:48
Cyclic Voltammetry
File: c:\users\potentio2\desktop\suda\20160622\2000 rpm cv.txt
Data Source:  Experiment
Instrument Model:  CHI7082E
Header: 
Note: 

Init E (V) = 0
High E (V) = 0.9
Low E (V) = -0.6
Init P/N = P
Scan Rate (V/s) = 0.01
Segment = 6
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001
Sens 2 (A/V) = 0.001

Segment 1:

Segment 2:

Segment 3:
Ep = 0.175V
ip = 1.464e-5A
Ah = 1.223e-4C

Segment 4:
Ep = 0.000V
ip = -8.158e-7A
Ah = -9.230e-6C

Segment 5:
Ep = 0.183V
ip = 1.432e-5A
Ah = 1.117e-4C

Segment 6:

Current 2:

Segment 1:

Segment 2:
Ep = 0.087V
ip = -1.915e-8A
Ah = -2.458e-8C

Segment 3:
Segment 4:
Ep = -0.073V
ip = -2.929e-8A
Ah = -9.015e-8C

Segment 5:
Segment 6:
Ep = -0.454V
ip = -3.884e-8A
Ah = -3.215e-8C

Potential/V	i1/A	i2/A
-0.238	-3.369e-5	-7.751e-6
-0.239	-3.399e-5	-7.749e-6
-0.240	-3.425e-5	-7.753e-6
-0.241	-3.456e-5	-7.745e-6
-0.242	-3.484e-5	-7.748e-6
-0.243	-3.511e-5	-7.741e-6
-0.244	-3.545e-5	-7.745e-6
-0.245	-3.570e-5	-7.746e-6
-0.246	-3.600e-5	-7.736e-6
-0.247	-3.631e-5	-7.738e-6
-0.248	-3.659e-5	-7.739e-6
-0.249	-3.693e-5	-7.739e-6
-0.250	-3.723e-5	-7.726e-6
-0.251	-3.754e-5	-7.742e-6
-0.252	-3.790e-5	-7.737e-6
-0.253	-3.816e-5	-7.737e-6
-0.254	-3.852e-5	-7.734e-6
-0.255	-3.886e-5	-7.746e-6
-0.256	-3.919e-5	-7.739e-6
-0.257	-3.955e-5	-7.744e-6
-0.258	-3.988e-5	-7.741e-6
-0.259	-4.022e-5	-7.735e-6
-0.260	-4.060e-5	-7.737e-6
-0.261	-4.091e-5	-7.731e-6
-0.262	-4.127e-5	-7.736e-6
-0.263	-4.166e-5	-7.732e-6
-0.264	-4.199e-5	-7.728e-6
-0.265	-4.236e-5	-7.731e-6
-0.266	-4.270e-5	-7.731e-6
-0.267	-4.308e-5	-7.727e-6
-0.268	-4.347e-5	-7.733e-6
-0.269	-4.380e-5	-7.723e-6
-0.270	-4.420e-5	-7.721e-6
-0.271	-4.462e-5	-7.719e-6
-0.272	-4.500e-5	-7.721e-6
-0.273	-4.541e-5	-7.718e-6
-0.274	-4.575e-5	-7.729e-6
-0.275	-4.613e-5	-7.716e-6
-0.276	-4.655e-5	-7.716e-6
-0.277	-4.689e-5	-7.725e-6
-0.278	-4.728e-5	-7.728e-6
-0.279	-4.769e-5	-7.731e-6
-0.280	-4.808e-5	-7.735e-6
-0.281	-4.849e-5	-7.755e-6
-0.282	-4.885e-5	-7.753e-6
-0.283	-4.923e-5	-7.755e-6
-0.284	-4.965e-5	-7.758e-6
-0.285	-5.000e-5	-7.763e-6
-0.286	-5.043e-5	-7.761e-6
-0.287	-5.086e-5	-7.752e-6
-0.288	-5.124e-5	-7.746e-6
-0.289	-5.170e-5	-7.748e-6
-0.290	-5.207e-5	-7.748e-6
-0.291	-5.247e-5	-7.749e-6
-0.292	-5.291e-5	-7.751e-6
-0.293	-5.327e-5	-7.739e-6
-0.294	-5.371e-5	-7.752e-6
-0.295	-5.415e-5	-7.742e-6
-0.296	-5.453e-5	-7.746e-6
-0.297	-5.498e-5	-7.750e-6
-0.298	-5.534e-5	-7.742e-6
-0.299	-5.575e-5	-7.746e-6
-0.300	-5.621e-5	-7.743e-6
-0.301	-5.658e-5	-7.744e-6
-0.302	-5.701e-5	-7.755e-6
-0.303	-5.744e-5	-7.740e-6
-0.304	-5.784e-5	-7.744e-6
-0.305	-5.828e-5	-7.762e-6
-0.306	-5.867e-5	-7.749e-6
-0.307	-5.910e-5	-7.753e-6
-0.308	-5.955e-5	-7.750e-6
-0.309	-5.991e-5	-7.744e-6
-0.310	-6.034e-5	-7.746e-6
-0.311	-6.077e-5	-7.738e-6
-0.312	-6.114e-5	-7.742e-6
-0.313	-6.157e-5	-7.740e-6
-0.314	-6.195e-5	-7.735e-6
-0.315	-6.238e-5	-7.736e-6
-0.316	-6.281e-5	-7.739e-6
-0.317	-6.318e-5	-7.745e-6
-0.318	-6.360e-5	-7.738e-6
-0.319	-6.402e-5	-7.740e-6
-0.320	-6.438e-5	-7.739e-6
-0.321	-6.479e-5	-7.733e-6
-0.322	-6.517e-5	-7.746e-6
-0.323	-6.556e-5	-7.745e-6
-0.324	-6.598e-5	-7.746e-6
-0.325	-6.636e-5	-7.733e-6
-0.326	-6.677e-5	-7.735e-6
-0.327	-6.719e-5	-7.743e-6
-0.328	-6.758e-5	-7.734e-6
-0.329	-6.800e-5	-7.736e-6
-0.330	-6.835e-5	-7.751e-6
-0.331	-6.876e-5	-7.746e-6
-0.332	-6.917e-5	-7.756e-6
-0.333	-6.951e-5	-7.748e-6
-0.334	-6.992e-5	-7.743e-6
-0.335	-7.033e-5	-7.739e-6
-0.336	-7.069e-5	-7.746e-6
-0.337	-7.112e-5	-7.738e-6
-0.338	-7.148e-5	-7.740e-6
-0.339	-7.187e-5	-7.751e-6
-0.340	-7.231e-5	-7.738e-6
-0.341	-7.265e-5	-7.727e-6
-0.342	-7.306e-5	-7.744e-6
-0.343	-7.349e-5	-7.742e-6
-0.344	-7.384e-5	-7.747e-6
-0.345	-7.424e-5	-7.744e-6
-0.346	-7.461e-5	-7.736e-6
-0.347	-7.501e-5	-7.736e-6
-0.348	-7.544e-5	-7.741e-6
-0.349	-7.577e-5	-7.730e-6
-0.350	-7.620e-5	-7.723e-6
-0.351	-7.660e-5	-7.744e-6
-0.352	-7.696e-5	-7.735e-6
-0.353	-7.737e-5	-7.734e-6
-0.354	-7.773e-5	-7.733e-6
-0.355	-7.813e-5	-7.731e-6
-0.356	-7.856e-5	-7.743e-6
-0.357	-7.890e-5	-7.727e-6
-0.358	-7.933e-5	-7.729e-6
-0.359	-7.973e-5	-7.724e-6
-0.360	-8.010e-5	-7.729e-6
-0.361	-8.052e-5	-7.720e-6
-0.362	-8.089e-5	-7.737e-6
-0.363	-8.129e-5	-7.716e-6
-0.364	-8.173e-5	-7.725e-6
-0.365	-8.208e-5	-7.723e-6
-0.366	-8.249e-5	-7.729e-6
-0.367	-8.290e-5	-7.722e-6
-0.368	-8.328e-5	-7.723e-6
-0.369	-8.372e-5	-7.720e-6
-0.370	-8.410e-5	-7.727e-6
-0.371	-8.452e-5	-7.719e-6
-0.372	-8.497e-5	-7.716e-6
-0.373	-8.535e-5	-7.713e-6
-0.374	-8.578e-5	-7.715e-6
-0.375	-8.623e-5	-7.718e-6
-0.376	-8.663e-5	-7.716e-6
-0.377	-8.705e-5	-7.714e-6
-0.378	-8.743e-5	-7.730e-6
-0.379	-8.785e-5	-7.754e-6
-0.380	-8.830e-5	-7.766e-6
-0.381	-8.869e-5	-7.764e-6
-0.382	-8.911e-5	-7.760e-6
-0.383	-8.957e-5	-7.766e-6
-0.384	-8.995e-5	-7.756e-6
-0.385	-9.041e-5	-7.756e-6
-0.386	-9.081e-5	-7.761e-6
-0.387	-9.123e-5	-7.756e-6
-0.388	-9.170e-5	-7.759e-6
-0.389	-9.209e-5	-7.755e-6
-0.390	-9.254e-5	-7.752e-6
-0.391	-9.297e-5	-7.749e-6
-0.392	-9.341e-5	-7.748e-6
-0.393	-9.386e-5	-7.755e-6
-0.394	-9.428e-5	-7.755e-6
-0.395	-9.472e-5	-7.751e-6
-0.396	-9.519e-5	-7.747e-6
-0.397	-9.559e-5	-7.749e-6
-0.398	-9.607e-5	-7.744e-6
-0.399	-9.653e-5	-7.742e-6
-0.400	-9.694e-5	-7.750e-6
-0.401	-9.742e-5	-7.747e-6
-0.402	-9.786e-5	-7.749e-6
-0.403	-9.830e-5	-7.762e-6
-0.404	-9.881e-5	-7.753e-6
-0.405	-9.921e-5	-7.744e-6
-0.406	-9.966e-5	-7.741e-6
-0.407	-1.001e-4	-7.740e-6
-0.408	-1.006e-4	-7.742e-6
-0.409	-1.011e-4	-7.745e-6
-0.410	-1.017e-4	-7.739e-6
-0.411	-1.021e-4	-7.742e-6
-0.412	-1.026e-4	-7.749e-6
-0.413	-1.030e-4	-7.741e-6
-0.414	-1.035e-4	-7.746e-6
-0.415	-1.040e-4	-7.737e-6
-0.416	-1.044e-4	-7.743e-6
-0.417	-1.049e-4	-7.743e-6
-0.418	-1.054e-4	-7.738e-6
-0.419	-1.059e-4	-7.735e-6
-0.420	-1.064e-4	-7.732e-6
-0.421	-1.068e-4	-7.739e-6
-0.422	-1.073e-4	-7.748e-6
-0.423	-1.078e-4	-7.747e-6
-0.424	-1.083e-4	-7.756e-6
-0.425	-1.088e-4	-7.752e-6
-0.426	-1.093e-4	-7.748e-6
-0.427	-1.097e-4	-7.749e-6
-0.428	-1.103e-4	-7.751e-6
-0.429	-1.107e-4	-7.746e-6
-0.430	-1.112e-4	-7.746e-6
-0.431	-1.118e-4	-7.744e-6
-0.432	-1.122e-4	-7.743e-6
-0.433	-1.127e-4	-7.744e-6
-0.434	-1.132e-4	-7.744e-6
-0.435	-1.137e-4	-7.742e-6
-0.436	-1.142e-4	-7.736e-6
-0.437	-1.147e-4	-7.737e-6
-0.438	-1.152e-4	-7.735e-6
-0.439	-1.157e-4	-7.731e-6
-0.440	-1.162e-4	-7.732e-6
-0.441	-1.167e-4	-7.731e-6
-0.442	-1.172e-4	-7.738e-6
-0.443	-1.177e-4	-7.744e-6
-0.444	-1.182e-4	-7.739e-6
-0.445	-1.186e-4	-7.734e-6
-0.446	-1.191e-4	-7.729e-6
-0.447	-1.196e-4	-7.739e-6
-0.448	-1.201e-4	-7.727e-6
-0.449	-1.206e-4	-7.726e-6
-0.450	-1.211e-4	-7.735e-6
-0.451	-1.215e-4	-7.734e-6
-0.452	-1.221e-4	-7.735e-6
-0.453	-1.225e-4	-7.746e-6
-0.454	-1.229e-4	-7.757e-6
-0.455	-1.234e-4	-7.743e-6
-0.456	-1.238e-4	-7.736e-6
-0.457	-1.243e-4	-7.728e-6
-0.458	-1.247e-4	-7.724e-6
-0.459	-1.252e-4	-7.731e-6
-0.460	-1.257e-4	-7.730e-6
-0.461	-1.262e-4	-7.730e-6
-0.462	-1.266e-4	-7.735e-6
-0.463	-1.271e-4	-7.747e-6
-0.464	-1.275e-4	-7.748e-6
-0.465	-1.280e-4	-7.750e-6
-0.466	-1.284e-4	-7.759e-6
-0.467	-1.289e-4	-7.754e-6
-0.468	-1.293e-4	-7.760e-6
-0.469	-1.297e-4	-7.752e-6
-0.470	-1.302e-4	-7.747e-6
-0.471	-1.306e-4	-7.749e-6
-0.472	-1.310e-4	-7.745e-6
-0.473	-1.315e-4	-7.740e-6
-0.474	-1.319e-4	-7.754e-6
-0.475	-1.323e-4	-7.747e-6
-0.476	-1.328e-4	-7.746e-6
-0.477	-1.331e-4	-7.746e-6
-0.478	-1.335e-4	-7.746e-6
-0.479	-1.340e-4	-7.740e-6
-0.480	-1.344e-4	-7.744e-6
-0.481	-1.348e-4	-7.743e-6
-0.482	-1.352e-4	-7.741e-6
-0.483	-1.356e-4	-7.740e-6
-0.484	-1.360e-4	-7.741e-6
-0.485	-1.363e-4	-7.749e-6
-0.486	-1.367e-4	-7.753e-6
-0.487	-1.371e-4	-7.738e-6
-0.488	-1.375e-4	-7.745e-6
-0.489	-1.379e-4	-7.751e-6
-0.490	-1.382e-4	-7.747e-6
-0.491	-1.386e-4	-7.745e-6
-0.492	-1.390e-4	-7.742e-6
-0.493	-1.393e-4	-7.738e-6
-0.494	-1.397e-4	-7.744e-6
-0.495	-1.400e-4	-7.742e-6
-0.496	-1.404e-4	-7.732e-6
-0.497	-1.407e-4	-7.737e-6
-0.498	-1.410e-4	-7.743e-6
-0.499	-1.414e-4	-7.736e-6
-0.500	-1.417e-4	-7.739e-6
-0.501	-1.420e-4	-7.739e-6
-0.502	-1.423e-4	-7.736e-6
-0.503	-1.426e-4	-7.736e-6
-0.504	-1.430e-4	-7.736e-6
-0.505	-1.433e-4	-7.752e-6
-0.506	-1.435e-4	-7.734e-6
-0.507	-1.438e-4	-7.738e-6
-0.508	-1.441e-4	-7.731e-6
-0.509	-1.444e-4	-7.728e-6
-0.510	-1.447e-4	-7.730e-6
-0.511	-1.450e-4	-7.736e-6
-0.512	-1.453e-4	-7.733e-6
-0.513	-1.456e-4	-7.736e-6
-0.514	-1.458e-4	-7.739e-6
-0.515	-1.461e-4	-7.729e-6
-0.516	-1.464e-4	-7.733e-6
-0.517	-1.466e-4	-7.732e-6
-0.518	-1.468e-4	-7.737e-6
-0.519	-1.471e-4	-7.725e-6
-0.520	-1.474e-4	-7.731e-6
-0.521	-1.475e-4	-7.744e-6
-0.522	-1.477e-4	-7.752e-6
-0.523	-1.479e-4	-7.748e-6
-0.524	-1.482e-4	-7.747e-6
-0.525	-1.484e-4	-7.751e-6
-0.526	-1.486e-4	-7.747e-6
-0.527	-1.488e-4	-7.744e-6
-0.528	-1.490e-4	-7.742e-6
-0.529	-1.492e-4	-7.739e-6
-0.530	-1.493e-4	-7.743e-6
-0.531	-1.495e-4	-7.729e-6
-0.532	-1.498e-4	-7.734e-6
-0.533	-1.499e-4	-7.728e-6
-0.534	-1.501e-4	-7.740e-6
-0.535	-1.503e-4	-7.744e-6
-0.536	-1.504e-4	-7.735e-6
-0.537	-1.506e-4	-7.735e-6
-0.538	-1.507e-4	-7.730e-6
-0.539	-1.509e-4	-7.732e-6
-0.540	-1.510e-4	-7.733e-6
-0.541	-1.511e-4	-7.731e-6
-0.542	-1.513e-4	-7.730e-6
-0.543	-1.514e-4	-7.741e-6
-0.544	-1.516e-4	-7.735e-6
-0.545	-1.517e-4	-7.739e-6
-0.546	-1.518e-4	-7.733e-6
-0.547	-1.520e-4	-7.741e-6
-0.548	-1.521e-4	-7.741e-6
-0.549	-1.522e-4	-7.740e-6
-0.550	-1.523e-4	-7.736e-6
-0.551	-1.525e-4	-7.737e-6
-0.552	-1.525e-4	-7.733e-6
-0.553	-1.526e-4	-7.735e-6
-0.554	-1.527e-4	-7.738e-6
-0.555	-1.528e-4	-7.733e-6
-0.556	-1.528e-4	-7.734e-6
-0.557	-1.529e-4	-7.736e-6
-0.558	-1.530e-4	-7.738e-6
-0.559	-1.530e-4	-7.734e-6
-0.560	-1.531e-4	-7.735e-6
-0.561	-1.532e-4	-7.738e-6
-0.562	-1.532e-4	-7.736e-6
-0.563	-1.533e-4	-7.732e-6
-0.564	-1.534e-4	-7.728e-6
-0.565	-1.534e-4	-7.731e-6
-0.566	-1.534e-4	-7.730e-6
-0.567	-1.535e-4	-7.736e-6
-0.568	-1.535e-4	-7.732e-6
-0.569	-1.536e-4	-7.731e-6
-0.570	-1.536e-4	-7.732e-6
-0.571	-1.537e-4	-7.730e-6
-0.572	-1.538e-4	-7.731e-6
-0.573	-1.537e-4	-7.722e-6
-0.574	-1.538e-4	-7.731e-6
-0.575	-1.538e-4	-7.733e-6
-0.576	-1.539e-4	-7.721e-6
-0.577	-1.539e-4	-7.726e-6
-0.578	-1.539e-4	-7.727e-6
-0.579	-1.539e-4	-7.726e-6
-0.580	-1.540e-4	-7.726e-6
-0.581	-1.539e-4	-7.733e-6
-0.582	-1.540e-4	-7.730e-6
-0.583	-1.540e-4	-7.725e-6
-0.584	-1.539e-4	-7.721e-6
-0.585	-1.540e-4	-7.723e-6
-0.586	-1.540e-4	-7.730e-6
-0.587	-1.539e-4	-7.728e-6
-0.588	-1.540e-4	-7.720e-6
-0.589	-1.540e-4	-7.719e-6
-0.590	-1.540e-4	-7.720e-6
-0.591	-1.540e-4	-7.720e-6
-0.592	-1.540e-4	-7.721e-6
-0.593	-1.540e-4	-7.727e-6
-0.594	-1.540e-4	-7.719e-6
-0.595	-1.540e-4	-7.727e-6
-0.596	-1.540e-4	-7.718e-6
-0.597	-1.539e-4	-7.733e-6
-0.598	-1.539e-4	-7.730e-6
-0.599	-1.540e-4	-7.723e-6
-0.600	-1.504e-4	-7.719e-6
-0.599	-1.444e-4	-7.712e-6
-0.598	-1.406e-4	-7.714e-6
-0.597	-1.372e-4	-7.724e-6
-0.596	-1.342e-4	-7.729e-6
-0.595	-1.315e-4	-7.716e-6
-0.594	-1.289e-4	-7.723e-6
-0.593	-1.265e-4	-7.707e-6
-0.592	-1.243e-4	-7.709e-6
-0.591	-1.221e-4	-7.707e-6
-0.590	-1.200e-4	-7.712e-6
-0.589	-1.181e-4	-7.717e-6
-0.588	-1.161e-4	-7.714e-6
-0.587	-1.143e-4	-7.721e-6
-0.586	-1.124e-4	-7.721e-6
-0.585	-1.107e-4	-7.721e-6
-0.584	-1.091e-4	-7.735e-6
-0.583	-1.074e-4	-7.723e-6
-0.582	-1.058e-4	-7.718e-6
-0.581	-1.042e-4	-7.728e-6
-0.580	-1.027e-4	-7.727e-6
-0.579	-1.013e-4	-7.723e-6
-0.578	-9.982e-5	-7.732e-6
-0.577	-9.838e-5	-7.739e-6
-0.576	-9.703e-5	-7.731e-6
-0.575	-9.567e-5	-7.731e-6
-0.574	-9.433e-5	-7.734e-6
-0.573	-9.303e-5	-7.749e-6
-0.572	-9.175e-5	-7.745e-6
-0.571	-9.054e-5	-7.753e-6
-0.570	-8.933e-5	-7.747e-6
-0.569	-8.811e-5	-7.757e-6
-0.568	-8.702e-5	-7.713e-6
-0.567	-8.588e-5	-7.703e-6
-0.566	-8.469e-5	-7.710e-6
-0.565	-8.361e-5	-7.704e-6
-0.564	-8.250e-5	-7.713e-6
-0.563	-8.145e-5	-7.709e-6
-0.562	-8.039e-5	-7.715e-6
-0.561	-7.937e-5	-7.721e-6
-0.560	-7.839e-5	-7.719e-6
-0.559	-7.738e-5	-7.716e-6
-0.558	-7.640e-5	-7.707e-6
-0.557	-7.547e-5	-7.716e-6
-0.556	-7.449e-5	-7.718e-6
-0.555	-7.364e-5	-7.724e-6
-0.554	-7.272e-5	-7.720e-6
-0.553	-7.175e-5	-7.724e-6
-0.552	-7.090e-5	-7.724e-6
-0.551	-7.000e-5	-7.729e-6
-0.550	-6.911e-5	-7.729e-6
-0.549	-6.830e-5	-7.729e-6
-0.548	-6.745e-5	-7.714e-6
-0.547	-6.666e-5	-7.717e-6
-0.546	-6.582e-5	-7.710e-6
-0.545	-6.500e-5	-7.717e-6
-0.544	-6.429e-5	-7.724e-6
-0.543	-6.351e-5	-7.726e-6
-0.542	-6.272e-5	-7.721e-6
-0.541	-6.200e-5	-7.717e-6
-0.540	-6.121e-5	-7.721e-6
-0.539	-6.050e-5	-7.725e-6
-0.538	-5.974e-5	-7.729e-6
-0.537	-5.899e-5	-7.732e-6
-0.536	-5.831e-5	-7.732e-6
-0.535	-5.761e-5	-7.736e-6
-0.534	-5.689e-5	-7.738e-6
-0.533	-5.623e-5	-7.737e-6
-0.532	-5.553e-5	-7.722e-6
-0.531	-5.488e-5	-7.731e-6
-0.530	-5.423e-5	-7.733e-6
-0.529	-5.353e-5	-7.741e-6
-0.528	-5.292e-5	-7.741e-6
-0.527	-5.225e-5	-7.733e-6
-0.526	-5.163e-5	-7.740e-6
-0.525	-5.102e-5	-7.736e-6
-0.524	-5.040e-5	-7.750e-6
-0.523	-4.979e-5	-7.749e-6
-0.522	-4.922e-5	-7.749e-6
-0.521	-4.862e-5	-7.748e-6
-0.520	-4.806e-5	-7.726e-6
-0.519	-4.745e-5	-7.710e-6
-0.518	-4.684e-5	-7.708e-6
-0.517	-4.628e-5	-7.705e-6
-0.516	-4.568e-5	-7.713e-6
-0.515	-4.515e-5	-7.718e-6
-0.514	-4.456e-5	-7.714e-6
-0.513	-4.396e-5	-7.717e-6
-0.512	-4.341e-5	-7.725e-6
-0.511	-4.286e-5	-7.721e-6
-0.510	-4.231e-5	-7.721e-6
-0.509	-4.185e-5	-7.723e-6
-0.508	-4.129e-5	-7.720e-6
-0.507	-4.082e-5	-7.721e-6
-0.506	-4.031e-5	-7.727e-6
-0.505	-3.973e-5	-7.735e-6
-0.504	-3.924e-5	-7.722e-6
-0.503	-3.872e-5	-7.733e-6
-0.502	-3.821e-5	-7.721e-6
-0.501	-3.774e-5	-7.721e-6
-0.500	-3.723e-5	-7.726e-6
-0.499	-3.675e-5	-7.725e-6
-0.498	-3.627e-5	-7.723e-6
-0.497	-3.577e-5	-7.720e-6
-0.496	-3.535e-5	-7.726e-6
-0.495	-3.485e-5	-7.735e-6
-0.494	-3.439e-5	-7.723e-6
-0.493	-3.392e-5	-7.728e-6
-0.492	-3.346e-5	-7.731e-6
-0.491	-3.303e-5	-7.728e-6
-0.490	-3.260e-5	-7.727e-6
-0.489	-3.210e-5	-7.736e-6
-0.488	-3.170e-5	-7.729e-6
-0.487	-3.124e-5	-7.739e-6
-0.486	-3.081e-5	-7.742e-6
-0.485	-3.039e-5	-7.743e-6
-0.484	-2.995e-5	-7.742e-6
-0.483	-2.958e-5	-7.737e-6
-0.482	-2.916e-5	-7.738e-6
-0.481	-2.874e-5	-7.725e-6
-0.480	-2.833e-5	-7.729e-6
-0.479	-2.788e-5	-7.730e-6
-0.478	-2.746e-5	-7.715e-6
-0.477	-2.709e-5	-7.716e-6
-0.476	-2.667e-5	-7.720e-6
-0.475	-2.627e-5	-7.720e-6
-0.474	-2.587e-5	-7.725e-6
-0.473	-2.545e-5	-7.734e-6
-0.472	-2.509e-5	-7.724e-6
-0.471	-2.470e-5	-7.723e-6
-0.470	-2.431e-5	-7.737e-6
-0.469	-2.395e-5	-7.729e-6
-0.468	-2.354e-5	-7.727e-6
-0.467	-2.319e-5	-7.728e-6
-0.466	-2.284e-5	-7.734e-6
-0.465	-2.244e-5	-7.728e-6
-0.464	-2.211e-5	-7.733e-6
-0.463	-2.173e-5	-7.736e-6
-0.462	-2.133e-5	-7.734e-6
-0.461	-2.098e-5	-7.736e-6
-0.460	-2.060e-5	-7.740e-6
-0.459	-2.026e-5	-7.740e-6
-0.458	-1.991e-5	-7.752e-6
-0.457	-1.951e-5	-7.748e-6
-0.456	-1.919e-5	-7.744e-6
-0.455	-1.882e-5	-7.729e-6
-0.454	-1.845e-5	-7.729e-6
-0.453	-1.812e-5	-7.724e-6
-0.452	-1.775e-5	-7.727e-6
-0.451	-1.742e-5	-7.729e-6
-0.450	-1.710e-5	-7.732e-6
-0.449	-1.675e-5	-7.723e-6
-0.448	-1.645e-5	-7.738e-6
-0.447	-1.607e-5	-7.741e-6
-0.446	-1.573e-5	-7.741e-6
-0.445	-1.541e-5	-7.744e-6
-0.444	-1.506e-5	-7.748e-6
-0.443	-1.476e-5	-7.744e-6
-0.442	-1.443e-5	-7.745e-6
-0.441	-1.408e-5	-7.749e-6
-0.440	-1.382e-5	-7.743e-6
-0.439	-1.350e-5	-7.742e-6
-0.438	-1.317e-5	-7.742e-6
-0.437	-1.289e-5	-7.736e-6
-0.436	-1.256e-5	-7.739e-6
-0.435	-1.228e-5	-7.756e-6
-0.434	-1.201e-5	-7.745e-6
-0.433	-1.168e-5	-7.756e-6
-0.432	-1.143e-5	-7.757e-6
-0.431	-1.113e-5	-7.757e-6
-0.430	-1.084e-5	-7.751e-6
-0.429	-1.059e-5	-7.757e-6
-0.428	-1.027e-5	-7.766e-6
-0.427	-9.985e-6	-7.754e-6
-0.426	-9.696e-6	-7.753e-6
-0.425	-9.370e-6	-7.742e-6
-0.424	-9.103e-6	-7.716e-6
-0.423	-8.808e-6	-7.710e-6
-0.422	-8.529e-6	-7.672e-6
-0.421	-8.268e-6	-7.659e-6
-0.420	-7.962e-6	-7.648e-6
-0.419	-7.723e-6	-7.647e-6
-0.418	-7.442e-6	-7.667e-6
-0.417	-7.136e-6	-7.658e-6
-0.416	-6.896e-6	-7.667e-6
-0.415	-6.618e-6	-7.666e-6
-0.414	-6.319e-6	-7.676e-6
-0.413	-6.058e-6	-7.667e-6
-0.412	-5.759e-6	-7.659e-6
-0.411	-5.508e-6	-7.671e-6
-0.410	-5.171e-6	-7.659e-6
-0.409	-4.873e-6	-7.664e-6
-0.408	-4.644e-6	-7.659e-6
-0.407	-4.359e-6	-7.666e-6
-0.406	-4.103e-6	-7.666e-6
-0.405	-3.861e-6	-7.663e-6
-0.404	-3.583e-6	-7.661e-6
-0.403	-3.355e-6	-7.668e-6
-0.402	-3.099e-6	-7.663e-6
-0.401	-2.811e-6	-7.665e-6
-0.400	-2.613e-6	-7.666e-6
-0.399	-2.351e-6	-7.666e-6
-0.398	-2.077e-6	-7.662e-6
-0.397	-1.845e-6	-7.658e-6
-0.396	-1.584e-6	-7.652e-6
-0.395	-1.370e-6	-7.645e-6
-0.394	-1.143e-6	-7.656e-6
-0.393	-8.865e-7	-7.663e-6
-0.392	-6.867e-7	-7.667e-6
-0.391	-4.476e-7	-7.673e-6
-0.390	-1.976e-7	-7.671e-6
-0.389	2.086e-8	-7.677e-6
-0.388	2.807e-7	-7.672e-6
-0.387	4.952e-7	-7.672e-6
-0.386	7.137e-7	-7.678e-6
-0.385	9.814e-7	-7.676e-6
-0.384	1.162e-6	-7.669e-6
-0.383	1.399e-6	-7.673e-6
-0.382	1.632e-6	-7.668e-6
-0.381	1.825e-6	-7.666e-6
-0.380	2.043e-6	-7.668e-6
-0.379	2.230e-6	-7.662e-6
-0.378	2.419e-6	-7.667e-6
-0.377	2.648e-6	-7.676e-6
-0.376	2.821e-6	-7.676e-6
-0.375	3.033e-6	-7.676e-6
-0.374	3.247e-6	-7.683e-6
-0.373	3.422e-6	-7.675e-6
-0.372	3.646e-6	-7.683e-6
-0.371	3.814e-6	-7.683e-6
-0.370	4.023e-6	-7.684e-6
-0.369	4.239e-6	-7.673e-6
-0.368	4.400e-6	-7.683e-6
-0.367	4.610e-6	-7.678e-6
-0.366	4.820e-6	-7.689e-6
-0.365	4.988e-6	-7.687e-6
-0.364	5.196e-6	-7.683e-6
-0.363	5.363e-6	-7.673e-6
-0.362	5.543e-6	-7.677e-6
-0.361	5.761e-6	-7.673e-6
-0.360	5.922e-6	-7.682e-6
-0.359	6.149e-6	-7.681e-6
-0.358	6.340e-6	-7.688e-6
-0.357	6.519e-6	-7.677e-6
-0.356	6.720e-6	-7.680e-6
-0.355	6.881e-6	-7.677e-6
-0.354	7.067e-6	-7.669e-6
-0.353	7.274e-6	-7.683e-6
-0.352	7.417e-6	-7.684e-6
-0.351	7.622e-6	-7.689e-6
-0.350	7.829e-6	-7.684e-6
-0.349	7.971e-6	-7.689e-6
-0.348	8.169e-6	-7.685e-6
-0.347	8.311e-6	-7.684e-6
-0.346	8.479e-6	-7.682e-6
-0.345	8.682e-6	-7.686e-6
-0.344	8.823e-6	-7.692e-6
-0.343	9.003e-6	-7.690e-6
-0.342	9.190e-6	-7.686e-6
-0.341	9.335e-6	-7.689e-6
-0.340	9.519e-6	-7.688e-6
-0.339	9.659e-6	-7.688e-6
-0.338	9.818e-6	-7.691e-6
-0.337	1.000e-5	-7.689e-6
-0.336	1.012e-5	-7.685e-6
-0.335	1.030e-5	-7.691e-6
-0.334	1.049e-5	-7.682e-6
-0.333	1.062e-5	-7.689e-6
-0.332	1.079e-5	-7.679e-6
-0.331	1.091e-5	-7.675e-6
-0.330	1.106e-5	-7.678e-6
-0.329	1.123e-5	-7.676e-6
-0.328	1.135e-5	-7.679e-6
-0.327	1.151e-5	-7.684e-6
-0.326	1.168e-5	-7.674e-6
-0.325	1.181e-5	-7.679e-6
-0.324	1.198e-5	-7.687e-6
-0.323	1.209e-5	-7.675e-6
-0.322	1.223e-5	-7.671e-6
-0.321	1.240e-5	-7.668e-6
-0.320	1.251e-5	-7.677e-6
-0.319	1.268e-5	-7.681e-6
