June 22, 2016   17:13:43
Cyclic Voltammetry
File: c:\users\potentio2\desktop\suda\20160622\1000 rpm cv.txt
Data Source:  Experiment
Instrument Model:  CHI7082E
Header: 
Note: 

Init E (V) = 0
High E (V) = 0.9
Low E (V) = -0.6
Init P/N = P
Scan Rate (V/s) = 0.01
Segment = 6
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001
Sens 2 (A/V) = 0.001

Segment 1:

Segment 2:

Segment 3:
Ep = 0.284V
ip = 5.639e-6A
Ah = 3.400e-5C

Segment 4:

Segment 5:
Ep = 0.127V
ip = 4.396e-6A
Ah = 3.704e-5C

Segment 6:

Current 2:

Segment 1:

Segment 2:
Ep = 0.554V
ip = -2.245e-8A
Ah = -9.394e-8C

Ep = 0.367V
ip = -2.802e-8A
Ah = -3.973e-8C

Segment 3:
Segment 4:

Segment 5:
Segment 6:
Ep = 0.311V
ip = -2.023e-8A
Ah = -2.360e-8C

Ep = -0.076V
ip = -4.130e-8A
Ah = -1.619e-7C

Potential/V	i1/A	i2/A
-0.311	-4.428e-5	-7.734e-6
-0.312	-4.452e-5	-7.739e-6
-0.313	-4.480e-5	-7.732e-6
-0.314	-4.507e-5	-7.734e-6
-0.315	-4.530e-5	-7.730e-6
-0.316	-4.555e-5	-7.741e-6
-0.317	-4.576e-5	-7.725e-6
-0.318	-4.601e-5	-7.731e-6
-0.319	-4.625e-5	-7.730e-6
-0.320	-4.648e-5	-7.734e-6
-0.321	-4.683e-5	-7.728e-6
-0.322	-4.701e-5	-7.717e-6
-0.323	-4.725e-5	-7.727e-6
-0.324	-4.754e-5	-7.724e-6
-0.325	-4.776e-5	-7.722e-6
-0.326	-4.804e-5	-7.738e-6
-0.327	-4.832e-5	-7.747e-6
-0.328	-4.858e-5	-7.757e-6
-0.329	-4.886e-5	-7.762e-6
-0.330	-4.911e-5	-7.764e-6
-0.331	-4.937e-5	-7.758e-6
-0.332	-4.966e-5	-7.761e-6
-0.333	-4.990e-5	-7.752e-6
-0.334	-5.021e-5	-7.746e-6
-0.335	-5.051e-5	-7.756e-6
-0.336	-5.080e-5	-7.746e-6
-0.337	-5.112e-5	-7.749e-6
-0.338	-5.141e-5	-7.751e-6
-0.339	-5.171e-5	-7.744e-6
-0.340	-5.202e-5	-7.736e-6
-0.341	-5.229e-5	-7.739e-6
-0.342	-5.262e-5	-7.740e-6
-0.343	-5.292e-5	-7.748e-6
-0.344	-5.323e-5	-7.746e-6
-0.345	-5.356e-5	-7.745e-6
-0.346	-5.387e-5	-7.737e-6
-0.347	-5.419e-5	-7.740e-6
-0.348	-5.452e-5	-7.753e-6
-0.349	-5.481e-5	-7.739e-6
-0.350	-5.515e-5	-7.743e-6
-0.351	-5.550e-5	-7.740e-6
-0.352	-5.581e-5	-7.738e-6
-0.353	-5.617e-5	-7.741e-6
-0.354	-5.650e-5	-7.743e-6
-0.355	-5.685e-5	-7.740e-6
-0.356	-5.724e-5	-7.744e-6
-0.357	-5.754e-5	-7.735e-6
-0.358	-5.791e-5	-7.737e-6
-0.359	-5.827e-5	-7.751e-6
-0.360	-5.863e-5	-7.743e-6
-0.361	-5.901e-5	-7.745e-6
-0.362	-5.937e-5	-7.741e-6
-0.363	-5.975e-5	-7.736e-6
-0.364	-6.015e-5	-7.732e-6
-0.365	-6.051e-5	-7.724e-6
-0.366	-6.091e-5	-7.733e-6
-0.367	-6.127e-5	-7.737e-6
-0.368	-6.161e-5	-7.729e-6
-0.369	-6.201e-5	-7.725e-6
-0.370	-6.239e-5	-7.725e-6
-0.371	-6.279e-5	-7.725e-6
-0.372	-6.320e-5	-7.734e-6
-0.373	-6.354e-5	-7.735e-6
-0.374	-6.395e-5	-7.732e-6
-0.375	-6.436e-5	-7.726e-6
-0.376	-6.473e-5	-7.733e-6
-0.377	-6.516e-5	-7.734e-6
-0.378	-6.557e-5	-7.727e-6
-0.379	-6.596e-5	-7.727e-6
-0.380	-6.640e-5	-7.723e-6
-0.381	-6.677e-5	-7.720e-6
-0.382	-6.721e-5	-7.722e-6
-0.383	-6.765e-5	-7.723e-6
-0.384	-6.803e-5	-7.732e-6
-0.385	-6.848e-5	-7.743e-6
-0.386	-6.901e-5	-7.740e-6
-0.387	-6.938e-5	-7.736e-6
-0.388	-6.983e-5	-7.736e-6
-0.389	-7.023e-5	-7.731e-6
-0.390	-7.068e-5	-7.732e-6
-0.391	-7.119e-5	-7.727e-6
-0.392	-7.158e-5	-7.731e-6
-0.393	-7.204e-5	-7.728e-6
-0.394	-7.251e-5	-7.728e-6
-0.395	-7.304e-5	-7.719e-6
-0.396	-7.347e-5	-7.733e-6
-0.397	-7.389e-5	-7.728e-6
-0.398	-7.437e-5	-7.731e-6
-0.399	-7.485e-5	-7.724e-6
-0.400	-7.532e-5	-7.723e-6
-0.401	-7.585e-5	-7.723e-6
-0.402	-7.632e-5	-7.720e-6
-0.403	-7.683e-5	-7.726e-6
-0.404	-7.735e-5	-7.720e-6
-0.405	-7.782e-5	-7.718e-6
-0.406	-7.833e-5	-7.722e-6
-0.407	-7.886e-5	-7.728e-6
-0.408	-7.934e-5	-7.723e-6
-0.409	-7.989e-5	-7.722e-6
-0.410	-8.046e-5	-7.732e-6
-0.411	-8.096e-5	-7.732e-6
-0.412	-8.152e-5	-7.744e-6
-0.413	-8.202e-5	-7.739e-6
-0.414	-8.257e-5	-7.738e-6
-0.415	-8.312e-5	-7.721e-6
-0.416	-8.366e-5	-7.725e-6
-0.417	-8.426e-5	-7.710e-6
-0.418	-8.481e-5	-7.721e-6
-0.419	-8.540e-5	-7.719e-6
-0.420	-8.599e-5	-7.707e-6
-0.421	-8.655e-5	-7.710e-6
-0.422	-8.713e-5	-7.720e-6
-0.423	-8.771e-5	-7.750e-6
-0.424	-8.828e-5	-7.764e-6
-0.425	-8.892e-5	-7.764e-6
-0.426	-8.946e-5	-7.757e-6
-0.427	-9.006e-5	-7.761e-6
-0.428	-9.070e-5	-7.756e-6
-0.429	-9.126e-5	-7.754e-6
-0.430	-9.187e-5	-7.759e-6
-0.431	-9.251e-5	-7.761e-6
-0.432	-9.310e-5	-7.752e-6
-0.433	-9.375e-5	-7.759e-6
-0.434	-9.436e-5	-7.758e-6
-0.435	-9.502e-5	-7.753e-6
-0.436	-9.566e-5	-7.746e-6
-0.437	-9.626e-5	-7.742e-6
-0.438	-9.690e-5	-7.746e-6
-0.439	-9.755e-5	-7.749e-6
-0.440	-9.818e-5	-7.754e-6
-0.441	-9.885e-5	-7.754e-6
-0.442	-9.950e-5	-7.750e-6
-0.443	-1.002e-4	-7.748e-6
-0.444	-1.009e-4	-7.739e-6
-0.445	-1.015e-4	-7.741e-6
-0.446	-1.022e-4	-7.740e-6
-0.447	-1.029e-4	-7.741e-6
-0.448	-1.035e-4	-7.747e-6
-0.449	-1.042e-4	-7.733e-6
-0.450	-1.049e-4	-7.741e-6
-0.451	-1.056e-4	-7.733e-6
-0.452	-1.063e-4	-7.737e-6
-0.453	-1.069e-4	-7.737e-6
-0.454	-1.076e-4	-7.755e-6
-0.455	-1.084e-4	-7.760e-6
-0.456	-1.091e-4	-7.748e-6
-0.457	-1.098e-4	-7.741e-6
-0.458	-1.105e-4	-7.746e-6
-0.459	-1.112e-4	-7.748e-6
-0.460	-1.120e-4	-7.744e-6
-0.461	-1.127e-4	-7.748e-6
-0.462	-1.134e-4	-7.751e-6
-0.463	-1.142e-4	-7.733e-6
-0.464	-1.149e-4	-7.741e-6
-0.465	-1.157e-4	-7.739e-6
-0.466	-1.164e-4	-7.731e-6
-0.467	-1.172e-4	-7.733e-6
-0.468	-1.180e-4	-7.735e-6
-0.469	-1.188e-4	-7.739e-6
-0.470	-1.196e-4	-7.743e-6
-0.471	-1.203e-4	-7.725e-6
-0.472	-1.211e-4	-7.734e-6
-0.473	-1.219e-4	-7.731e-6
-0.474	-1.226e-4	-7.729e-6
-0.475	-1.233e-4	-7.733e-6
-0.476	-1.241e-4	-7.735e-6
-0.477	-1.250e-4	-7.730e-6
-0.478	-1.258e-4	-7.731e-6
-0.479	-1.266e-4	-7.732e-6
-0.480	-1.274e-4	-7.754e-6
-0.481	-1.282e-4	-7.758e-6
-0.482	-1.291e-4	-7.757e-6
-0.483	-1.299e-4	-7.752e-6
-0.484	-1.307e-4	-7.754e-6
-0.485	-1.315e-4	-7.751e-6
-0.486	-1.323e-4	-7.759e-6
-0.487	-1.332e-4	-7.744e-6
-0.488	-1.341e-4	-7.738e-6
-0.489	-1.350e-4	-7.743e-6
-0.490	-1.357e-4	-7.725e-6
-0.491	-1.370e-4	-7.730e-6
-0.492	-1.377e-4	-7.745e-6
-0.493	-1.385e-4	-7.741e-6
-0.494	-1.394e-4	-7.739e-6
-0.495	-1.403e-4	-7.738e-6
-0.496	-1.412e-4	-7.732e-6
-0.497	-1.421e-4	-7.726e-6
-0.498	-1.429e-4	-7.733e-6
-0.499	-1.437e-4	-7.725e-6
-0.500	-1.447e-4	-7.732e-6
-0.501	-1.456e-4	-7.735e-6
-0.502	-1.465e-4	-7.735e-6
-0.503	-1.474e-4	-7.744e-6
-0.504	-1.483e-4	-7.748e-6
-0.505	-1.492e-4	-7.738e-6
-0.506	-1.500e-4	-7.731e-6
-0.507	-1.510e-4	-7.735e-6
-0.508	-1.520e-4	-7.743e-6
-0.509	-1.529e-4	-7.729e-6
-0.510	-1.538e-4	-7.737e-6
-0.511	-1.549e-4	-7.733e-6
-0.512	-1.559e-4	-7.725e-6
-0.513	-1.568e-4	-7.732e-6
-0.514	-1.577e-4	-7.733e-6
-0.515	-1.587e-4	-7.726e-6
-0.516	-1.597e-4	-7.726e-6
-0.517	-1.607e-4	-7.726e-6
-0.518	-1.617e-4	-7.726e-6
-0.519	-1.627e-4	-7.721e-6
-0.520	-1.637e-4	-7.720e-6
-0.521	-1.648e-4	-7.726e-6
-0.522	-1.658e-4	-7.728e-6
-0.523	-1.667e-4	-7.761e-6
-0.524	-1.678e-4	-7.774e-6
-0.525	-1.688e-4	-7.764e-6
-0.526	-1.698e-4	-7.758e-6
-0.527	-1.708e-4	-7.762e-6
-0.528	-1.720e-4	-7.767e-6
-0.529	-1.730e-4	-7.760e-6
-0.530	-1.740e-4	-7.753e-6
-0.531	-1.751e-4	-7.754e-6
-0.532	-1.762e-4	-7.758e-6
-0.533	-1.772e-4	-7.759e-6
-0.534	-1.783e-4	-7.759e-6
-0.535	-1.794e-4	-7.756e-6
-0.536	-1.804e-4	-7.756e-6
-0.537	-1.815e-4	-7.756e-6
-0.538	-1.826e-4	-7.736e-6
-0.539	-1.838e-4	-7.717e-6
-0.540	-1.849e-4	-7.737e-6
-0.541	-1.859e-4	-7.743e-6
-0.542	-1.871e-4	-7.755e-6
-0.543	-1.882e-4	-7.755e-6
-0.544	-1.893e-4	-7.740e-6
-0.545	-1.904e-4	-7.743e-6
-0.546	-1.920e-4	-7.738e-6
-0.547	-1.930e-4	-7.740e-6
-0.548	-1.942e-4	-7.739e-6
-0.549	-1.952e-4	-7.732e-6
-0.550	-1.964e-4	-7.744e-6
-0.551	-1.975e-4	-7.738e-6
-0.552	-1.987e-4	-7.728e-6
-0.553	-1.999e-4	-7.731e-6
-0.554	-2.010e-4	-7.730e-6
-0.555	-2.023e-4	-7.734e-6
-0.556	-2.036e-4	-7.727e-6
-0.557	-2.047e-4	-7.719e-6
-0.558	-2.060e-4	-7.749e-6
-0.559	-2.072e-4	-7.758e-6
-0.560	-2.084e-4	-7.751e-6
-0.561	-2.096e-4	-7.740e-6
-0.562	-2.110e-4	-7.749e-6
-0.563	-2.122e-4	-7.743e-6
-0.564	-2.135e-4	-7.736e-6
-0.565	-2.146e-4	-7.729e-6
-0.566	-2.159e-4	-7.733e-6
-0.567	-2.172e-4	-7.738e-6
-0.568	-2.185e-4	-7.732e-6
-0.569	-2.198e-4	-7.736e-6
-0.570	-2.210e-4	-7.732e-6
-0.571	-2.223e-4	-7.736e-6
-0.572	-2.235e-4	-7.737e-6
-0.573	-2.248e-4	-7.723e-6
-0.574	-2.261e-4	-7.747e-6
-0.575	-2.275e-4	-7.745e-6
-0.576	-2.288e-4	-7.733e-6
-0.577	-2.301e-4	-7.725e-6
-0.578	-2.314e-4	-7.728e-6
-0.579	-2.327e-4	-7.729e-6
-0.580	-2.341e-4	-7.725e-6
-0.581	-2.354e-4	-7.734e-6
-0.582	-2.368e-4	-7.726e-6
-0.583	-2.383e-4	-7.718e-6
-0.584	-2.398e-4	-7.720e-6
-0.585	-2.411e-4	-7.721e-6
-0.586	-2.424e-4	-7.717e-6
-0.587	-2.439e-4	-7.714e-6
-0.588	-2.452e-4	-7.747e-6
-0.589	-2.466e-4	-7.759e-6
-0.590	-2.480e-4	-7.747e-6
-0.591	-2.496e-4	-7.749e-6
-0.592	-2.510e-4	-7.751e-6
-0.593	-2.527e-4	-7.743e-6
-0.594	-2.541e-4	-7.739e-6
-0.595	-2.555e-4	-7.749e-6
-0.596	-2.570e-4	-7.745e-6
-0.597	-2.584e-4	-7.739e-6
-0.598	-2.599e-4	-7.735e-6
-0.599	-2.612e-4	-7.740e-6
-0.600	-2.596e-4	-7.721e-6
-0.599	-2.543e-4	-7.733e-6
-0.598	-2.502e-4	-7.737e-6
-0.597	-2.466e-4	-7.739e-6
-0.596	-2.433e-4	-7.694e-6
-0.595	-2.403e-4	-7.701e-6
-0.594	-2.373e-4	-7.699e-6
-0.593	-2.344e-4	-7.708e-6
-0.592	-2.317e-4	-7.712e-6
-0.591	-2.291e-4	-7.714e-6
-0.590	-2.265e-4	-7.721e-6
-0.589	-2.240e-4	-7.706e-6
-0.588	-2.216e-4	-7.713e-6
-0.587	-2.194e-4	-7.721e-6
-0.586	-2.170e-4	-7.725e-6
-0.585	-2.146e-4	-7.718e-6
-0.584	-2.124e-4	-7.729e-6
-0.583	-2.102e-4	-7.725e-6
-0.582	-2.080e-4	-7.730e-6
-0.581	-2.059e-4	-7.720e-6
-0.580	-2.037e-4	-7.688e-6
-0.579	-2.017e-4	-7.682e-6
-0.578	-1.997e-4	-7.697e-6
-0.577	-1.977e-4	-7.707e-6
-0.576	-1.957e-4	-7.701e-6
-0.575	-1.937e-4	-7.713e-6
-0.574	-1.918e-4	-7.724e-6
-0.573	-1.901e-4	-7.725e-6
-0.572	-1.880e-4	-7.729e-6
-0.571	-1.862e-4	-7.731e-6
-0.570	-1.843e-4	-7.716e-6
-0.569	-1.825e-4	-7.729e-6
-0.568	-1.808e-4	-7.725e-6
-0.567	-1.791e-4	-7.731e-6
-0.566	-1.773e-4	-7.733e-6
-0.565	-1.755e-4	-7.725e-6
-0.564	-1.738e-4	-7.728e-6
-0.563	-1.721e-4	-7.736e-6
-0.562	-1.704e-4	-7.730e-6
-0.561	-1.687e-4	-7.742e-6
-0.560	-1.670e-4	-7.742e-6
-0.559	-1.655e-4	-7.700e-6
-0.558	-1.639e-4	-7.698e-6
-0.557	-1.622e-4	-7.702e-6
-0.556	-1.606e-4	-7.703e-6
-0.555	-1.591e-4	-7.708e-6
-0.554	-1.576e-4	-7.711e-6
-0.553	-1.560e-4	-7.710e-6
-0.552	-1.545e-4	-7.713e-6
-0.551	-1.529e-4	-7.718e-6
-0.550	-1.514e-4	-7.720e-6
-0.549	-1.499e-4	-7.720e-6
-0.548	-1.484e-4	-7.722e-6
-0.547	-1.470e-4	-7.728e-6
-0.546	-1.456e-4	-7.709e-6
-0.545	-1.442e-4	-7.716e-6
-0.544	-1.428e-4	-7.716e-6
-0.543	-1.414e-4	-7.716e-6
-0.542	-1.400e-4	-7.730e-6
-0.541	-1.386e-4	-7.726e-6
-0.540	-1.372e-4	-7.728e-6
-0.539	-1.359e-4	-7.720e-6
-0.538	-1.346e-4	-7.726e-6
-0.537	-1.332e-4	-7.729e-6
-0.536	-1.319e-4	-7.736e-6
-0.535	-1.305e-4	-7.736e-6
-0.534	-1.293e-4	-7.734e-6
-0.533	-1.280e-4	-7.742e-6
-0.532	-1.268e-4	-7.713e-6
-0.531	-1.255e-4	-7.707e-6
-0.530	-1.242e-4	-7.718e-6
-0.529	-1.230e-4	-7.716e-6
-0.528	-1.218e-4	-7.723e-6
-0.527	-1.206e-4	-7.723e-6
-0.526	-1.194e-4	-7.739e-6
-0.525	-1.182e-4	-7.755e-6
-0.524	-1.170e-4	-7.735e-6
-0.523	-1.158e-4	-7.720e-6
-0.522	-1.147e-4	-7.722e-6
-0.521	-1.135e-4	-7.738e-6
-0.520	-1.124e-4	-7.733e-6
-0.519	-1.112e-4	-7.729e-6
-0.518	-1.101e-4	-7.736e-6
-0.517	-1.090e-4	-7.739e-6
-0.516	-1.078e-4	-7.739e-6
-0.515	-1.067e-4	-7.727e-6
-0.514	-1.056e-4	-7.725e-6
-0.513	-1.045e-4	-7.728e-6
-0.512	-1.034e-4	-7.735e-6
-0.511	-1.024e-4	-7.737e-6
-0.510	-1.013e-4	-7.732e-6
-0.509	-1.003e-4	-7.737e-6
-0.508	-9.924e-5	-7.741e-6
-0.507	-9.821e-5	-7.744e-6
-0.506	-9.715e-5	-7.732e-6
-0.505	-9.611e-5	-7.737e-6
-0.504	-9.511e-5	-7.737e-6
-0.503	-9.406e-5	-7.735e-6
-0.502	-9.304e-5	-7.743e-6
-0.501	-9.206e-5	-7.745e-6
-0.500	-9.103e-5	-7.753e-6
-0.499	-9.007e-5	-7.755e-6
-0.498	-8.910e-5	-7.753e-6
-0.497	-8.813e-5	-7.747e-6
-0.496	-8.722e-5	-7.710e-6
-0.495	-8.623e-5	-7.703e-6
-0.494	-8.526e-5	-7.720e-6
-0.493	-8.431e-5	-7.714e-6
-0.492	-8.334e-5	-7.712e-6
-0.491	-8.246e-5	-7.706e-6
-0.490	-8.155e-5	-7.713e-6
-0.489	-8.059e-5	-7.715e-6
-0.488	-7.974e-5	-7.712e-6
-0.487	-7.880e-5	-7.725e-6
-0.486	-7.789e-5	-7.720e-6
-0.485	-7.709e-5	-7.727e-6
-0.484	-7.618e-5	-7.721e-6
-0.483	-7.534e-5	-7.736e-6
-0.482	-7.444e-5	-7.722e-6
-0.481	-7.360e-5	-7.729e-6
-0.480	-7.278e-5	-7.724e-6
-0.479	-7.192e-5	-7.726e-6
-0.478	-7.109e-5	-7.725e-6
-0.477	-7.027e-5	-7.733e-6
-0.476	-6.944e-5	-7.739e-6
-0.475	-6.863e-5	-7.735e-6
-0.474	-6.785e-5	-7.728e-6
-0.473	-6.703e-5	-7.726e-6
-0.472	-6.626e-5	-7.719e-6
-0.471	-6.545e-5	-7.721e-6
-0.470	-6.469e-5	-7.728e-6
-0.469	-6.395e-5	-7.729e-6
-0.468	-6.316e-5	-7.731e-6
-0.467	-6.241e-5	-7.726e-6
-0.466	-6.161e-5	-7.722e-6
-0.465	-6.087e-5	-7.728e-6
-0.464	-6.014e-5	-7.717e-6
-0.463	-5.937e-5	-7.742e-6
-0.462	-5.861e-5	-7.740e-6
-0.461	-5.786e-5	-7.732e-6
-0.460	-5.710e-5	-7.731e-6
-0.459	-5.640e-5	-7.728e-6
-0.458	-5.566e-5	-7.737e-6
-0.457	-5.492e-5	-7.738e-6
-0.456	-5.427e-5	-7.736e-6
-0.455	-5.352e-5	-7.736e-6
-0.454	-5.279e-5	-7.739e-6
-0.453	-5.211e-5	-7.741e-6
-0.452	-5.139e-5	-7.748e-6
-0.451	-5.070e-5	-7.747e-6
-0.450	-5.001e-5	-7.750e-6
-0.449	-4.932e-5	-7.745e-6
-0.448	-4.870e-5	-7.747e-6
-0.447	-4.802e-5	-7.730e-6
-0.446	-4.735e-5	-7.715e-6
-0.445	-4.669e-5	-7.714e-6
-0.444	-4.603e-5	-7.716e-6
-0.443	-4.540e-5	-7.718e-6
-0.442	-4.473e-5	-7.720e-6
-0.441	-4.406e-5	-7.723e-6
-0.440	-4.344e-5	-7.724e-6
-0.439	-4.279e-5	-7.721e-6
-0.438	-4.218e-5	-7.718e-6
-0.437	-4.158e-5	-7.725e-6
-0.436	-4.094e-5	-7.722e-6
-0.435	-4.033e-5	-7.739e-6
-0.434	-3.972e-5	-7.728e-6
-0.433	-3.912e-5	-7.730e-6
-0.432	-3.855e-5	-7.730e-6
-0.431	-3.792e-5	-7.723e-6
-0.430	-3.732e-5	-7.725e-6
-0.429	-3.675e-5	-7.725e-6
-0.428	-3.616e-5	-7.733e-6
-0.427	-3.562e-5	-7.730e-6
-0.426	-3.506e-5	-7.737e-6
-0.425	-3.446e-5	-7.736e-6
-0.424	-3.391e-5	-7.737e-6
-0.423	-3.333e-5	-7.736e-6
-0.422	-3.277e-5	-7.732e-6
-0.421	-3.222e-5	-7.739e-6
-0.420	-3.165e-5	-7.742e-6
-0.419	-3.112e-5	-7.747e-6
-0.418	-3.058e-5	-7.742e-6
-0.417	-3.004e-5	-7.740e-6
-0.416	-2.953e-5	-7.738e-6
-0.415	-2.899e-5	-7.749e-6
-0.414	-2.844e-5	-7.730e-6
-0.413	-2.793e-5	-7.717e-6
-0.412	-2.738e-5	-7.715e-6
-0.411	-2.688e-5	-7.726e-6
-0.410	-2.632e-5	-7.723e-6
-0.409	-2.578e-5	-7.730e-6
-0.408	-2.530e-5	-7.732e-6
-0.407	-2.480e-5	-7.729e-6
-0.406	-2.432e-5	-7.735e-6
-0.405	-2.383e-5	-7.729e-6
-0.404	-2.332e-5	-7.727e-6
-0.403	-2.288e-5	-7.719e-6
-0.402	-2.241e-5	-7.724e-6
-0.401	-2.191e-5	-7.733e-6
-0.400	-2.144e-5	-7.743e-6
-0.399	-2.095e-5	-7.742e-6
-0.398	-2.047e-5	-7.739e-6
-0.397	-2.001e-5	-7.743e-6
-0.396	-1.953e-5	-7.744e-6
-0.395	-1.909e-5	-7.742e-6
-0.394	-1.865e-5	-7.736e-6
-0.393	-1.818e-5	-7.737e-6
-0.392	-1.786e-5	-7.730e-6
-0.391	-1.734e-5	-7.731e-6
-0.390	-1.691e-5	-7.743e-6
-0.389	-1.647e-5	-7.738e-6
-0.388	-1.599e-5	-7.735e-6
-0.387	-1.559e-5	-7.735e-6
-0.386	-1.515e-5	-7.732e-6
-0.385	-1.469e-5	-7.740e-6
-0.384	-1.432e-5	-7.745e-6
-0.383	-1.389e-5	-7.752e-6
-0.382	-1.346e-5	-7.746e-6
-0.381	-1.305e-5	-7.733e-6
-0.380	-1.262e-5	-7.741e-6
-0.379	-1.222e-5	-7.745e-6
-0.378	-1.180e-5	-7.741e-6
-0.377	-1.137e-5	-7.748e-6
-0.376	-1.099e-5	-7.744e-6
-0.375	-1.058e-5	-7.748e-6
-0.374	-1.017e-5	-7.745e-6
-0.373	-9.783e-6	-7.755e-6
-0.372	-9.372e-6	-7.738e-6
-0.371	-8.993e-6	-7.721e-6
-0.370	-8.603e-6	-7.676e-6
-0.369	-8.201e-6	-7.661e-6
-0.368	-7.862e-6	-7.648e-6
-0.367	-7.472e-6	-7.655e-6
-0.366	-7.083e-6	-7.656e-6
-0.365	-6.722e-6	-7.649e-6
-0.364	-6.329e-6	-7.651e-6
-0.363	-5.977e-6	-7.664e-6
-0.362	-5.588e-6	-7.660e-6
-0.361	-5.206e-6	-7.667e-6
-0.360	-4.856e-6	-7.667e-6
-0.359	-4.466e-6	-7.664e-6
-0.358	-4.104e-6	-7.665e-6
-0.357	-3.767e-6	-7.662e-6
-0.356	-3.407e-6	-7.659e-6
-0.355	-3.072e-6	-7.668e-6
-0.354	-2.715e-6	-7.667e-6
-0.353	-2.353e-6	-7.659e-6
-0.352	-2.035e-6	-7.664e-6
-0.351	-1.688e-6	-7.673e-6
-0.350	-1.321e-6	-7.674e-6
-0.349	-1.009e-6	-7.673e-6
-0.348	-6.533e-7	-7.671e-6
-0.347	-3.433e-7	-7.674e-6
-0.346	-5.708e-9	-7.670e-6
-0.345	3.328e-7	-7.683e-6
-0.344	6.389e-7	-7.679e-6
-0.343	9.902e-7	-7.673e-6
-0.342	1.315e-6	-7.681e-6
-0.341	1.623e-6	-7.676e-6
-0.340	1.914e-6	-7.666e-6
-0.339	2.208e-6	-7.668e-6
-0.338	2.510e-6	-7.666e-6
-0.337	2.843e-6	-7.670e-6
-0.336	3.114e-6	-7.665e-6
-0.335	3.427e-6	-7.674e-6
-0.334	3.736e-6	-7.673e-6
-0.333	4.025e-6	-7.678e-6
-0.332	4.331e-6	-7.671e-6
-0.331	4.612e-6	-7.675e-6
-0.330	4.894e-6	-7.680e-6
-0.329	5.201e-6	-7.677e-6
-0.328	5.453e-6	-7.675e-6
-0.327	5.748e-6	-7.679e-6
-0.326	6.042e-6	-7.680e-6
-0.325	6.307e-6	-7.677e-6
-0.324	6.609e-6	-7.683e-6
-0.323	6.853e-6	-7.678e-6
-0.322	7.128e-6	-7.680e-6
-0.321	7.422e-6	-7.682e-6
-0.320	7.670e-6	-7.686e-6
-0.319	7.937e-6	-7.694e-6
-0.318	8.207e-6	-7.692e-6
-0.317	8.448e-6	-7.692e-6
-0.316	8.734e-6	-7.683e-6
-0.315	8.982e-6	-7.687e-6
-0.314	9.235e-6	-7.692e-6
-0.313	9.512e-6	-7.692e-6
-0.312	9.742e-6	-7.695e-6
-0.311	9.995e-6	-7.694e-6
-0.310	1.025e-5	-7.698e-6
-0.309	1.049e-5	-7.705e-6
-0.308	1.075e-5	-7.688e-6
-0.307	1.098e-5	-7.675e-6
-0.306	1.121e-5	-7.673e-6
-0.305	1.146e-5	-7.677e-6
-0.304	1.165e-5	-7.665e-6
-0.303	1.190e-5	-7.658e-6
-0.302	1.212e-5	-7.673e-6
-0.301	1.226e-5	-7.680e-6
-0.300	1.256e-5	-7.676e-6
-0.299	1.275e-5	-7.669e-6
-0.298	1.295e-5	-7.670e-6
-0.297	1.318e-5	-7.678e-6
-0.296	1.335e-5	-7.674e-6
-0.295	1.356e-5	-7.676e-6
-0.294	1.376e-5	-7.676e-6
-0.293	1.393e-5	-7.675e-6
-0.292	1.413e-5	-7.677e-6
-0.291	1.429e-5	-7.677e-6
-0.290	1.448e-5	-7.678e-6
-0.289	1.469e-5	-7.686e-6
-0.288	1.485e-5	-7.685e-6
-0.287	1.503e-5	-7.679e-6
-0.286	1.522e-5	-7.687e-6
-0.285	1.538e-5	-7.678e-6
-0.284	1.557e-5	-7.680e-6
-0.283	1.573e-5	-7.678e-6
-0.282	1.590e-5	-7.677e-6
-0.281	1.609e-5	-7.679e-6
-0.280	1.624e-5	-7.682e-6
-0.279	1.642e-5	-7.677e-6
-0.278	1.660e-5	-7.681e-6
-0.277	1.676e-5	-7.691e-6
-0.276	1.694e-5	-7.679e-6
-0.275	1.708e-5	-7.674e-6
-0.274	1.724e-5	-7.678e-6
-0.273	1.743e-5	-7.667e-6
-0.272	1.756e-5	-7.673e-6
-0.271	1.774e-5	-7.683e-6
-0.270	1.791e-5	-7.682e-6
-0.269	1.806e-5	-7.689e-6
-0.268	1.822e-5	-7.685e-6
-0.267	1.837e-5	-7.681e-6
-0.266	1.851e-5	-7.681e-6
-0.265	1.868e-5	-7.684e-6
-0.264	1.879e-5	-7.682e-6
-0.263	1.895e-5	-7.675e-6
-0.262	1.910e-5	-7.683e-6
-0.261	1.922e-5	-7.682e-6
-0.260	1.937e-5	-7.686e-6
-0.259	1.947e-5	-7.687e-6
-0.258	1.961e-5	-7.684e-6
-0.257	1.977e-5	-7.682e-6
-0.256	1.988e-5	-7.677e-6
-0.255	2.002e-5	-7.685e-6
-0.254	2.015e-5	-7.681e-6
-0.253	2.027e-5	-7.688e-6
-0.252	2.041e-5	-7.686e-6
-0.251	2.052e-5	-7.680e-6
-0.250	2.064e-5	-7.676e-6
-0.249	2.077e-5	-7.658e-6
-0.248	2.086e-5	-7.668e-6
-0.247	2.098e-5	-7.679e-6
-0.246	2.108e-5	-7.676e-6
-0.245	2.118e-5	-7.677e-6
