June 22, 2016   14:38:46
Cyclic Voltammetry
File: c:\users\potentio2\desktop\suda\20160622\750 rpm cv.txt
Data Source:  Experiment
Instrument Model:  CHI7082E
Header: 
Note: 

Init E (V) = 0
High E (V) = 0.9
Low E (V) = -0.6
Init P/N = P
Scan Rate (V/s) = 0.01
Segment = 6
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001
Sens 2 (A/V) = 0.001

Segment 1:

Segment 2:

Segment 3:
Ep = 0.156V
ip = 6.743e-6A
Ah = 7.742e-5C

Segment 4:

Segment 5:
Ep = 0.159V
ip = 7.667e-6A
Ah = 8.570e-5C

Segment 6:

Current 2:

Segment 1:

Segment 2:
Ep = 0.041V
ip = -3.043e-8A
Ah = -1.289e-7C

Segment 3:

Segment 4:

Segment 5:

Segment 6:
Ep = -0.163V
ip = -2.353e-8A
Ah = -6.231e-8C

Potential/V	i1/A	i2/A
-0.331	-5.816e-5	-7.762e-6
-0.332	-5.844e-5	-7.765e-6
-0.333	-5.862e-5	-7.762e-6
-0.334	-5.890e-5	-7.765e-6
-0.335	-5.917e-5	-7.764e-6
-0.336	-5.939e-5	-7.768e-6
-0.337	-5.969e-5	-7.767e-6
-0.338	-5.991e-5	-7.757e-6
-0.339	-6.017e-5	-7.764e-6
-0.340	-6.047e-5	-7.762e-6
-0.341	-6.067e-5	-7.765e-6
-0.342	-6.094e-5	-7.759e-6
-0.343	-6.121e-5	-7.758e-6
-0.344	-6.146e-5	-7.755e-6
-0.345	-6.173e-5	-7.757e-6
-0.346	-6.198e-5	-7.757e-6
-0.347	-6.225e-5	-7.754e-6
-0.348	-6.255e-5	-7.756e-6
-0.349	-6.277e-5	-7.757e-6
-0.350	-6.305e-5	-7.760e-6
-0.351	-6.333e-5	-7.755e-6
-0.352	-6.357e-5	-7.752e-6
-0.353	-6.386e-5	-7.757e-6
-0.354	-6.410e-5	-7.756e-6
-0.355	-6.436e-5	-7.760e-6
-0.356	-6.465e-5	-7.751e-6
-0.357	-6.487e-5	-7.757e-6
-0.358	-6.516e-5	-7.752e-6
-0.359	-6.545e-5	-7.751e-6
-0.360	-6.570e-5	-7.752e-6
-0.361	-6.599e-5	-7.746e-6
-0.362	-6.625e-5	-7.754e-6
-0.363	-6.653e-5	-7.752e-6
-0.364	-6.683e-5	-7.750e-6
-0.365	-6.706e-5	-7.746e-6
-0.366	-6.735e-5	-7.749e-6
-0.367	-6.765e-5	-7.752e-6
-0.368	-6.790e-5	-7.760e-6
-0.369	-6.820e-5	-7.760e-6
-0.370	-6.846e-5	-7.768e-6
-0.371	-6.872e-5	-7.759e-6
-0.372	-6.904e-5	-7.765e-6
-0.373	-6.930e-5	-7.759e-6
-0.374	-6.958e-5	-7.769e-6
-0.375	-6.988e-5	-7.758e-6
-0.376	-7.016e-5	-7.758e-6
-0.377	-7.047e-5	-7.761e-6
-0.378	-7.073e-5	-7.761e-6
-0.379	-7.102e-5	-7.755e-6
-0.380	-7.132e-5	-7.755e-6
-0.381	-7.156e-5	-7.753e-6
-0.382	-7.186e-5	-7.756e-6
-0.383	-7.216e-5	-7.749e-6
-0.384	-7.241e-5	-7.748e-6
-0.385	-7.273e-5	-7.751e-6
-0.386	-7.300e-5	-7.746e-6
-0.387	-7.329e-5	-7.750e-6
-0.388	-7.360e-5	-7.747e-6
-0.389	-7.384e-5	-7.750e-6
-0.390	-7.413e-5	-7.751e-6
-0.391	-7.443e-5	-7.743e-6
-0.392	-7.470e-5	-7.748e-6
-0.393	-7.501e-5	-7.748e-6
-0.394	-7.529e-5	-7.746e-6
-0.395	-7.558e-5	-7.748e-6
-0.396	-7.589e-5	-7.755e-6
-0.397	-7.614e-5	-7.745e-6
-0.398	-7.645e-5	-7.740e-6
-0.399	-7.677e-5	-7.749e-6
-0.400	-7.702e-5	-7.745e-6
-0.401	-7.732e-5	-7.740e-6
-0.402	-7.758e-5	-7.745e-6
-0.403	-7.788e-5	-7.752e-6
-0.404	-7.818e-5	-7.755e-6
-0.405	-7.844e-5	-7.748e-6
-0.406	-7.875e-5	-7.747e-6
-0.407	-7.906e-5	-7.755e-6
-0.408	-7.933e-5	-7.746e-6
-0.409	-7.967e-5	-7.753e-6
-0.410	-7.999e-5	-7.754e-6
-0.411	-8.025e-5	-7.749e-6
-0.412	-8.055e-5	-7.754e-6
-0.413	-8.078e-5	-7.749e-6
-0.414	-8.110e-5	-7.747e-6
-0.415	-8.141e-5	-7.746e-6
-0.416	-8.167e-5	-7.742e-6
-0.417	-8.198e-5	-7.742e-6
-0.418	-8.224e-5	-7.741e-6
-0.419	-8.252e-5	-7.741e-6
-0.420	-8.284e-5	-7.748e-6
-0.421	-8.308e-5	-7.748e-6
-0.422	-8.335e-5	-7.742e-6
-0.423	-8.366e-5	-7.743e-6
-0.424	-8.392e-5	-7.745e-6
-0.425	-8.424e-5	-7.748e-6
-0.426	-8.450e-5	-7.746e-6
-0.427	-8.479e-5	-7.737e-6
-0.428	-8.510e-5	-7.732e-6
-0.429	-8.535e-5	-7.737e-6
-0.430	-8.564e-5	-7.728e-6
-0.431	-8.593e-5	-7.736e-6
-0.432	-8.620e-5	-7.738e-6
-0.433	-8.651e-5	-7.733e-6
-0.434	-8.677e-5	-7.742e-6
-0.435	-8.703e-5	-7.742e-6
-0.436	-8.732e-5	-7.754e-6
-0.437	-8.754e-5	-7.767e-6
-0.438	-8.782e-5	-7.773e-6
-0.439	-8.810e-5	-7.778e-6
-0.440	-8.836e-5	-7.788e-6
-0.441	-8.866e-5	-7.794e-6
-0.442	-8.890e-5	-7.780e-6
-0.443	-8.916e-5	-7.783e-6
-0.444	-8.946e-5	-7.788e-6
-0.445	-8.969e-5	-7.775e-6
-0.446	-8.996e-5	-7.786e-6
-0.447	-9.024e-5	-7.789e-6
-0.448	-9.048e-5	-7.775e-6
-0.449	-9.077e-5	-7.776e-6
-0.450	-9.101e-5	-7.770e-6
-0.451	-9.127e-5	-7.777e-6
-0.452	-9.155e-5	-7.778e-6
-0.453	-9.177e-5	-7.777e-6
-0.454	-9.204e-5	-7.787e-6
-0.455	-9.232e-5	-7.789e-6
-0.456	-9.255e-5	-7.776e-6
-0.457	-9.282e-5	-7.784e-6
-0.458	-9.305e-5	-7.782e-6
-0.459	-9.330e-5	-7.779e-6
-0.460	-9.358e-5	-7.782e-6
-0.461	-9.380e-5	-7.769e-6
-0.462	-9.404e-5	-7.750e-6
-0.463	-9.430e-5	-7.757e-6
-0.464	-9.454e-5	-7.769e-6
-0.465	-9.481e-5	-7.765e-6
-0.466	-9.504e-5	-7.771e-6
-0.467	-9.527e-5	-7.777e-6
-0.468	-9.555e-5	-7.773e-6
-0.469	-9.574e-5	-7.777e-6
-0.470	-9.598e-5	-7.771e-6
-0.471	-9.624e-5	-7.767e-6
-0.472	-9.645e-5	-7.766e-6
-0.473	-9.669e-5	-7.764e-6
-0.474	-9.691e-5	-7.765e-6
-0.475	-9.713e-5	-7.767e-6
-0.476	-9.739e-5	-7.769e-6
-0.477	-9.757e-5	-7.774e-6
-0.478	-9.780e-5	-7.776e-6
-0.479	-9.805e-5	-7.773e-6
-0.480	-9.825e-5	-7.776e-6
-0.481	-9.849e-5	-7.773e-6
-0.482	-9.870e-5	-7.776e-6
-0.483	-9.890e-5	-7.765e-6
-0.484	-9.913e-5	-7.771e-6
-0.485	-9.932e-5	-7.772e-6
-0.486	-9.952e-5	-7.768e-6
-0.487	-9.975e-5	-7.762e-6
-0.488	-9.993e-5	-7.759e-6
-0.489	-1.002e-4	-7.759e-6
-0.490	-1.004e-4	-7.754e-6
-0.491	-1.006e-4	-7.767e-6
-0.492	-1.008e-4	-7.768e-6
-0.493	-1.010e-4	-7.760e-6
-0.494	-1.012e-4	-7.764e-6
-0.495	-1.014e-4	-7.762e-6
-0.496	-1.016e-4	-7.765e-6
-0.497	-1.018e-4	-7.764e-6
-0.498	-1.019e-4	-7.759e-6
-0.499	-1.021e-4	-7.747e-6
-0.500	-1.023e-4	-7.761e-6
-0.501	-1.025e-4	-7.764e-6
-0.502	-1.027e-4	-7.771e-6
-0.503	-1.029e-4	-7.758e-6
-0.504	-1.030e-4	-7.768e-6
-0.505	-1.032e-4	-7.767e-6
-0.506	-1.034e-4	-7.766e-6
-0.507	-1.035e-4	-7.761e-6
-0.508	-1.037e-4	-7.763e-6
-0.509	-1.039e-4	-7.742e-6
-0.510	-1.041e-4	-7.768e-6
-0.511	-1.042e-4	-7.754e-6
-0.512	-1.044e-4	-7.756e-6
-0.513	-1.046e-4	-7.751e-6
-0.514	-1.047e-4	-7.761e-6
-0.515	-1.049e-4	-7.750e-6
-0.516	-1.051e-4	-7.765e-6
-0.517	-1.052e-4	-7.762e-6
-0.518	-1.054e-4	-7.760e-6
-0.519	-1.056e-4	-7.764e-6
-0.520	-1.057e-4	-7.752e-6
-0.521	-1.059e-4	-7.745e-6
-0.522	-1.060e-4	-7.759e-6
-0.523	-1.062e-4	-7.746e-6
-0.524	-1.063e-4	-7.751e-6
-0.525	-1.064e-4	-7.748e-6
-0.526	-1.066e-4	-7.753e-6
-0.527	-1.067e-4	-7.748e-6
-0.528	-1.069e-4	-7.758e-6
-0.529	-1.070e-4	-7.751e-6
-0.530	-1.071e-4	-7.755e-6
-0.531	-1.073e-4	-7.753e-6
-0.532	-1.074e-4	-7.761e-6
-0.533	-1.075e-4	-7.764e-6
-0.534	-1.077e-4	-7.762e-6
-0.535	-1.078e-4	-7.774e-6
-0.536	-1.079e-4	-7.769e-6
-0.537	-1.081e-4	-7.768e-6
-0.538	-1.082e-4	-7.766e-6
-0.539	-1.083e-4	-7.759e-6
-0.540	-1.084e-4	-7.769e-6
-0.541	-1.085e-4	-7.765e-6
-0.542	-1.087e-4	-7.766e-6
-0.543	-1.088e-4	-7.765e-6
-0.544	-1.089e-4	-7.764e-6
-0.545	-1.090e-4	-7.762e-6
-0.546	-1.091e-4	-7.764e-6
-0.547	-1.092e-4	-7.769e-6
-0.548	-1.094e-4	-7.765e-6
-0.549	-1.094e-4	-7.766e-6
-0.550	-1.095e-4	-7.775e-6
-0.551	-1.097e-4	-7.766e-6
-0.552	-1.097e-4	-7.752e-6
-0.553	-1.099e-4	-7.775e-6
-0.554	-1.099e-4	-7.769e-6
-0.555	-1.100e-4	-7.771e-6
-0.556	-1.101e-4	-7.764e-6
-0.557	-1.102e-4	-7.756e-6
-0.558	-1.103e-4	-7.768e-6
-0.559	-1.104e-4	-7.765e-6
-0.560	-1.105e-4	-7.772e-6
-0.561	-1.106e-4	-7.774e-6
-0.562	-1.107e-4	-7.769e-6
-0.563	-1.108e-4	-7.765e-6
-0.564	-1.109e-4	-7.764e-6
-0.565	-1.109e-4	-7.756e-6
-0.566	-1.110e-4	-7.755e-6
-0.567	-1.111e-4	-7.763e-6
-0.568	-1.111e-4	-7.769e-6
-0.569	-1.112e-4	-7.762e-6
-0.570	-1.113e-4	-7.764e-6
-0.571	-1.113e-4	-7.760e-6
-0.572	-1.114e-4	-7.762e-6
-0.573	-1.115e-4	-7.754e-6
-0.574	-1.115e-4	-7.753e-6
-0.575	-1.116e-4	-7.775e-6
-0.576	-1.117e-4	-7.770e-6
-0.577	-1.118e-4	-7.769e-6
-0.578	-1.118e-4	-7.764e-6
-0.579	-1.119e-4	-7.767e-6
-0.580	-1.119e-4	-7.763e-6
-0.581	-1.120e-4	-7.768e-6
-0.582	-1.120e-4	-7.769e-6
-0.583	-1.121e-4	-7.777e-6
-0.584	-1.121e-4	-7.778e-6
-0.585	-1.122e-4	-7.771e-6
-0.586	-1.122e-4	-7.765e-6
-0.587	-1.123e-4	-7.766e-6
-0.588	-1.123e-4	-7.768e-6
-0.589	-1.123e-4	-7.772e-6
-0.590	-1.124e-4	-7.765e-6
-0.591	-1.124e-4	-7.767e-6
-0.592	-1.125e-4	-7.767e-6
-0.593	-1.125e-4	-7.769e-6
-0.594	-1.126e-4	-7.764e-6
-0.595	-1.126e-4	-7.769e-6
-0.596	-1.127e-4	-7.765e-6
-0.597	-1.127e-4	-7.761e-6
-0.598	-1.127e-4	-7.774e-6
-0.599	-1.128e-4	-7.763e-6
-0.600	-1.096e-4	-7.742e-6
-0.599	-1.045e-4	-7.728e-6
-0.598	-1.015e-4	-7.747e-6
-0.597	-9.901e-5	-7.753e-6
-0.596	-9.671e-5	-7.746e-6
-0.595	-9.466e-5	-7.752e-6
-0.594	-9.272e-5	-7.754e-6
-0.593	-9.088e-5	-7.759e-6
-0.592	-8.921e-5	-7.765e-6
-0.591	-8.756e-5	-7.741e-6
-0.590	-8.599e-5	-7.704e-6
-0.589	-8.450e-5	-7.720e-6
-0.588	-8.302e-5	-7.723e-6
-0.587	-8.166e-5	-7.717e-6
-0.586	-8.032e-5	-7.730e-6
-0.585	-7.902e-5	-7.731e-6
-0.584	-7.780e-5	-7.725e-6
-0.583	-7.660e-5	-7.727e-6
-0.582	-7.539e-5	-7.737e-6
-0.581	-7.426e-5	-7.737e-6
-0.580	-7.317e-5	-7.738e-6
-0.579	-7.209e-5	-7.740e-6
-0.578	-7.105e-5	-7.734e-6
-0.577	-6.999e-5	-7.731e-6
-0.576	-6.902e-5	-7.741e-6
-0.575	-6.803e-5	-7.737e-6
-0.574	-6.706e-5	-7.736e-6
-0.573	-6.616e-5	-7.727e-6
-0.572	-6.522e-5	-7.729e-6
-0.571	-6.438e-5	-7.727e-6
-0.570	-6.351e-5	-7.730e-6
-0.569	-6.263e-5	-7.729e-6
-0.568	-6.181e-5	-7.721e-6
-0.567	-6.099e-5	-7.735e-6
-0.566	-6.017e-5	-7.735e-6
-0.565	-5.938e-5	-7.740e-6
-0.564	-5.857e-5	-7.743e-6
-0.563	-5.781e-5	-7.737e-6
-0.562	-5.706e-5	-7.733e-6
-0.561	-5.629e-5	-7.730e-6
-0.560	-5.559e-5	-7.747e-6
-0.559	-5.487e-5	-7.751e-6
-0.558	-5.415e-5	-7.738e-6
-0.557	-5.346e-5	-7.746e-6
-0.556	-5.275e-5	-7.746e-6
-0.555	-5.209e-5	-7.745e-6
-0.554	-5.143e-5	-7.740e-6
-0.553	-5.074e-5	-7.751e-6
-0.552	-5.011e-5	-7.746e-6
-0.551	-4.945e-5	-7.751e-6
-0.550	-4.885e-5	-7.752e-6
-0.549	-4.825e-5	-7.740e-6
-0.548	-4.761e-5	-7.717e-6
-0.547	-4.704e-5	-7.722e-6
-0.546	-4.643e-5	-7.714e-6
-0.545	-4.582e-5	-7.715e-6
-0.544	-4.527e-5	-7.718e-6
-0.543	-4.466e-5	-7.730e-6
-0.542	-4.406e-5	-7.728e-6
-0.541	-4.352e-5	-7.725e-6
-0.540	-4.293e-5	-7.721e-6
-0.539	-4.239e-5	-7.725e-6
-0.538	-4.187e-5	-7.727e-6
-0.537	-4.131e-5	-7.726e-6
-0.536	-4.080e-5	-7.731e-6
-0.535	-4.026e-5	-7.733e-6
-0.534	-3.973e-5	-7.740e-6
-0.533	-3.923e-5	-7.748e-6
-0.532	-3.870e-5	-7.737e-6
-0.531	-3.823e-5	-7.736e-6
-0.530	-3.774e-5	-7.735e-6
-0.529	-3.723e-5	-7.732e-6
-0.528	-3.678e-5	-7.740e-6
-0.527	-3.629e-5	-7.741e-6
-0.526	-3.583e-5	-7.758e-6
-0.525	-3.538e-5	-7.746e-6
-0.524	-3.489e-5	-7.739e-6
-0.523	-3.446e-5	-7.747e-6
-0.522	-3.400e-5	-7.738e-6
-0.521	-3.352e-5	-7.747e-6
-0.520	-3.311e-5	-7.740e-6
-0.519	-3.265e-5	-7.738e-6
-0.518	-3.218e-5	-7.751e-6
-0.517	-3.177e-5	-7.748e-6
-0.516	-3.132e-5	-7.749e-6
-0.515	-3.092e-5	-7.751e-6
-0.514	-3.049e-5	-7.760e-6
-0.513	-3.005e-5	-7.756e-6
-0.512	-2.965e-5	-7.753e-6
-0.511	-2.923e-5	-7.753e-6
-0.510	-2.880e-5	-7.743e-6
-0.509	-2.842e-5	-7.741e-6
-0.508	-2.800e-5	-7.741e-6
-0.507	-2.761e-5	-7.734e-6
-0.506	-2.724e-5	-7.729e-6
-0.505	-2.683e-5	-7.738e-6
-0.504	-2.647e-5	-7.732e-6
-0.503	-2.608e-5	-7.737e-6
-0.502	-2.569e-5	-7.746e-6
-0.501	-2.533e-5	-7.742e-6
-0.500	-2.494e-5	-7.744e-6
-0.499	-2.460e-5	-7.746e-6
-0.498	-2.423e-5	-7.749e-6
-0.497	-2.384e-5	-7.751e-6
-0.496	-2.352e-5	-7.743e-6
-0.495	-2.315e-5	-7.747e-6
-0.494	-2.279e-5	-7.751e-6
-0.493	-2.247e-5	-7.745e-6
-0.492	-2.209e-5	-7.751e-6
-0.491	-2.176e-5	-7.745e-6
-0.490	-2.140e-5	-7.745e-6
-0.489	-2.103e-5	-7.746e-6
-0.488	-2.072e-5	-7.748e-6
-0.487	-2.036e-5	-7.757e-6
-0.486	-2.001e-5	-7.761e-6
-0.485	-1.970e-5	-7.760e-6
-0.484	-1.935e-5	-7.754e-6
-0.483	-1.904e-5	-7.765e-6
-0.482	-1.871e-5	-7.755e-6
-0.481	-1.836e-5	-7.750e-6
-0.480	-1.807e-5	-7.750e-6
-0.479	-1.772e-5	-7.756e-6
-0.478	-1.740e-5	-7.743e-6
-0.477	-1.712e-5	-7.751e-6
-0.476	-1.678e-5	-7.753e-6
-0.475	-1.649e-5	-7.757e-6
-0.474	-1.617e-5	-7.761e-6
-0.473	-1.582e-5	-7.751e-6
-0.472	-1.554e-5	-7.764e-6
-0.471	-1.523e-5	-7.750e-6
-0.470	-1.489e-5	-7.763e-6
-0.469	-1.461e-5	-7.765e-6
-0.468	-1.428e-5	-7.769e-6
-0.467	-1.402e-5	-7.777e-6
-0.466	-1.373e-5	-7.762e-6
-0.465	-1.341e-5	-7.759e-6
-0.464	-1.314e-5	-7.769e-6
-0.463	-1.283e-5	-7.770e-6
-0.462	-1.251e-5	-7.757e-6
-0.461	-1.223e-5	-7.762e-6
-0.460	-1.192e-5	-7.763e-6
-0.459	-1.166e-5	-7.767e-6
-0.458	-1.138e-5	-7.765e-6
-0.457	-1.109e-5	-7.769e-6
-0.456	-1.085e-5	-7.767e-6
-0.455	-1.057e-5	-7.771e-6
-0.454	-1.028e-5	-7.774e-6
-0.453	-1.001e-5	-7.769e-6
-0.452	-9.719e-6	-7.777e-6
-0.451	-9.467e-6	-7.764e-6
-0.450	-9.194e-6	-7.765e-6
-0.449	-8.904e-6	-7.726e-6
-0.448	-8.666e-6	-7.707e-6
-0.447	-8.394e-6	-7.680e-6
-0.446	-8.122e-6	-7.675e-6
-0.445	-7.876e-6	-7.676e-6
-0.444	-7.589e-6	-7.661e-6
-0.443	-7.354e-6	-7.677e-6
-0.442	-7.086e-6	-7.676e-6
-0.441	-6.793e-6	-7.669e-6
-0.440	-6.582e-6	-7.676e-6
-0.439	-6.312e-6	-7.678e-6
-0.438	-6.057e-6	-7.676e-6
-0.437	-5.826e-6	-7.671e-6
-0.436	-5.544e-6	-7.674e-6
-0.435	-5.319e-6	-7.675e-6
-0.434	-5.069e-6	-7.681e-6
-0.433	-4.798e-6	-7.672e-6
-0.432	-4.577e-6	-7.677e-6
-0.431	-4.325e-6	-7.685e-6
-0.430	-4.075e-6	-7.673e-6
-0.429	-3.874e-6	-7.682e-6
-0.428	-3.618e-6	-7.671e-6
-0.427	-3.392e-6	-7.674e-6
-0.426	-3.157e-6	-7.680e-6
-0.425	-2.889e-6	-7.669e-6
-0.424	-2.683e-6	-7.680e-6
-0.423	-2.438e-6	-7.680e-6
-0.422	-2.196e-6	-7.666e-6
-0.421	-1.980e-6	-7.681e-6
-0.420	-1.736e-6	-7.676e-6
-0.419	-1.541e-6	-7.681e-6
-0.418	-1.306e-6	-7.683e-6
-0.417	-1.065e-6	-7.686e-6
-0.416	-8.776e-7	-7.683e-6
-0.415	-6.395e-7	-7.693e-6
-0.414	-4.112e-7	-7.682e-6
-0.413	-2.183e-7	-7.697e-6
-0.412	3.956e-8	-7.688e-6
-0.411	2.413e-7	-7.696e-6
-0.410	5.277e-7	-7.679e-6
-0.409	7.678e-7	-7.681e-6
-0.408	9.410e-7	-7.680e-6
-0.407	1.174e-6	-7.670e-6
-0.406	1.395e-6	-7.680e-6
-0.405	1.592e-6	-7.672e-6
-0.404	1.814e-6	-7.676e-6
-0.403	1.979e-6	-7.678e-6
-0.402	2.181e-6	-7.683e-6
-0.401	2.405e-6	-7.685e-6
-0.400	2.568e-6	-7.682e-6
-0.399	2.793e-6	-7.679e-6
-0.398	2.994e-6	-7.678e-6
-0.397	3.179e-6	-7.684e-6
-0.396	3.396e-6	-7.687e-6
-0.395	3.574e-6	-7.689e-6
-0.394	3.752e-6	-7.680e-6
-0.393	3.980e-6	-7.685e-6
-0.392	4.132e-6	-7.684e-6
-0.391	4.347e-6	-7.685e-6
-0.390	4.544e-6	-7.688e-6
-0.389	4.720e-6	-7.679e-6
-0.388	4.924e-6	-7.687e-6
-0.387	5.080e-6	-7.689e-6
-0.386	5.261e-6	-7.686e-6
-0.385	5.471e-6	-7.677e-6
-0.384	5.618e-6	-7.696e-6
-0.383	5.823e-6	-7.700e-6
-0.382	6.020e-6	-7.689e-6
-0.381	6.188e-6	-7.692e-6
-0.380	6.402e-6	-7.684e-6
-0.379	6.557e-6	-7.679e-6
-0.378	6.753e-6	-7.690e-6
-0.377	6.950e-6	-7.702e-6
-0.376	7.099e-6	-7.697e-6
-0.375	7.298e-6	-7.689e-6
-0.374	7.490e-6	-7.692e-6
-0.373	7.647e-6	-7.685e-6
-0.372	7.845e-6	-7.696e-6
-0.371	7.999e-6	-7.698e-6
-0.370	8.174e-6	-7.702e-6
-0.369	8.368e-6	-7.692e-6
-0.368	8.494e-6	-7.697e-6
-0.367	8.688e-6	-7.705e-6
-0.366	8.873e-6	-7.695e-6
-0.365	9.021e-6	-7.702e-6
-0.364	9.211e-6	-7.710e-6
-0.363	9.349e-6	-7.707e-6
-0.362	9.515e-6	-7.709e-6
-0.361	9.698e-6	-7.702e-6
-0.360	9.828e-6	-7.701e-6
-0.359	1.002e-5	-7.698e-6
-0.358	1.020e-5	-7.690e-6
-0.357	1.035e-5	-7.700e-6
-0.356	1.054e-5	-7.712e-6
-0.355	1.067e-5	-7.707e-6
-0.354	1.083e-5	-7.704e-6
-0.353	1.102e-5	-7.685e-6
-0.352	1.115e-5	-7.695e-6
-0.351	1.132e-5	-7.680e-6
-0.350	1.149e-5	-7.681e-6
-0.349	1.164e-5	-7.680e-6
-0.348	1.182e-5	-7.679e-6
-0.347	1.195e-5	-7.679e-6
-0.346	1.211e-5	-7.671e-6
-0.345	1.230e-5	-7.680e-6
-0.344	1.242e-5	-7.682e-6
-0.343	1.258e-5	-7.691e-6
-0.342	1.276e-5	-7.680e-6
-0.341	1.289e-5	-7.698e-6
-0.340	1.308e-5	-7.679e-6
-0.339	1.320e-5	-7.691e-6
-0.338	1.335e-5	-7.687e-6
-0.337	1.352e-5	-7.682e-6
-0.336	1.362e-5	-7.681e-6
-0.335	1.378e-5	-7.690e-6
-0.334	1.392e-5	-7.685e-6
-0.333	1.404e-5	-7.689e-6
-0.332	1.418e-5	-7.705e-6
-0.331	1.429e-5	-7.694e-6
-0.330	1.441e-5	-7.689e-6
-0.329	1.456e-5	-7.690e-6
-0.328	1.465e-5	-7.685e-6
-0.327	1.480e-5	-7.687e-6
-0.326	1.494e-5	-7.691e-6
-0.325	1.504e-5	-7.688e-6
-0.324	1.519e-5	-7.694e-6
-0.323	1.529e-5	-7.692e-6
-0.322	1.541e-5	-7.685e-6
-0.321	1.556e-5	-7.686e-6
-0.320	1.566e-5	-7.689e-6
-0.319	1.580e-5	-7.694e-6
-0.318	1.594e-5	-7.692e-6
-0.317	1.605e-5	-7.687e-6
-0.316	1.620e-5	-7.688e-6
-0.315	1.631e-5	-7.689e-6
-0.314	1.644e-5	-7.684e-6
-0.313	1.659e-5	-7.672e-6
-0.312	1.668e-5	-7.690e-6
-0.311	1.682e-5	-7.693e-6
-0.310	1.694e-5	-7.691e-6
-0.309	1.705e-5	-7.686e-6
-0.308	1.721e-5	-7.692e-6
-0.307	1.733e-5	-7.694e-6
-0.306	1.744e-5	-7.695e-6
-0.305	1.760e-5	-7.700e-6
-0.304	1.769e-5	-7.692e-6
-0.303	1.783e-5	-7.700e-6
-0.302	1.795e-5	-7.694e-6
-0.301	1.806e-5	-7.690e-6
-0.300	1.819e-5	-7.702e-6
-0.299	1.828e-5	-7.699e-6
-0.298	1.839e-5	-7.696e-6
-0.297	1.853e-5	-7.697e-6
-0.296	1.861e-5	-7.698e-6
-0.295	1.874e-5	-7.701e-6
-0.294	1.887e-5	-7.706e-6
-0.293	1.898e-5	-7.705e-6
-0.292	1.911e-5	-7.705e-6
-0.291	1.918e-5	-7.703e-6
-0.290	1.929e-5	-7.703e-6
-0.289	1.941e-5	-7.698e-6
-0.288	1.947e-5	-7.705e-6
-0.287	1.957e-5	-7.703e-6
-0.286	1.968e-5	-7.704e-6
-0.285	1.977e-5	-7.709e-6
-0.284	1.990e-5	-7.703e-6
-0.283	1.998e-5	-7.702e-6
-0.282	2.008e-5	-7.704e-6
-0.281	2.019e-5	-7.708e-6
-0.280	2.027e-5	-7.702e-6
-0.279	2.039e-5	-7.721e-6
-0.278	2.049e-5	-7.713e-6
-0.277	2.057e-5	-7.704e-6
-0.276	2.068e-5	-7.706e-6
-0.275	2.075e-5	-7.705e-6
-0.274	2.084e-5	-7.698e-6
-0.273	2.096e-5	-7.696e-6
-0.272	2.101e-5	-7.694e-6
-0.271	2.113e-5	-7.692e-6
-0.270	2.124e-5	-7.697e-6
-0.269	2.131e-5	-7.691e-6
-0.268	2.144e-5	-7.699e-6
-0.267	2.152e-5	-7.694e-6
-0.266	2.160e-5	-7.688e-6
-0.265	2.174e-5	-7.694e-6
-0.264	2.180e-5	-7.688e-6
-0.263	2.192e-5	-7.687e-6
-0.262	2.202e-5	-7.694e-6
-0.261	2.209e-5	-7.691e-6
-0.260	2.219e-5	-7.694e-6
-0.259	2.223e-5	-7.700e-6
-0.258	2.232e-5	-7.689e-6
-0.257	2.242e-5	-7.694e-6
-0.256	2.248e-5	-7.695e-6
-0.255	2.257e-5	-7.693e-6
-0.254	2.267e-5	-7.706e-6
-0.253	2.273e-5	-7.696e-6
-0.252	2.283e-5	-7.684e-6
-0.251	2.290e-5	-7.693e-6
-0.250	2.298e-5	-7.687e-6
-0.249	2.309e-5	-7.699e-6
-0.248	2.316e-5	-7.685e-6
-0.247	2.326e-5	-7.685e-6
-0.246	2.337e-5	-7.698e-6
-0.245	2.343e-5	-7.691e-6
-0.244	2.354e-5	-7.702e-6
-0.243	2.360e-5	-7.710e-6
-0.242	2.367e-5	-7.694e-6
-0.241	2.378e-5	-7.687e-6
-0.240	2.381e-5	-7.697e-6
-0.239	2.390e-5	-7.697e-6
-0.238	2.399e-5	-7.696e-6
-0.237	2.405e-5	-7.706e-6
-0.236	2.414e-5	-7.712e-6
-0.235	2.420e-5	-7.704e-6
-0.234	2.426e-5	-7.697e-6
-0.233	2.436e-5	-7.699e-6
-0.232	2.440e-5	-7.695e-6
-0.231	2.450e-5	-7.703e-6
-0.230	2.458e-5	-7.705e-6
-0.229	2.463e-5	-7.704e-6
-0.228	2.473e-5	-7.693e-6
-0.227	2.479e-5	-7.700e-6
-0.226	2.486e-5	-7.704e-6
-0.225	2.495e-5	-7.700e-6
-0.224	2.500e-5	-7.703e-6
-0.223	2.508e-5	-7.704e-6
-0.222	2.516e-5	-7.705e-6
-0.221	2.522e-5	-7.703e-6
-0.220	2.532e-5	-7.701e-6
-0.219	2.536e-5	-7.713e-6
-0.218	2.543e-5	-7.711e-6
-0.217	2.552e-5	-7.708e-6
