movie_name,movie_slice,roi_index,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20,L21,L22,L23,L24
MVI_0785.MOV,0001,1, 46.0168, 73.3677, 48.2295, 42.0483, 41.4676, 57.4963, 51.3712, 49.0265, 62.1871, 27.7082, 63.3299, 70.4734, 24.9823, 43.3859, 41.5570, 78.2107, 66.2010, 44.8220, 81.9255, 66.0505, 75.3615, 51.8508, 18.5562, 11.3395
MVI_0785.MOV,0002,1, 44.6391, 73.4686, 47.2293, 40.5424, 39.8984, 56.4364, 50.3271, 47.7010, 61.3752, 26.1513, 62.6540, 70.2461, 23.2405, 42.2673, 40.1792, 78.0899, 65.8364, 42.8597, 82.3592, 65.7232, 75.3099, 51.0613, 16.7321,  9.6967
MVI_0785.MOV,0003,1, 44.3230, 73.0915, 46.4293, 40.1303, 39.2613, 56.4034, 50.0983, 46.9904, 61.0806, 25.5727, 62.9319, 70.1628, 23.2751, 41.5456, 39.9147, 77.8828, 65.8643, 42.9285, 82.0050, 65.5856, 75.2855, 50.8425, 16.5437,  9.5684
MVI_0785.MOV,0004,1, 44.6344, 73.2482, 47.2704, 40.5632, 39.6497, 56.7716, 50.3765, 47.4317, 61.5747, 26.2018, 62.8180, 70.3451, 23.5249, 41.9666, 40.2181, 78.1021, 65.8228, 43.0749, 82.4121, 65.7253, 75.5478, 51.1664, 16.8257,  9.8920
MVI_0785.MOV,0005,1, 44.6593, 73.4751, 46.9706, 40.3096, 39.4080, 56.6854, 50.4922, 47.4963, 61.8462, 26.1005, 62.9203, 70.3482, 23.6081, 42.0360, 40.2483, 78.2526, 65.7977, 42.6887, 82.3838, 65.8219, 75.6166, 51.1765, 16.9863,  9.6327
MVI_0785.MOV,0006,1, 44.5101, 73.3768, 47.2923, 40.4083, 39.6839, 56.8236, 50.2807, 47.5549, 61.5585, 26.2669, 62.9526, 70.4484, 23.3188, 42.4982, 40.2966, 78.1422, 65.9928, 42.9832, 82.4125, 65.8808, 75.6253, 50.9423, 16.9015,  9.7965
MVI_0785.MOV,0007,1, 44.5922, 73.4981, 46.9950, 40.3369, 39.6115, 56.8542, 50.2614, 47.6067, 61.8152, 26.1100, 63.0447, 70.4515, 23.3711, 41.9284, 40.1314, 78.2631, 65.9817, 42.7040, 82.3386, 65.9633, 75.7279, 51.0286, 16.9317,  9.7987
MVI_0785.MOV,0008,1, 44.5816, 73.5280, 47.1480, 40.4799, 39.6799, 56.6789, 50.3199, 47.5557, 61.6734, 26.3722, 63.0514, 70.5840, 23.6003, 42.1428, 40.2336, 78.2754, 66.0050, 42.7881, 82.4318, 65.9461, 75.6393, 51.1502, 16.8163, 10.0607
MVI_0785.MOV,0009,1, 44.5903, 73.6596, 47.0115, 40.3884, 39.8345, 56.8193, 50.5489, 47.6439, 61.5540, 26.1849, 62.8316, 70.5483, 23.4717, 42.2408, 40.3721, 78.2754, 65.9968, 42.7080, 82.3645, 65.9267, 75.8764, 50.9844, 17.1777,  9.8151
MVI_0785.MOV,0010,1, 44.5234, 73.4836, 46.9345, 40.5112, 39.7161, 56.6818, 50.4062, 47.6037, 61.7612, 26.0829, 63.0238, 70.3497, 23.5741, 42.2425, 40.2955, 78.3486, 66.0821, 43.0343, 82.5248, 65.8575, 75.4773, 51.0602, 17.2735,  9.7018
MVI_0785.MOV,0011,1, 44.6636, 73.4501, 46.9053, 40.5673, 39.8395, 56.8393, 50.3492, 47.5704, 61.6730, 26.2428, 62.8966, 70.3175, 23.5152, 42.1240, 40.1995, 78.3071, 66.1244, 42.9055, 82.4764, 66.0506, 75.7068, 51.5068, 17.1052, 10.0593
MVI_0785.MOV,0012,1, 44.5467, 73.3726, 46.9929, 40.5393, 39.8101, 56.7253, 50.3979, 47.5646, 61.6201, 26.2653, 62.9863, 70.4635, 23.7894, 42.2760, 40.1558, 78.2200, 65.9623, 42.9071, 82.3545, 65.9794, 75.4990, 51.1599, 16.7806,  9.7722
MVI_0785.MOV,0013,1, 44.8343, 73.5980, 47.1585, 40.5406, 39.6486, 56.8702, 50.1785, 47.5714, 61.6650, 26.0270, 62.9217, 70.4153, 23.4020, 42.1038, 40.1085, 78.4007, 66.2497, 43.0117, 82.4577, 65.9505, 75.6617, 51.1074, 17.1506,  9.9552
MVI_0785.MOV,0014,1, 44.6153, 73.5311, 46.9644, 40.4501, 39.8838, 56.8197, 50.4134, 47.7916, 61.8040, 26.0601, 63.1332, 70.4608, 23.5216, 42.2857, 40.1884, 78.3232, 66.0123, 42.8027, 82.3685, 65.8207, 75.4629, 51.1125, 17.0747, 10.0273
MVI_0785.MOV,0015,1, 44.6143, 73.6139, 46.9425, 40.4491, 39.8224, 56.8254, 50.4203, 47.4975, 61.7494, 26.1838, 63.0577, 70.4362, 23.5615, 42.4275, 40.1422, 78.4062, 65.9685, 42.8873, 82.5184, 65.9058, 75.6264, 51.0668, 16.8034,  9.8684
MVI_0785.MOV,0016,1, 44.6007, 73.4844, 46.9074, 40.5359, 39.8097, 56.6592, 50.4420, 47.5767, 61.6733, 26.1088, 62.9578, 70.6159, 23.7149, 42.3183, 40.2525, 78.2851, 65.9825, 42.7974, 82.3930, 65.8355, 75.7078, 51.3795, 16.9878, 10.0502
MVI_0785.MOV,0017,1, 44.8115, 73.4089, 47.0393, 40.5842, 39.8157, 56.5655, 50.4918, 47.5603, 61.7430, 26.4371, 62.9460, 70.5963, 23.3315, 42.3460, 40.3807, 78.3553, 65.9646, 42.9014, 82.3958, 65.9344, 75.7491, 51.0728, 16.8003,  9.9195
MVI_0785.MOV,0018,1, 44.6036, 73.4890, 46.9063, 40.7039, 40.0728, 56.7742, 50.4291, 47.8020, 61.6606, 26.0938, 63.1712, 70.4982, 23.7131, 42.4099, 40.2107, 78.1178, 66.1249, 42.9296, 82.4635, 65.9042, 75.6320, 51.0013, 17.1034,  9.9282
MVI_0785.MOV,0019,1, 44.7579, 73.4860, 47.0450, 40.3492, 39.8492, 56.7313, 50.3590, 47.6455, 61.6772, 26.0130, 63.3485, 70.4209, 23.3033, 42.2625, 40.1811, 78.2555, 66.0911, 42.8867, 82.2037, 65.8881, 75.5920, 51.1668, 16.7205, 10.0663
