movie_name,movie_slice,roi_index,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20,L21,L22,L23,L24
MVI_0785.MOV,0001,1, 49.7374, 78.7080, 52.1600, 43.5383, 44.7533, 61.8456, 55.2277, 53.8390, 66.4501, 29.7208, 68.3295, 75.1241, 28.0207, 48.1603, 44.1503, 81.2694, 69.7786, 47.8752, 85.3167, 69.6478, 79.6631, 55.2127, 18.9278, 10.3514
MVI_0785.MOV,0002,1, 50.2205, 79.0802, 53.1262, 44.7543, 45.1146, 62.6394, 55.8975, 53.9075, 66.7399, 30.1816, 68.3976, 75.5054, 28.6930, 48.1217, 44.2833, 81.4576, 70.6536, 48.3653, 85.9629, 70.1773, 80.0823, 55.9092, 19.6334, 11.0219
MVI_0785.MOV,0003,1, 50.1339, 79.2154, 53.3270, 45.4027, 45.5245, 62.9024, 56.3829, 54.3740, 67.1756, 30.3662, 68.5034, 75.6460, 28.6757, 48.6122, 44.7488, 81.7309, 70.6392, 48.3839, 86.0407, 70.6226, 80.2613, 56.4699, 19.8660, 11.5657
MVI_0785.MOV,0004,1, 49.8623, 79.1853, 53.5335, 45.8976, 45.5980, 63.0054, 56.3993, 54.5623, 67.3504, 30.6236, 68.5067, 75.4736, 28.9006, 48.7243, 44.6837, 81.6157, 70.5338, 48.5640, 86.1502, 70.5087, 80.4672, 56.2235, 19.7813, 11.6808
MVI_0785.MOV,0005,1, 49.8322, 79.3630, 53.4405, 45.6056, 45.6238, 62.9307, 56.1252, 54.4962, 67.2543, 30.3653, 68.3732, 75.5536, 28.9482, 48.7405, 44.6971, 81.5980, 70.4898, 48.6034, 86.1188, 70.4878, 80.1742, 56.3962, 19.9954, 11.5466
MVI_0785.MOV,0006,1, 49.9695, 79.3407, 53.5665, 45.7602, 45.6068, 62.9295, 56.4435, 54.5701, 67.3983, 30.5481, 68.4109, 75.5078, 29.2355, 48.7890, 44.6337, 81.7538, 70.4530, 48.6677, 86.2078, 70.6108, 80.2410, 56.1743, 19.6663, 11.7278
MVI_0785.MOV,0007,1, 50.0254, 79.4101, 53.8352, 46.0163, 45.4869, 63.0483, 56.3050, 54.7054, 67.4820, 30.4985, 68.4065, 75.3879, 29.0949, 48.6182, 44.7568, 81.7092, 70.6028, 48.5906, 86.1519, 70.6858, 80.3278, 56.4291, 19.7358, 11.3898
MVI_0785.MOV,0008,1, 49.9899, 79.3339, 53.5480, 45.6181, 45.6045, 63.0522, 56.4978, 54.6568, 67.3477, 30.4360, 68.4241, 75.3418, 28.8266, 48.8468, 44.7704, 81.6346, 70.3277, 48.4894, 86.2262, 70.6154, 80.2092, 56.4167, 19.7511, 11.6952
MVI_0785.MOV,0009,1, 49.9293, 79.4746, 53.7890, 45.8956, 45.5954, 63.2809, 56.4479, 54.6037, 67.4269, 30.5217, 68.6720, 75.6157, 29.0182, 48.9743, 44.7336, 81.6540, 70.5758, 48.4627, 86.2855, 70.6153, 80.4210, 56.7145, 19.8622, 11.6246
MVI_0785.MOV,0010,1, 49.8876, 79.2315, 53.6330, 45.7918, 45.4835, 63.1362, 56.5287, 54.5758, 67.5155, 30.6823, 68.5766, 75.6418, 29.2908, 48.6048, 44.6573, 81.5539, 70.5563, 48.4682, 86.2078, 70.6697, 80.2195, 56.4924, 19.7939, 11.8912
