movie_name,movie_slice,roi_index,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20,L21,L22,L23,L24
MVI_0785.MOV,0001,1, 51.2989, 79.4108, 53.7902, 45.3471, 45.8442, 63.4689, 56.8207, 55.2434, 67.9448, 31.2610, 69.6145, 76.2265, 28.3575, 48.7821, 45.1970, 83.2210, 72.2551, 49.9247, 87.1195, 72.4362, 81.3902, 58.3118, 21.6707, 12.9008
MVI_0785.MOV,0002,1, 51.3656, 79.7716, 54.1917, 45.9966, 46.1812, 63.9146, 57.3677, 55.7040, 68.2450, 31.3767, 69.6988, 76.6268, 28.1735, 49.1824, 45.5241, 83.4062, 72.4430, 50.2122, 87.4077, 72.8221, 81.5367, 58.3291, 21.6744, 12.8375
MVI_0785.MOV,0003,1, 51.2238, 79.5932, 54.4372, 46.2925, 46.0611, 64.0423, 57.6386, 56.0251, 68.3309, 31.4385, 69.4943, 76.0554, 28.1855, 49.1238, 45.6281, 83.4843, 72.6956, 50.3331, 87.3820, 72.5887, 81.5907, 58.4484, 21.4159, 13.2668
MVI_0785.MOV,0004,1, 51.2832, 79.8061, 54.6308, 46.2097, 46.0427, 63.9227, 57.4674, 56.4398, 68.5439, 31.6761, 69.4088, 76.1802, 28.3825, 49.2030, 45.7313, 83.4820, 72.7357, 50.0039, 87.2310, 72.8551, 81.5600, 58.5740, 21.8252, 13.2663
MVI_0785.MOV,0005,1, 51.4668, 79.9132, 54.7208, 46.1987, 45.9064, 63.9355, 57.6669, 56.2435, 68.6049, 31.6337, 69.3329, 76.1191, 28.4540, 49.2726, 45.7605, 83.5331, 72.6737, 50.3110, 87.4076, 72.9978, 81.7483, 58.4481, 21.7771, 13.4131
MVI_0785.MOV,0006,1, 51.2267, 79.7234, 54.4361, 46.0469, 46.3077, 63.9798, 57.6850, 56.3512, 68.6508, 31.6015, 69.5125, 76.1337, 28.3650, 49.4429, 45.5936, 83.6369, 72.8324, 50.3791, 87.3556, 73.0076, 81.6431, 58.5324, 21.6910, 13.0669
MVI_0785.MOV,0007,1, 51.3198, 79.8179, 54.8529, 46.2129, 45.9626, 64.1032, 57.6557, 56.1667, 68.6147, 31.5603, 69.4757, 76.2005, 28.4473, 49.3877, 45.6734, 83.3354, 72.6745, 50.3517, 87.2310, 73.0796, 81.5102, 58.5844, 21.9761, 13.2244
MVI_0785.MOV,0008,1, 51.3032, 79.7510, 54.5642, 46.0807, 46.2393, 64.2011, 57.8796, 56.3072, 68.4921, 31.6320, 69.6379, 76.1977, 28.2578, 49.2473, 45.6540, 83.5327, 72.8272, 50.1296, 87.3197, 72.7884, 81.5448, 58.3793, 21.8628, 13.2587
MVI_0785.MOV,0009,1, 51.2964, 79.8646, 54.6049, 45.9928, 46.2232, 64.1363, 57.7897, 56.3164, 68.4987, 31.7213, 69.3037, 76.1957, 28.1220, 49.1155, 45.7141, 83.4944, 72.7147, 50.3623, 87.4081, 72.8622, 81.6806, 58.6335, 21.7065, 13.0903
MVI_0785.MOV,0010,1, 51.4136, 79.7501, 54.4157, 46.3605, 45.9241, 63.9813, 57.7704, 56.2714, 68.4474, 31.3856, 69.4152, 76.3805, 28.1628, 49.3303, 45.5876, 83.5652, 72.7051, 50.2228, 87.4077, 72.8902, 81.6377, 58.5460, 21.6215, 13.0031
MVI_0785.MOV,0011,1, 51.3364, 79.7923, 54.6682, 46.3767, 46.0799, 64.1378, 57.7286, 56.1914, 68.7333, 31.5301, 69.4309, 76.0223, 28.1510, 49.3012, 45.6027, 83.5892, 72.6939, 50.1731, 87.3197, 72.8223, 81.7478, 58.5758, 21.6753, 13.1738
