movie_name,movie_slice,roi_index,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20,L21,L22,L23,L24
MVI_0785.MOV,0001,1, 52.5858, 80.5862, 55.1281, 46.3048, 46.9556, 64.9408, 57.6036, 56.3462, 68.8603, 32.2077, 69.9141, 77.2943, 29.1837, 49.7752, 45.9497, 83.4737, 72.7052, 50.4562, 87.3002, 73.1660, 82.0336, 58.4234, 21.3457, 13.1508
MVI_0785.MOV,0002,1, 52.6493, 80.9817, 55.3858, 46.6628, 47.0007, 65.1240, 58.1165, 56.9650, 68.8711, 32.3160, 70.0953, 77.1939, 29.2983, 50.2731, 46.2050, 83.9119, 72.9110, 50.6466, 87.2321, 73.2729, 82.0434, 58.5285, 21.7819, 13.1630
MVI_0785.MOV,0003,1, 52.6642, 80.8699, 55.5458, 46.6381, 47.3428, 65.1706, 58.0831, 56.9697, 68.8785, 32.2336, 69.8483, 77.2015, 29.5079, 50.0751, 46.0793, 84.0900, 72.8812, 50.7789, 87.5667, 73.4305, 81.6577, 58.5560, 21.3408, 13.0752
MVI_0785.MOV,0004,1, 52.6145, 80.9950, 55.6273, 46.8844, 47.1393, 65.1792, 58.2977, 57.1546, 69.0498, 32.4848, 69.8082, 77.4162, 29.6129, 50.3705, 46.0619, 83.9706, 72.8930, 51.0251, 87.3991, 73.4623, 82.0434, 58.7497, 21.5564, 13.5744
MVI_0785.MOV,0005,1, 52.8166, 80.9042, 55.7447, 46.8807, 47.1996, 65.4161, 58.3971, 57.1707, 69.2413, 32.6829, 70.0398, 77.4412, 29.6277, 50.2228, 46.3293, 84.1618, 73.2547, 51.1893, 87.4223, 73.3804, 81.9611, 58.6787, 21.4331, 13.5174
MVI_0785.MOV,0006,1, 52.9171, 81.0688, 55.8354, 47.1217, 47.4251, 65.3934, 58.3878, 57.2821, 69.1235, 32.5564, 70.1860, 77.5345, 29.7870, 50.6603, 46.4239, 84.3402, 73.1745, 51.0173, 87.7606, 73.4781, 82.0872, 58.8737, 21.7924, 13.7942
MVI_0785.MOV,0007,1, 52.8328, 81.0950, 55.9443, 47.0473, 47.4660, 65.5381, 58.4890, 57.3968, 69.3344, 32.6718, 70.0868, 77.7690, 29.6567, 50.3974, 46.3817, 84.1681, 73.1858, 51.2406, 87.5731, 73.7263, 82.2489, 59.2585, 22.0821, 13.3600
MVI_0785.MOV,0008,1, 52.8753, 81.2097, 55.8599, 47.1222, 47.5378, 65.5694, 58.3703, 57.4021, 69.3800, 32.5688, 70.2666, 77.6041, 29.5975, 50.5244, 46.4297, 84.1695, 73.2932, 51.3519, 87.5970, 73.6372, 82.0663, 58.7820, 22.0973, 13.5416
MVI_0785.MOV,0009,1, 52.8574, 81.2016, 55.9282, 47.1391, 47.4348, 65.6189, 58.6503, 57.3635, 69.4151, 32.7047, 70.2148, 77.5643, 29.8307, 50.5353, 46.3850, 84.2719, 73.3181, 51.0062, 87.5416, 73.8081, 82.1669, 58.9447, 21.9291, 13.6237
MVI_0785.MOV,0010,1, 52.8416, 81.1941, 56.0228, 47.2377, 47.3271, 65.7527, 58.6221, 57.4070, 69.4103, 32.7261, 70.1840, 77.4675, 29.7809, 50.5757, 46.6250, 84.2853, 73.2245, 51.3678, 87.8073, 73.7027, 82.1667, 59.2209, 21.8759, 13.7801
MVI_0785.MOV,0011,1, 52.9339, 81.1729, 55.8968, 46.9111, 47.3594, 65.6739, 58.5591, 57.4256, 69.4400, 32.6594, 70.3897, 77.5003, 29.9381, 50.5876, 46.3722, 84.3030, 73.2926, 51.1238, 87.7151, 73.7133, 81.9869, 58.9607, 21.9389, 13.4820
MVI_0785.MOV,0012,1, 52.9032, 81.2861, 56.0113, 47.1782, 47.5611, 65.6528, 58.4893, 57.4024, 69.2811, 32.7365, 70.2214, 77.6035, 29.7866, 50.5252, 46.4477, 84.3941, 73.1911, 51.3287, 87.7701, 73.6298, 82.1406, 58.9192, 21.7523, 13.2880
MVI_0785.MOV,0013,1, 53.0413, 81.1279, 56.2427, 47.1153, 47.4533, 65.5601, 58.6067, 57.3696, 69.4383, 32.7625, 70.3305, 77.7095, 29.5802, 50.5969, 46.5545, 84.3462, 73.4036, 51.2941, 87.6432, 73.6297, 82.2652, 58.9447, 21.9429, 14.0660
MVI_0785.MOV,0014,1, 52.8414, 81.3317, 55.9021, 47.1398, 47.4664, 65.6200, 58.7317, 57.6202, 69.3825, 32.6527, 70.2665, 77.6353, 29.6829, 50.5515, 46.4809, 84.4157, 73.3861, 51.4619, 87.7818, 73.8388, 82.1790, 59.1440, 21.8812, 13.4089
MVI_0785.MOV,0015,1, 53.0175, 81.1614, 55.8873, 46.9110, 47.4802, 65.6118, 58.6287, 57.4714, 69.5333, 32.8534, 70.3663, 77.6208, 29.6612, 50.7928, 46.6526, 84.3303, 73.3964, 51.2576, 87.8839, 73.7630, 82.1895, 58.9340, 21.5413, 13.5806
MVI_0785.MOV,0016,1, 53.1146, 81.3015, 56.0977, 47.1567, 47.6369, 65.6736, 58.7646, 57.3303, 69.4349, 32.7049, 70.5063, 77.8017, 29.8760, 50.6751, 46.4839, 84.1504, 73.3976, 51.0074, 87.6461, 73.7530, 82.3800, 59.1418, 22.2336, 13.5340
MVI_0785.MOV,0017,1, 53.0919, 81.1609, 55.9458, 47.2805, 47.5012, 65.7148, 58.7022, 57.5615, 69.5439, 32.7734, 70.4239, 77.9016, 29.8208, 50.7074, 46.6063, 84.1656, 73.4332, 51.5173, 87.6360, 73.6806, 82.1449, 59.1187, 21.7734, 13.4398
MVI_0785.MOV,0018,1, 52.9921, 81.1390, 55.9147, 47.3727, 47.6778, 65.6229, 58.7753, 57.3313, 69.3255, 32.7067, 70.3901, 77.6012, 29.6559, 50.6599, 46.5008, 84.2232, 73.4937, 51.2876, 87.9145, 73.6306, 82.1031, 59.1669, 21.9006, 13.5205
MVI_0785.MOV,0019,1, 53.1859, 81.0955, 56.2685, 47.2047, 47.6050, 65.7603, 58.7340, 57.4304, 69.6773, 32.6408, 70.3540, 77.8371, 29.7030, 50.6278, 46.5974, 84.2227, 73.3660, 51.4836, 87.6651, 73.7926, 82.0506, 59.1610, 21.7514, 13.6183
MVI_0785.MOV,0020,1, 53.0575, 81.3243, 56.3227, 47.4136, 47.7224, 65.5979, 58.6195, 57.6965, 69.5896, 32.9263, 70.4809, 77.9570, 29.6940, 50.7400, 46.5476, 84.2921, 73.4456, 51.1968, 87.7509, 73.8145, 82.2466, 59.1517, 21.9149, 13.6066
MVI_0785.MOV,0021,1, 53.1260, 81.2423, 56.0655, 47.2394, 47.8223, 65.6114, 58.7932, 57.5953, 69.7058, 32.7736, 70.5371, 77.9240, 29.8325, 50.6826, 46.5084, 84.2837, 73.6589, 51.2915, 87.7822, 73.9401, 82.2796, 59.2278, 22.1027, 13.5690
MVI_0785.MOV,0022,1, 53.2889, 81.3542, 56.2299, 47.3034, 47.5634, 65.6541, 58.7743, 57.7206, 69.4808, 32.9831, 70.6111, 77.8265, 29.8119, 50.5711, 46.5432, 84.4247, 73.5639, 51.3778, 87.8196, 73.7345, 82.3453, 59.2294, 22.1850, 13.7090
MVI_0785.MOV,0023,1, 53.0528, 81.3825, 56.3114, 47.5823, 47.5807, 65.7889, 58.8562, 57.6361, 69.6773, 32.8698, 70.6436, 77.8716, 29.8945, 50.7196, 46.5750, 84.2902, 73.4871, 51.4999, 87.6307, 73.8241, 82.3450, 59.1854, 22.0227, 13.7644
MVI_0785.MOV,0024,1, 53.0209, 81.3641, 56.2473, 47.2871, 47.5669, 65.7441, 58.8849, 57.4998, 69.6424, 33.1609, 70.6211, 77.8805, 29.8330, 50.5791, 46.7183, 84.3213, 73.4483, 51.2432, 87.7600, 73.8128, 82.3929, 59.1261, 21.9542, 13.5070
MVI_0785.MOV,0025,1, 53.0143, 81.3977, 56.1343, 47.4084, 47.6315, 65.5726, 58.8837, 57.2919, 69.6501, 32.9018, 70.6575, 77.9397, 29.8536, 50.7953, 46.7151, 84.3419, 73.5378, 51.4047, 87.8357, 73.8753, 82.4702, 59.3541, 22.2035, 13.8326
MVI_0785.MOV,0026,1, 53.1858, 81.3528, 56.2287, 47.5136, 47.5528, 65.7307, 58.7804, 57.4089, 69.6462, 32.9392, 70.8315, 77.8637, 29.7761, 50.7403, 46.6162, 84.2971, 73.4597, 51.6122, 87.8066, 73.8215, 82.7077, 59.4084, 22.0684, 13.6292
MVI_0785.MOV,0027,1, 53.2053, 81.4803, 56.0283, 47.3291, 47.8415, 65.9346, 58.7153, 57.5330, 69.7790, 32.8010, 70.3768, 77.9847, 29.8992, 50.6875, 46.8309, 84.2312, 73.4866, 51.3962, 87.7880, 73.8640, 82.3108, 59.3459, 21.9512, 13.7832
MVI_0785.MOV,0028,1, 53.4088, 81.3326, 56.1774, 47.2899, 47.7063, 65.8861, 58.8194, 57.4417, 69.6787, 32.9729, 70.6631, 77.8837, 29.7867, 50.6904, 46.7183, 84.2782, 73.4715, 51.6381, 87.8830, 73.7493, 82.3671, 59.3672, 21.8853, 13.7447
MVI_0785.MOV,0029,1, 53.2362, 81.3323, 56.2195, 47.3620, 47.7191, 65.7029, 58.8116, 57.5384, 69.6572, 32.7137, 70.7062, 78.0054, 29.6626, 50.8175, 46.7020, 84.3060, 73.5761, 51.6594, 87.8180, 74.0296, 82.4001, 59.2713, 21.9571, 13.5844
MVI_0785.MOV,0030,1, 53.2748, 81.3924, 56.2840, 47.4519, 47.6998, 65.8488, 58.9503, 57.4350, 69.8938, 32.8646, 70.6983, 77.9999, 29.9288, 50.4284, 46.6430, 84.2591, 73.5874, 51.3517, 87.8705, 74.1358, 82.4127, 59.2643, 21.9009, 13.7900
MVI_0785.MOV,0031,1, 53.2489, 81.5882, 56.3444, 47.3532, 47.9452, 65.8275, 58.8064, 57.6509, 69.7575, 32.9467, 70.6655, 77.9856, 30.0063, 50.6867, 46.7423, 84.2714, 73.4457, 51.1153, 87.7578, 73.9476, 82.4475, 59.4908, 21.9560, 13.7088
