movie_name,movie_slice,roi_index,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20,L21,L22,L23,L24
MVI_0785.MOV,0001,1, 51.4477, 79.3192, 53.5506, 45.1878, 45.3090, 63.4666, 56.6742, 54.9715, 67.9577, 31.0884, 69.4612, 76.2383, 27.7234, 48.7471, 45.4188, 83.1829, 72.2749, 49.8353, 87.0761, 72.4935, 81.5257, 58.3609, 21.4814, 12.7156
MVI_0785.MOV,0002,1, 51.8835, 79.1048, 53.6794, 44.9717, 45.4091, 63.3321, 56.9352, 55.1794, 67.8009, 31.1259, 69.2763, 76.4991, 28.3938, 48.5655, 45.4216, 83.1672, 72.4451, 49.9270, 87.2181, 72.5077, 81.5216, 58.5074, 21.9114, 12.9513
MVI_0785.MOV,0003,1, 51.3061, 79.3992, 53.3252, 44.9454, 45.3850, 63.6107, 57.0509, 55.0058, 68.0034, 30.4431, 69.0558, 76.3261, 27.8749, 48.6122, 45.1877, 83.1038, 72.0377, 49.7050, 87.0869, 72.4001, 81.3468, 57.9809, 20.3241, 12.1267
MVI_0785.MOV,0004,1, 51.5066, 79.5865, 54.2782, 45.9464, 46.2356, 64.0214, 57.3445, 55.4294, 68.4426, 31.2765, 69.5119, 76.5022, 27.9288, 49.0167, 45.6416, 83.2920, 72.3178, 50.2177, 87.2322, 72.5672, 81.5683, 58.5173, 21.3845, 13.1084
MVI_0785.MOV,0005,1, 51.6024, 79.8312, 54.2106, 45.8416, 45.9782, 64.0748, 57.3453, 55.7360, 68.5105, 31.6352, 69.6450, 76.4452, 27.9083, 48.9016, 45.7913, 83.4181, 72.1797, 50.2866, 87.3124, 72.5836, 81.4336, 58.7341, 21.4724, 13.3869
MVI_0785.MOV,0006,1, 51.6092, 79.9565, 54.2261, 45.8884, 46.3195, 63.8352, 57.3007, 55.6403, 68.5542, 31.5202, 69.2356, 76.5787, 28.0497, 49.0632, 45.7900, 83.3506, 72.2704, 50.0605, 87.3810, 72.7989, 81.4084, 58.7261, 21.5194, 13.1295
MVI_0785.MOV,0007,1, 51.5609, 79.8306, 54.3657, 46.1028, 46.1799, 64.0499, 57.2973, 55.6085, 68.5437, 31.4853, 69.5291, 76.5262, 28.1764, 49.3131, 45.9659, 83.5419, 72.2287, 50.1381, 87.5530, 72.7622, 81.5479, 58.5879, 21.5209, 13.3691
MVI_0785.MOV,0008,1, 51.5258, 79.8540, 54.3493, 45.9702, 46.1706, 64.2170, 57.1328, 55.6573, 68.5603, 31.6237, 69.6519, 76.8020, 28.1188, 49.2597, 45.8784, 83.5637, 72.3050, 50.2446, 87.3715, 72.5361, 81.3173, 58.7817, 21.4257, 13.1668
MVI_0785.MOV,0009,1, 51.5454, 79.6145, 54.2806, 46.0721, 46.0262, 64.2017, 57.3604, 55.6797, 68.5157, 31.4445, 69.5619, 76.5671, 27.9790, 49.2776, 45.9464, 83.3870, 72.2967, 49.9917, 87.2168, 72.5299, 81.5669, 58.6722, 21.4186, 13.3214
MVI_0785.MOV,0010,1, 51.6220, 79.8059, 54.3207, 45.9476, 46.3192, 64.1979, 57.2210, 55.8918, 68.5541, 31.4794, 69.4556, 76.5166, 27.9970, 49.0675, 45.6931, 83.6213, 72.3244, 50.1621, 87.3123, 72.6211, 81.8741, 58.6376, 21.6828, 13.0307
MVI_0785.MOV,0011,1, 51.7226, 79.7569, 54.2412, 45.8129, 46.1651, 64.1703, 57.4247, 55.5987, 68.4759, 31.5008, 69.2168, 76.6152, 28.2226, 49.5275, 45.8548, 83.4744, 72.1536, 50.1803, 87.4351, 72.5132, 81.6719, 58.8365, 21.4981, 13.3860
MVI_0785.MOV,0012,1, 51.8438, 79.9534, 54.3735, 46.0092, 46.1031, 64.1127, 57.4521, 55.7508, 68.6077, 31.5016, 69.6054, 76.7116, 28.0021, 49.3986, 45.8612, 83.6096, 72.2417, 49.9775, 87.4742, 72.7690, 81.4629, 58.5633, 21.5221, 13.0550
