242,35.3003389684
243,35.2201089691
244,37.6697892755
245,40.0148239753
246,41.4691103589
247,42.5552275032
248,43.029105036
249,43.2242437986
250,43.3276005998
251,43.4780195609
252,43.5058714637
253,43.6646598855
254,43.5888220959
255,43.5989464801
256,43.5810076983
257,43.6246372263
258,43.6556368421
259,43.6476301382
260,43.6219283108
261,43.5871801298
262,43.6832849404
263,43.6782922488
264,43.6592490187
265,43.7479697701
266,43.6477650567
267,43.6746533588
268,43.6951907962
269,43.6854773563
270,43.7167712841
271,43.6716730324
272,43.7257579762
273,43.7011751632
274,43.7458580202
275,43.6520124921
276,43.7497827014
277,43.6345569855
278,43.7388122534
279,43.5892757281
280,43.6962488329
281,43.7447243813
282,43.6995596238
283,43.6312937977
284,43.6379798648
285,43.7082086613
286,43.7220316794
287,43.6936733389
288,43.6433044077
289,43.6642903791
290,43.8264086349
291,43.9355171522
292,43.7571914571
293,43.7737107323
294,43.7605578694
295,43.7417807664
296,43.759162813
297,43.6712180257
298,43.7709178965
299,43.7194961332
300,43.6462444597
301,43.7577635484
