103,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0103.png,39.3293918611,36.1340280695,39.4813132622
104,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0104.png,39.3546500144,36.2067081575,39.6058959761
105,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0105.png,39.3949242125,36.2956705942,39.6699358316
106,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0106.png,39.4644234959,36.3752420207,39.7710392071
107,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0107.png,39.4067673797,36.4844655839,39.9051826308
108,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0108.png,39.5120813265,36.5297753281,39.9505869602
109,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0109.png,39.5724948332,36.5963298828,40.0560630229
110,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0110.png,39.6105244887,36.6466533398,40.1298449554
111,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0111.png,39.6087884604,36.6975107109,40.1845901629
112,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0112.png,39.5696585549,36.7558050161,40.2268166962
113,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0113.png,39.7010702007,36.8042264904,40.3238751016
114,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0114.png,39.7365647265,36.9476615165,40.42548468
115,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0115.png,39.7468076354,36.9394751738,40.4362788366
116,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0116.png,39.7629931236,37.0111705502,40.5329274658
117,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0117.png,39.7944120494,37.0556028686,40.628516776
118,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0118.png,39.7998868559,37.1729113026,40.6635066638
119,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0119.png,39.8837366032,37.2453978024,40.7354011532
120,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0120.png,39.8789706724,37.241230451,40.7508341122
121,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0121.png,39.9223946947,37.2572030701,40.7966831875
122,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0122.png,39.9319045178,37.3363726805,40.8315805809
123,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0123.png,40.0239662631,37.4490241483,40.9071432958
124,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0124.png,40.063021392,37.3213484513,40.9636663902
125,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0125.png,40.0132980843,37.4931805051,40.9735534542
126,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0126.png,39.9680786402,37.4908779015,41.0070059696
127,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0127.png,40.0174856032,37.4696480084,40.9847310206
128,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0128.png,40.0260621916,37.5902084708,41.0387819328
129,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0129.png,40.0573757336,37.5972178554,41.0440264987
130,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0130.png,40.060944383,37.5853353128,41.0815495042
131,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0131.png,40.0839576591,37.5874885681,41.1961923303
132,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0132.png,40.0851998278,37.6014776316,41.1919910189
133,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0133.png,40.1655530719,37.7203055773,41.2705881062
134,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0134.png,40.1350558582,37.7736779997,41.2853673977
135,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0135.png,40.1744752615,37.8003434691,41.3277399235
136,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0136.png,40.2006486012,37.795487255,41.3321225212
137,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0137.png,40.1740161087,37.8274615985,41.3540660217
138,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0138.png,40.2032795379,37.8359705875,41.3988936524
139,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0139.png,40.1644600611,37.8134996589,41.4223933837
140,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0140.png,40.2359623194,37.8210377205,41.4527357063
141,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0141.png,40.2752526388,37.9019624743,41.4537418911
142,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0142.png,40.2326946739,37.8599665065,41.469084643
143,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0143.png,40.3106062352,37.8869003235,41.5163677745
144,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0144.png,40.3394367157,38.0014286917,41.5261325529
145,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0145.png,40.3628642709,38.0551405142,41.5902615315
146,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0146.png,40.3517358611,38.0559607718,41.6603906209
147,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0147.png,40.3307831376,37.9840337196,41.5642231194
148,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0148.png,40.4524425648,38.0771871107,41.6007759087
149,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0149.png,40.4403121712,38.160883359,41.6605482166
150,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0150.png,40.4105404,38.1455199931,41.6895413554
151,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0151.png,40.4715615266,38.2328999024,41.7298981631
152,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0152.png,40.3560541059,38.1330278217,41.6690704023
153,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0153.png,40.4284610019,38.2397339383,41.7235641488
154,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0154.png,40.4339714926,38.2523560426,41.723021954
155,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0155.png,40.4290282209,38.2943079775,41.773267575
156,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0156.png,40.505927925,38.3257454323,41.8372466512
157,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0157.png,40.4777861119,38.1939193381,41.7521304178
158,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0158.png,40.5503361082,38.3341126502,41.8040540231
159,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0159.png,40.5533334154,38.3400825571,41.9029329888
160,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0160.png,40.48447409,38.3418767674,41.8850102954
161,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0161.png,40.5214898899,38.4050733145,41.9137274899
162,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0162.png,40.5062825816,38.3992206073,41.8480768498
163,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0163.png,40.5752841759,38.423974235,41.9075027565
164,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0164.png,40.5727820667,38.448417179,41.9577440405
165,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0165.png,40.5744600917,38.4676399631,41.9227179213
166,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0166.png,40.5869374861,38.4984820552,41.9522177143
167,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0167.png,40.6622828682,38.470617553,41.9371338834
168,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0168.png,40.6905324788,38.4443443075,41.9492866074
169,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0169.png,40.6634756542,38.4596684283,41.9858512919
170,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0170.png,40.6128000038,38.4740943901,41.9978655016
171,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0171.png,40.6124431527,38.571369419,42.0050719586
172,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0172.png,40.6049037548,38.4916755109,41.9528002879
173,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0173.png,40.6628970236,38.5043208695,42.0117869201
174,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0174.png,40.5758398807,38.5499573466,42.0030796643
175,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0175.png,40.6637175426,38.5436435508,42.0455429482
176,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0176.png,40.6204103338,38.5869839301,42.0458902105
177,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0177.png,40.6595215745,38.5333943754,42.0155051892
178,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0178.png,40.7213603356,38.6575570208,42.0725188685
179,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0179.png,40.7004589712,38.6213326287,42.0960537463
180,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0180.png,40.7025830195,38.6148505306,42.082789821
181,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0181.png,40.7166544709,38.5993080071,42.1443454889
182,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0182.png,40.707866388,38.6378905163,42.0847714982
183,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0183.png,40.7018569906,38.6201076092,42.1088411946
184,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0184.png,40.7269465927,38.6411913573,42.0921195627
185,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0185.png,40.725352459,38.6868477532,42.1395084129
186,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0186.png,40.7213527135,38.6583981589,42.1194098556
187,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0187.png,40.6962760205,38.5941376432,42.1179148119
188,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0188.png,40.7296140548,38.6089789919,42.0891889804
189,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0189.png,40.7900663237,38.666604167,42.1599222038
190,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0190.png,40.7054962144,38.6445823413,42.1649761412
191,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0191.png,40.6877131545,38.6747207602,42.169455693
192,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0192.png,40.709805196,38.6459403845,42.1521664344
193,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0193.png,40.707348444,38.656844449,42.1742315403
194,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0194.png,40.7227602476,38.7575927936,42.2052697357
195,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0195.png,40.7387259775,38.7091393625,42.1662315699
196,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0196.png,40.7794247154,38.698113109,42.1940544893
197,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0197.png,40.7404301135,38.676237729,42.1766989413
198,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0198.png,40.7865552448,38.7424039377,42.1989279276
199,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0199.png,40.7839797769,38.7477008179,42.2520590143
200,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0200.png,40.7582346187,38.716389521,42.2010002434
201,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0201.png,40.7618122505,38.8105811106,42.2079886939
202,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0202.png,40.7070001477,38.717288477,42.2154598383
203,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0203.png,40.8157291069,38.753417341,42.1818036277
204,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0204.png,40.796001778,38.7640308843,42.2189481832
205,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0205.png,40.7630680186,38.7789910267,42.2326412807
206,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0206.png,40.740890784,38.7745747318,42.2633880875
207,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0207.png,40.710403179,38.7071837448,42.23205645
208,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0208.png,40.7906411851,38.7390583082,42.1678325232
209,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0209.png,40.806469896,38.786368285,42.2666820988
210,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0210.png,40.7736268005,38.8135869207,42.2341211171
211,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0211.png,40.8279946206,38.76257023,42.2450855601
212,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0212.png,40.7482151666,38.8464448834,42.202742473
213,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0213.png,40.8288453954,38.8141465174,42.2821276395
214,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0214.png,40.774511753,38.8258826314,42.3191546173
215,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0215.png,40.8131612752,38.8862627549,42.3074474296
216,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0216.png,40.7892431209,38.7974214905,42.2852530488
217,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0217.png,40.7985408263,38.792491418,42.2277866961
218,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0218.png,40.8370372114,38.8420138568,42.2306925959
219,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0219.png,40.7732754424,38.8310801933,42.3050681365
220,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0220.png,40.7469118583,38.8379245971,42.2781408298
221,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0221.png,40.7634422791,38.8196231885,42.3074276567
222,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0222.png,40.7946931812,38.7795279768,42.2358381254
223,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0223.png,40.8672153821,38.8306209791,42.2997667889
224,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0224.png,40.881670132,38.8203139964,42.3085145344
225,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0225.png,40.8541534006,38.8393082702,42.2802088369
226,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0226.png,40.8816712613,38.8730988135,42.2797826808
227,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0227.png,40.7758657851,38.8090628843,42.2610194281
228,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0228.png,40.7792733718,38.9329750908,42.3067673579
229,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0229.png,40.8371863614,38.8424106069,42.3129856359
230,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0230.png,40.8497471937,38.9086444569,42.316846439
231,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0231.png,40.7785468707,38.8864395148,42.2831769863
232,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0232.png,40.7511999737,38.7948421107,42.2924713718
233,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0233.png,40.8351954396,38.9013110721,42.3236951819
234,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0234.png,40.8558575645,38.8482241942,42.3163047081
235,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0235.png,40.8040653246,38.9258877307,42.3618280175
236,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0236.png,40.8259043618,38.8867407414,42.3508908313
237,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0237.png,40.8163483307,38.8149430667,42.3144110977
238,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0238.png,40.8632238213,38.8626487144,42.2798196666
239,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0239.png,40.8688221948,38.8902681026,42.3638805394
240,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0240.png,40.8538736604,38.921932525,42.3236260664
241,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0241.png,40.8853823715,38.9016936984,42.3567483024
242,/Users/hiroyuki/Downloads/04 MVI_0785 10fps/output0242.png,40.7570661703,38.7934057744,42.2885299321
