122,1.35196985412
123,1.25425866654
124,1.22843480338
125,1.29956195365
126,1.21665985902
127,1.34270919342
128,1.42464780184
129,1.48933582611
130,1.39260964126
131,1.40363537651
132,1.46445322175
133,1.35167767526
134,1.32997599606
135,1.33531489566
136,1.31780881135
137,1.36269062442
138,1.21121712748
139,1.27220260495
140,1.35242416122
141,1.3232990275
142,1.35177141858
143,1.3133627034
144,1.37077504442
145,1.36586279706
146,1.27111679883
147,1.32236063445
148,1.45554972717
149,1.2747861028
150,1.27087835131
151,1.392086661
152,1.30332031789
153,1.32138744906
154,1.28182365308
155,1.28772194646
156,1.35215247746
157,1.42766499734
158,1.36804862084
159,1.18171797218
160,1.32668557684
161,1.36781959172
162,1.37367278101
163,1.3849168133
164,1.40625283239
165,1.28672360296
166,1.34141450494
167,1.31384694792
168,1.42522771881
169,1.34872648585
170,1.30192913886
171,1.29630815056
172,1.40524393865
173,1.41995926315
174,1.41342982634
175,1.49455307551
176,1.44782883761
177,1.39406691031
178,1.35733055104
179,1.40376882998
180,1.41434339933
181,1.5181397109
