3.362687143665561962e+01,1.820260183607236470e+01,3.362687143665561962e+01,1.820260183607236470e+01,3.362687143665561962e+01,1.820260183607236470e+01
3.390859544669316250e+01,1.803830055391085807e+01,3.390859544669316250e+01,1.803830055391085807e+01,3.390859544669316250e+01,1.803830055391085807e+01
3.406759267047048922e+01,1.786014994039943105e+01,3.406759267047048922e+01,1.786014994039943105e+01,3.406759267047048922e+01,1.786014994039943105e+01
3.422195930944828035e+01,1.777956429215540624e+01,3.422195930944828035e+01,1.777956429215540624e+01,3.422195930944828035e+01,1.777956429215540624e+01
3.449294346860985172e+01,1.763584329115256466e+01,3.449294346860985172e+01,1.763584329115256466e+01,3.449294346860985172e+01,1.763584329115256466e+01
3.482653976748250813e+01,1.758833285219774822e+01,3.482653976748250813e+01,1.758833285219774822e+01,3.482653976748250813e+01,1.758833285219774822e+01
3.500183234909393093e+01,1.743219572284207786e+01,3.500183234909393093e+01,1.743219572284207786e+01,3.500183234909393093e+01,1.743219572284207786e+01
3.511042074832476345e+01,1.745026349365846485e+01,3.511042074832476345e+01,1.745026349365846485e+01,3.511042074832476345e+01,1.745026349365846485e+01
3.532899448901881101e+01,1.729250456389313939e+01,3.532899448901881101e+01,1.729250456389313939e+01,3.532899448901881101e+01,1.729250456389313939e+01
3.561779237847869695e+01,1.713359977297817593e+01,3.561779237847869695e+01,1.713359977297817593e+01,3.561779237847869695e+01,1.713359977297817593e+01
3.583640832942207055e+01,1.711806313666740564e+01,3.583640832942207055e+01,1.711806313666740564e+01,3.583640832942207055e+01,1.711806313666740564e+01
3.592367060081562613e+01,1.689485347441126351e+01,3.592367060081562613e+01,1.689485347441126351e+01,3.592367060081562613e+01,1.689485347441126351e+01
3.619324284766062760e+01,1.681772744138051578e+01,3.619324284766062760e+01,1.681772744138051578e+01,3.619324284766062760e+01,1.681772744138051578e+01
3.631054060766402358e+01,1.675104330962908605e+01,3.631054060766402358e+01,1.675104330962908605e+01,3.631054060766402358e+01,1.675104330962908605e+01
3.648508662662828783e+01,1.670325914473063023e+01,3.648508662662828783e+01,1.670325914473063023e+01,3.648508662662828783e+01,1.670325914473063023e+01
3.422687675744103331e+01,1.662598930168768874e+01,3.422687675744103331e+01,1.662598930168768874e+01,3.422687675744103331e+01,1.662598930168768874e+01
3.125156470531584318e+01,1.644279198457044799e+01,3.125156470531584318e+01,1.644279198457044799e+01,3.125156470531584318e+01,1.644279198457044799e+01
2.869901287609453888e+01,1.643451632277000130e+01,2.869901287609453888e+01,1.643451632277000130e+01,2.869901287609453888e+01,1.643451632277000130e+01
2.656959513301238474e+01,1.639790455417789516e+01,2.656959513301238474e+01,1.639790455417789516e+01,2.656959513301238474e+01,1.639790455417789516e+01
2.490191234405376974e+01,1.625611559004572371e+01,2.490191234405376974e+01,1.625611559004572371e+01,2.490191234405376974e+01,1.625611559004572371e+01
2.368148487102760313e+01,1.625855622543762991e+01,2.368148487102760313e+01,1.625855622543762991e+01,2.368148487102760313e+01,1.625855622543762991e+01
2.277593149952476281e+01,1.611282849984480947e+01,2.277593149952476281e+01,1.611282849984480947e+01,2.277593149952476281e+01,1.611282849984480947e+01
2.213207260001448873e+01,1.624295586081364462e+01,2.213207260001448873e+01,1.624295586081364462e+01,2.213207260001448873e+01,1.624295586081364462e+01
2.146275002064713533e+01,1.608871541827219787e+01,2.146275002064713533e+01,1.608871541827219787e+01,2.146275002064713533e+01,1.608871541827219787e+01
2.103886644160806441e+01,1.596502586954771452e+01,2.103886644160806441e+01,1.596502586954771452e+01,2.103886644160806441e+01,1.596502586954771452e+01
2.067566373444871886e+01,1.592097749511269988e+01,2.067566373444871886e+01,1.592097749511269988e+01,2.067566373444871886e+01,1.592097749511269988e+01
2.042020034570854747e+01,1.597003648481813443e+01,2.042020034570854747e+01,1.597003648481813443e+01,2.042020034570854747e+01,1.597003648481813443e+01
2.018553352796540423e+01,1.579669227593509362e+01,2.018553352796540423e+01,1.579669227593509362e+01,2.018553352796540423e+01,1.579669227593509362e+01
1.994607470652549353e+01,1.585540742579443396e+01,1.994607470652549353e+01,1.585540742579443396e+01,1.994607470652549353e+01,1.585540742579443396e+01
1.979188144418629491e+01,1.572048116239437832e+01,1.979188144418629491e+01,1.572048116239437832e+01,1.979188144418629491e+01,1.572048116239437832e+01
1.958550157220185639e+01,1.567036070900334366e+01,1.958550157220185639e+01,1.567036070900334366e+01,1.958550157220185639e+01,1.567036070900334366e+01
1.945188785522221764e+01,1.566183872203928651e+01,1.945188785522221764e+01,1.566183872203928651e+01,1.945188785522221764e+01,1.566183872203928651e+01
1.936203367775613771e+01,1.570766618471021303e+01,1.936203367775613771e+01,1.570766618471021303e+01,1.936203367775613771e+01,1.570766618471021303e+01
1.916268642955470014e+01,1.553803610858119200e+01,1.916268642955470014e+01,1.553803610858119200e+01,1.916268642955470014e+01,1.553803610858119200e+01
1.916824358508826265e+01,1.557867562190647703e+01,1.916824358508826265e+01,1.557867562190647703e+01,1.916824358508826265e+01,1.557867562190647703e+01
1.908347834786339092e+01,1.547092450009489539e+01,1.908347834786339092e+01,1.547092450009489539e+01,1.908347834786339092e+01,1.547092450009489539e+01
1.900861477989286641e+01,1.556048850111171866e+01,1.900861477989286641e+01,1.556048850111171866e+01,1.900861477989286641e+01,1.556048850111171866e+01
1.876980845259792474e+01,1.535723753008239356e+01,1.876980845259792474e+01,1.535723753008239356e+01,1.876980845259792474e+01,1.535723753008239356e+01
1.876623561412842989e+01,1.536087174257171029e+01,1.876623561412842989e+01,1.536087174257171029e+01,1.876623561412842989e+01,1.536087174257171029e+01
1.875063224367151804e+01,1.539357175105355147e+01,1.875063224367151804e+01,1.539357175105355147e+01,1.875063224367151804e+01,1.539357175105355147e+01
1.861271786724092436e+01,1.536431444641444166e+01,1.861271786724092436e+01,1.536431444641444166e+01,1.861271786724092436e+01,1.536431444641444166e+01
1.852756252113231739e+01,1.535215956200965692e+01,1.852756252113231739e+01,1.535215956200965692e+01,1.852756252113231739e+01,1.535215956200965692e+01
1.858048656862032644e+01,1.528518288371774680e+01,1.858048656862032644e+01,1.528518288371774680e+01,1.858048656862032644e+01,1.528518288371774680e+01
1.844872959736342821e+01,1.519905223614687628e+01,1.844872959736342821e+01,1.519905223614687628e+01,1.844872959736342821e+01,1.519905223614687628e+01
1.841340597426379588e+01,1.511543583703991800e+01,1.841340597426379588e+01,1.511543583703991800e+01,1.841340597426379588e+01,1.511543583703991800e+01
1.838542437549486053e+01,1.510636237847519503e+01,1.838542437549486053e+01,1.510636237847519503e+01,1.838542437549486053e+01,1.510636237847519503e+01
1.831843913328280138e+01,1.509051392512083112e+01,1.831843913328280138e+01,1.509051392512083112e+01,1.831843913328280138e+01,1.509051392512083112e+01
1.820081124477244217e+01,1.513909794976197887e+01,1.820081124477244217e+01,1.513909794976197887e+01,1.820081124477244217e+01,1.513909794976197887e+01
1.827937922489181943e+01,1.502752527961903084e+01,1.827937922489181943e+01,1.502752527961903084e+01,1.827937922489181943e+01,1.502752527961903084e+01
1.821331456175931152e+01,1.494189789349221442e+01,1.821331456175931152e+01,1.494189789349221442e+01,1.821331456175931152e+01,1.494189789349221442e+01
1.821672343896685931e+01,1.510861145101174685e+01,1.821672343896685931e+01,1.510861145101174685e+01,1.821672343896685931e+01,1.510861145101174685e+01
1.813482339883823968e+01,1.493449447219240156e+01,1.813482339883823968e+01,1.493449447219240156e+01,1.813482339883823968e+01,1.493449447219240156e+01
1.811835858057539639e+01,1.498570376332102327e+01,1.811835858057539639e+01,1.498570376332102327e+01,1.811835858057539639e+01,1.498570376332102327e+01
1.822689817936803536e+01,1.511380439690235811e+01,1.822689817936803536e+01,1.511380439690235811e+01,1.822689817936803536e+01,1.511380439690235811e+01
1.804624278620665478e+01,1.510340890481928788e+01,1.804624278620665478e+01,1.510340890481928788e+01,1.804624278620665478e+01,1.510340890481928788e+01
1.808353956389083095e+01,1.501198789618737806e+01,1.808353956389083095e+01,1.501198789618737806e+01,1.808353956389083095e+01,1.501198789618737806e+01
1.813270791556885086e+01,1.513003387529457555e+01,1.813270791556885086e+01,1.513003387529457555e+01,1.813270791556885086e+01,1.513003387529457555e+01
1.800164995484605868e+01,1.519129979963035026e+01,1.800164995484605868e+01,1.519129979963035026e+01,1.800164995484605868e+01,1.519129979963035026e+01
1.800064683852322034e+01,1.518951720418202633e+01,1.800064683852322034e+01,1.518951720418202633e+01,1.800064683852322034e+01,1.518951720418202633e+01
1.791304276361885073e+01,1.518758663310583401e+01,1.791304276361885073e+01,1.518758663310583401e+01,1.791304276361885073e+01,1.518758663310583401e+01
1.788568381460256873e+01,1.544162811147051784e+01,1.788568381460256873e+01,1.544162811147051784e+01,1.788568381460256873e+01,1.544162811147051784e+01
1.789901985926651662e+01,1.531305828050107465e+01,1.789901985926651662e+01,1.531305828050107465e+01,1.789901985926651662e+01,1.531305828050107465e+01
1.777506150647037586e+01,1.554649428358502661e+01,1.777506150647037586e+01,1.554649428358502661e+01,1.777506150647037586e+01,1.554649428358502661e+01
1.781294022337218053e+01,1.546781920319154580e+01,1.781294022337218053e+01,1.546781920319154580e+01,1.781294022337218053e+01,1.546781920319154580e+01
1.777157301203167705e+01,1.553790309288422122e+01,1.777157301203167705e+01,1.553790309288422122e+01,1.777157301203167705e+01,1.553790309288422122e+01
1.776585003686117048e+01,1.558706842638723522e+01,1.776585003686117048e+01,1.558706842638723522e+01,1.776585003686117048e+01,1.558706842638723522e+01
1.767885649821243987e+01,1.569229387869268422e+01,1.767885649821243987e+01,1.569229387869268422e+01,1.767885649821243987e+01,1.569229387869268422e+01
1.783418762590161322e+01,1.580071996097989739e+01,1.783418762590161322e+01,1.580071996097989739e+01,1.783418762590161322e+01,1.580071996097989739e+01
1.773505944268473655e+01,1.576828941365629788e+01,1.773505944268473655e+01,1.576828941365629788e+01,1.773505944268473655e+01,1.576828941365629788e+01
1.774985643194181506e+01,1.581305247683818038e+01,1.774985643194181506e+01,1.581305247683818038e+01,1.774985643194181506e+01,1.581305247683818038e+01
1.783513147953588529e+01,1.594265918629887580e+01,1.783513147953588529e+01,1.594265918629887580e+01,1.783513147953588529e+01,1.594265918629887580e+01
1.761882953340563063e+01,1.612753725812543237e+01,1.761882953340563063e+01,1.612753725812543237e+01,1.761882953340563063e+01,1.612753725812543237e+01
1.768130635034935594e+01,1.610839712904289911e+01,1.768130635034935594e+01,1.610839712904289911e+01,1.768130635034935594e+01,1.610839712904289911e+01
1.769481314774445480e+01,1.613231798875673562e+01,1.769481314774445480e+01,1.613231798875673562e+01,1.769481314774445480e+01,1.613231798875673562e+01
1.770939199666959141e+01,1.620353413518291319e+01,1.770939199666959141e+01,1.620353413518291319e+01,1.770939199666959141e+01,1.620353413518291319e+01
1.769565537116098142e+01,1.628164613841023112e+01,1.769565537116098142e+01,1.628164613841023112e+01,1.769565537116098142e+01,1.628164613841023112e+01
1.772160698558705150e+01,1.647082714206957732e+01,1.772160698558705150e+01,1.647082714206957732e+01,1.772160698558705150e+01,1.647082714206957732e+01
1.785285427690004312e+01,1.651583149197272604e+01,1.785285427690004312e+01,1.651583149197272604e+01,1.785285427690004312e+01,1.651583149197272604e+01
1.804572159751247185e+01,1.658396881982715243e+01,1.804572159751247185e+01,1.658396881982715243e+01,1.804572159751247185e+01,1.658396881982715243e+01
1.801270579625035495e+01,1.667270033787329453e+01,1.801270579625035495e+01,1.667270033787329453e+01,1.801270579625035495e+01,1.667270033787329453e+01
1.816563600679327095e+01,1.679503957453550100e+01,1.816563600679327095e+01,1.679503957453550100e+01,1.816563600679327095e+01,1.679503957453550100e+01
1.816226612618323699e+01,1.680177906785932862e+01,1.816226612618323699e+01,1.680177906785932862e+01,1.816226612618323699e+01,1.680177906785932862e+01
1.834160630719998153e+01,1.694277685772025777e+01,1.834160630719998153e+01,1.694277685772025777e+01,1.834160630719998153e+01,1.694277685772025777e+01
1.846755080614763145e+01,1.710847006197429465e+01,1.846755080614763145e+01,1.710847006197429465e+01,1.846755080614763145e+01,1.710847006197429465e+01
1.857302368225047573e+01,1.710713074141595769e+01,1.857302368225047573e+01,1.710713074141595769e+01,1.857302368225047573e+01,1.710713074141595769e+01
1.863914854531955712e+01,1.729787947330478559e+01,1.863914854531955712e+01,1.729787947330478559e+01,1.863914854531955712e+01,1.729787947330478559e+01
1.876446844197657526e+01,1.745126767443085214e+01,1.876446844197657526e+01,1.745126767443085214e+01,1.876446844197657526e+01,1.745126767443085214e+01
1.891482607782015890e+01,1.747141886259002774e+01,1.891482607782015890e+01,1.747141886259002774e+01,1.891482607782015890e+01,1.747141886259002774e+01
1.906436772139477398e+01,1.753766012653552409e+01,1.906436772139477398e+01,1.753766012653552409e+01,1.906436772139477398e+01,1.753766012653552409e+01
1.923511521395196766e+01,1.759127824863089984e+01,1.923511521395196766e+01,1.759127824863089984e+01,1.923511521395196766e+01,1.759127824863089984e+01
1.920727880652610509e+01,1.775518559381917783e+01,1.920727880652610509e+01,1.775518559381917783e+01,1.920727880652610509e+01,1.775518559381917783e+01
1.948796137323306965e+01,1.780514196303093044e+01,1.948796137323306965e+01,1.780514196303093044e+01,1.948796137323306965e+01,1.780514196303093044e+01
1.956237274875104859e+01,1.803283798487937517e+01,1.956237274875104859e+01,1.803283798487937517e+01,1.956237274875104859e+01,1.803283798487937517e+01
1.968667634655751897e+01,1.809665930900186837e+01,1.968667634655751897e+01,1.809665930900186837e+01,1.968667634655751897e+01,1.809665930900186837e+01
1.995588027117094754e+01,1.821432764678501925e+01,1.995588027117094754e+01,1.821432764678501925e+01,1.995588027117094754e+01,1.821432764678501925e+01
2.000118162788832521e+01,1.838218828073329547e+01,2.000118162788832521e+01,1.838218828073329547e+01,2.000118162788832521e+01,1.838218828073329547e+01
2.021489228713865671e+01,1.840918746470028111e+01,2.021489228713865671e+01,1.840918746470028111e+01,2.021489228713865671e+01,1.840918746470028111e+01
2.044969817392427558e+01,1.847121160870332446e+01,2.044969817392427558e+01,1.847121160870332446e+01,2.044969817392427558e+01,1.847121160870332446e+01
2.059636939066944095e+01,1.853963652652884164e+01,2.059636939066944095e+01,1.853963652652884164e+01,2.059636939066944095e+01,1.853963652652884164e+01
2.082985618059936073e+01,1.876934666724021383e+01,2.082985618059936073e+01,1.876934666724021383e+01,2.082985618059936073e+01,1.876934666724021383e+01
2.103103822904763121e+01,1.888961920587794552e+01,2.103103822904763121e+01,1.888961920587794552e+01,2.103103822904763121e+01,1.888961920587794552e+01
2.118217902652249407e+01,1.892255844362809469e+01,2.118217902652249407e+01,1.892255844362809469e+01,2.118217902652249407e+01,1.892255844362809469e+01
2.144805670762391259e+01,1.912123729888415014e+01,2.144805670762391259e+01,1.912123729888415014e+01,2.144805670762391259e+01,1.912123729888415014e+01
2.169582697680702665e+01,1.920703765936360696e+01,2.169582697680702665e+01,1.920703765936360696e+01,2.169582697680702665e+01,1.920703765936360696e+01
2.188035130314237264e+01,1.938479354465978943e+01,2.188035130314237264e+01,1.938479354465978943e+01,2.188035130314237264e+01,1.938479354465978943e+01
2.207156662649403600e+01,1.955942655631732663e+01,2.207156662649403600e+01,1.955942655631732663e+01,2.207156662649403600e+01,1.955942655631732663e+01
2.237487010888325756e+01,1.954740055229828855e+01,2.237487010888325756e+01,1.954740055229828855e+01,2.237487010888325756e+01,1.954740055229828855e+01
2.258978139155935594e+01,1.970698791157687779e+01,2.258978139155935594e+01,1.970698791157687779e+01,2.258978139155935594e+01,1.970698791157687779e+01
2.285601391487701761e+01,1.975343279069613089e+01,2.285601391487701761e+01,1.975343279069613089e+01,2.285601391487701761e+01,1.975343279069613089e+01
2.314585741686580889e+01,1.996596810024720980e+01,2.314585741686580889e+01,1.996596810024720980e+01,2.314585741686580889e+01,1.996596810024720980e+01
2.337176007146812040e+01,2.004689489610059994e+01,2.337176007146812040e+01,2.004689489610059994e+01,2.337176007146812040e+01,2.004689489610059994e+01
2.368657354461571529e+01,2.018278680096735300e+01,2.368657354461571529e+01,2.018278680096735300e+01,2.368657354461571529e+01,2.018278680096735300e+01
2.400459673137391547e+01,2.000418718715392785e+01,2.400459673137391547e+01,2.000418718715392785e+01,2.400459673137391547e+01,2.000418718715392785e+01
2.424142638283369422e+01,1.968602330734292138e+01,2.424142638283369422e+01,1.968602330734292138e+01,2.424142638283369422e+01,1.968602330734292138e+01
2.438479992742225733e+01,1.950360846580038654e+01,2.438479992742225733e+01,1.950360846580038654e+01,2.438479992742225733e+01,1.950360846580038654e+01
2.475333344281684234e+01,1.921742169263468725e+01,2.475333344281684234e+01,1.921742169263468725e+01,2.475333344281684234e+01,1.921742169263468725e+01
2.493092513889880024e+01,1.906557473454983764e+01,2.493092513889880024e+01,1.906557473454983764e+01,2.493092513889880024e+01,1.906557473454983764e+01
2.524939450326580470e+01,1.886194999395925720e+01,2.524939450326580470e+01,1.886194999395925720e+01,2.524939450326580470e+01,1.886194999395925720e+01
2.546367744865083083e+01,1.865864395857795799e+01,2.546367744865083083e+01,1.865864395857795799e+01,2.546367744865083083e+01,1.865864395857795799e+01
2.571533748689410004e+01,1.850111294075847823e+01,2.571533748689410004e+01,1.850111294075847823e+01,2.571533748689410004e+01,1.850111294075847823e+01
2.597481003870962724e+01,1.830336774200266703e+01,2.597481003870962724e+01,1.830336774200266703e+01,2.597481003870962724e+01,1.830336774200266703e+01
2.625717980597966772e+01,1.814789060928625020e+01,2.625717980597966772e+01,1.814789060928625020e+01,2.625717980597966772e+01,1.814789060928625020e+01
2.652446905386835141e+01,1.795535839596159278e+01,2.652446905386835141e+01,1.795535839596159278e+01,2.652446905386835141e+01,1.795535839596159278e+01
2.676034719024855946e+01,1.781964269589582273e+01,2.676034719024855946e+01,1.781964269589582273e+01,2.676034719024855946e+01,1.781964269589582273e+01
2.698947352916673026e+01,1.777866041366827687e+01,2.698947352916673026e+01,1.777866041366827687e+01,2.698947352916673026e+01,1.777866041366827687e+01
2.725754999527767097e+01,1.756230440077213117e+01,2.725754999527767097e+01,1.756230440077213117e+01,2.725754999527767097e+01,1.756230440077213117e+01
2.752324237346967095e+01,1.749330943954634066e+01,2.752324237346967095e+01,1.749330943954634066e+01,2.752324237346967095e+01,1.749330943954634066e+01
2.773992068367421382e+01,1.731753850182517596e+01,2.773992068367421382e+01,1.731753850182517596e+01,2.773992068367421382e+01,1.731753850182517596e+01
2.797564612726751676e+01,1.729172373689771547e+01,2.797564612726751676e+01,1.729172373689771547e+01,2.797564612726751676e+01,1.729172373689771547e+01
2.836582719738591862e+01,1.721978430019245465e+01,2.836582719738591862e+01,1.721978430019245465e+01,2.836582719738591862e+01,1.721978430019245465e+01
2.850741329176380745e+01,1.711843680797615619e+01,2.850741329176380745e+01,1.711843680797615619e+01,2.850741329176380745e+01,1.711843680797615619e+01
2.880598416290346719e+01,1.687759796204023388e+01,2.880598416290346719e+01,1.687759796204023388e+01,2.880598416290346719e+01,1.687759796204023388e+01
2.904054173336836087e+01,1.691897251853523443e+01,2.904054173336836087e+01,1.691897251853523443e+01,2.904054173336836087e+01,1.691897251853523443e+01
2.919149222113911080e+01,1.672436830309920808e+01,2.919149222113911080e+01,1.672436830309920808e+01,2.919149222113911080e+01,1.672436830309920808e+01
2.924616770573792834e+01,1.681937696224476042e+01,2.924616770573792834e+01,1.681937696224476042e+01,2.924616770573792834e+01,1.681937696224476042e+01
2.819316185103838279e+01,1.658383246067306160e+01,2.819316185103838279e+01,1.658383246067306160e+01,2.819316185103838279e+01,1.658383246067306160e+01
2.722303961692893637e+01,1.664091990422163292e+01,2.722303961692893637e+01,1.664091990422163292e+01,2.722303961692893637e+01,1.664091990422163292e+01
2.628063723615068170e+01,1.653199147412729531e+01,2.628063723615068170e+01,1.653199147412729531e+01,2.628063723615068170e+01,1.653199147412729531e+01
2.517195125146208667e+01,1.632939877015102681e+01,2.517195125146208667e+01,1.632939877015102681e+01,2.517195125146208667e+01,1.632939877015102681e+01
2.400431485922952035e+01,1.632485295345606602e+01,2.400431485922952035e+01,1.632485295345606602e+01,2.400431485922952035e+01,1.632485295345606602e+01
2.308931501722168989e+01,1.627225634669183307e+01,2.308931501722168989e+01,1.627225634669183307e+01,2.308931501722168989e+01,1.627225634669183307e+01
2.228155049056650938e+01,1.621143977400416603e+01,2.228155049056650938e+01,1.621143977400416603e+01,2.228155049056650938e+01,1.621143977400416603e+01
2.166291700012558152e+01,1.614393711373137563e+01,2.166291700012558152e+01,1.614393711373137563e+01,2.166291700012558152e+01,1.614393711373137563e+01
2.109085841646317760e+01,1.607019935591637250e+01,2.109085841646317760e+01,1.607019935591637250e+01,2.109085841646317760e+01,1.607019935591637250e+01
2.068799759801537519e+01,1.600063664768176253e+01,2.068799759801537519e+01,1.600063664768176253e+01,2.068799759801537519e+01,1.600063664768176253e+01
