movie_name,movie_slice,roi_index,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20,L21,L22,L23,L24
MVI_7916.MOV,0001,3, 14.1346, 38.8419, 14.5268, 12.1559, 11.7883, 23.8706, 18.0942, 16.7466, 22.2606,  6.9457, 24.8711, 38.6270,  6.3623, 14.0031, 18.2080, 50.7760, 31.0881, 15.7844, 40.7994, 36.2888, 45.7342, 30.2557,  7.4135,  4.9255
MVI_7916.MOV,0002,3, 14.7823, 40.8041, 15.1260, 12.9926, 11.4677, 24.8465, 18.8757, 17.6117, 23.3482,  7.2701, 26.1962, 40.4505,  6.7248, 14.2912, 19.3638, 53.1601, 32.6903, 16.1404, 42.3697, 37.6038, 48.1554, 31.6778,  7.7659,  4.9914
MVI_7916.MOV,0003,3, 14.5851, 39.6150, 14.8556, 13.0011, 11.0073, 24.2161, 18.4139, 16.6305, 22.3746,  6.9595, 24.6009, 38.6847,  6.4966, 14.2228, 18.2128, 49.6258, 30.4363, 15.6196, 39.7064, 36.2988, 44.9722, 29.9859,  7.8412,  4.8991
MVI_7916.MOV,0004,3, 16.0457, 40.7585, 15.6202, 13.7314, 11.8829, 24.5817, 20.0519, 18.0332, 23.2161,  7.2044, 24.2725, 38.3544,  7.3342, 15.0789, 19.3292, 48.9910, 29.7377, 16.1941, 39.4879, 36.8253, 43.9693, 30.4434,  8.4629,  5.4246
MVI_7916.MOV,0005,3, 15.7978, 40.6400, 15.8154, 13.8495, 11.7660, 24.6305, 19.7929, 18.0384, 22.5571,  7.5045, 24.6056, 38.5159,  7.1150, 15.2690, 19.4628, 48.7737, 29.8456, 16.0248, 39.2568, 37.1720, 43.7429, 30.3153,  8.4722,  5.5839
MVI_7916.MOV,0006,3, 16.0534, 40.7328, 15.5308, 13.8676, 11.8804, 24.8732, 19.9628, 18.2228, 22.6611,  7.4984, 24.6677, 38.2623,  7.3314, 15.3629, 19.1915, 48.9146, 29.7756, 15.9938, 39.1203, 36.8388, 43.7333, 30.1111,  8.7636,  5.6480
MVI_7916.MOV,0007,3, 15.4957, 40.6983, 15.6186, 13.6103, 11.7909, 24.8021, 19.9279, 17.8868, 22.8705,  7.3702, 24.6516, 38.3414,  7.3085, 15.4309, 19.1313, 48.6935, 29.8016, 15.7752, 39.3615, 36.7663, 43.6294, 30.1252,  8.5495,  5.4168
MVI_7916.MOV,0008,3, 15.7107, 40.7993, 15.8777, 13.9075, 11.7444, 24.7904, 19.8730, 18.2446, 22.8469,  7.4572, 24.5299, 38.4169,  7.1665, 15.1929, 18.9996, 48.6768, 30.1046, 15.7017, 39.3298, 36.8711, 43.6355, 30.4561,  8.4894,  5.4187
MVI_7916.MOV,0009,3, 15.7575, 40.9055, 15.6017, 13.5431, 11.7987, 24.5075, 20.0519, 18.2096, 22.9716,  7.5765, 24.8157, 38.1778,  7.1257, 15.3580, 19.1624, 48.5960, 29.9027, 15.9560, 39.5900, 37.0572, 43.5759, 30.0546,  8.6745,  5.5875
MVI_7916.MOV,0010,3, 15.9649, 40.8365, 15.6189, 13.7499, 11.8083, 24.6924, 19.8988, 18.3164, 22.8723,  7.6661, 24.3856, 38.5624,  7.4564, 15.1495, 19.0010, 48.8375, 29.6889, 16.0153, 39.2832, 36.9752, 43.7641, 30.1699,  8.6698,  5.4321
MVI_7916.MOV,0011,3, 15.7574, 40.7458, 15.5855, 13.4858, 11.9487, 24.5595, 20.0141, 18.3384, 22.8194,  7.6372, 24.4660, 38.3923,  7.1300, 15.1566, 19.5414, 48.9268, 29.8944, 15.9163, 39.3586, 37.2179, 43.7754, 30.7689,  8.6437,  5.4826
MVI_7916.MOV,0012,3, 15.6416, 40.5545, 15.9481, 13.8847, 11.9316, 24.6806, 19.8840, 18.1040, 22.7665,  7.4119, 24.7227, 38.5225,  7.3384, 15.4757, 19.2670, 48.8010, 29.7701, 15.8581, 39.4609, 36.9988, 43.7012, 30.1546,  8.7403,  5.3872
MVI_7916.MOV,0013,3, 15.7024, 40.7751, 15.5130, 13.8120, 11.9065, 24.7818, 19.8588, 18.0830, 22.9183,  7.6175, 24.4467, 38.2577,  7.1852, 15.1056, 19.3439, 48.8713, 30.0168, 15.7193, 39.5085, 37.1929, 43.7883, 30.3591,  8.8179,  5.3408
