movie_name,movie_slice,roi_index,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20,L21,L22,L23,L24
MVI_7916.MOV,0001,2, 33.7323, 61.1164, 43.5808, 31.4651, 25.8408, 39.4575, 39.9532, 35.4610, 44.3400, 21.9178, 47.9283, 62.2825, 11.4200, 17.7654, 26.9773, 41.1267, 41.3503, 31.1707, 52.5962, 29.8676, 39.7222, 30.7393, 21.6555, 12.7851
MVI_7916.MOV,0002,2, 35.0338, 63.3468, 46.4650, 33.7813, 28.7860, 42.8408, 41.8359, 37.9464, 47.7931, 21.9543, 51.3788, 63.7161, 10.6967, 19.5673, 27.6210, 44.9115, 42.3968, 30.4896, 57.4253, 34.0049, 43.9701, 30.2541, 20.1648, 12.3928
MVI_7916.MOV,0003,2, 33.1573, 57.2689, 39.5023, 28.7411, 26.8585, 38.1276, 37.2453, 33.5216, 41.5723, 23.1516, 44.7579, 60.6210, 13.9965, 17.9201, 29.4714, 34.8184, 42.4171, 36.9968, 45.5102, 26.7860, 35.6565, 34.8149, 27.2121, 15.1976
MVI_7916.MOV,0004,2, 33.1580, 56.6963, 40.0551, 29.2762, 27.5828, 38.5188, 37.1438, 33.6484, 41.4648, 23.8342, 44.4319, 60.7482, 14.3374, 18.6889, 31.0603, 34.5984, 42.9077, 38.2923, 44.5862, 26.8762, 35.0095, 35.5575, 29.0880, 17.0219
MVI_7916.MOV,0005,2, 34.1284, 57.4691, 40.8203, 30.7133, 28.3654, 38.8117, 38.1527, 34.6974, 42.1467, 24.1098, 45.3625, 60.9908, 15.9576, 20.0200, 32.2770, 35.3696, 43.8779, 39.1445, 45.9256, 28.6063, 36.4291, 37.2149, 30.2281, 17.6998
MVI_7916.MOV,0006,2, 34.1701, 57.6005, 40.6323, 30.8768, 28.7241, 39.2174, 38.1563, 34.7392, 42.1898, 24.4953, 44.9774, 61.1915, 16.3518, 20.2669, 32.2869, 35.3572, 43.7211, 39.2703, 46.1451, 28.6818, 36.7612, 37.2283, 30.4611, 17.7960
MVI_7916.MOV,0007,2, 34.1687, 57.8053, 40.7825, 30.8813, 28.5789, 39.0818, 38.2854, 34.6930, 42.0995, 24.1944, 45.0105, 61.3510, 16.3682, 20.5691, 32.4630, 35.8924, 43.6880, 39.3759, 46.0175, 28.5975, 36.9060, 37.2059, 30.3949, 17.9595
MVI_7916.MOV,0008,2, 34.5469, 57.5839, 40.5879, 30.9407, 28.7529, 39.2005, 38.3851, 34.7258, 42.4285, 24.4873, 45.1228, 61.2192, 16.3581, 20.6307, 32.4959, 35.4386, 43.7929, 39.3950, 45.8543, 28.6737, 36.7938, 37.1656, 30.2645, 17.8307
MVI_7916.MOV,0009,2, 34.2301, 57.6198, 40.5700, 30.7945, 28.5918, 39.1908, 38.4421, 34.6776, 42.4363, 24.1311, 44.8645, 61.4757, 16.5162, 20.4053, 32.5591, 35.4609, 43.7831, 39.4912, 46.4775, 28.3926, 37.0515, 37.2057, 30.3096, 17.9949
MVI_7916.MOV,0010,2, 34.2184, 57.5007, 40.5984, 30.5080, 28.4441, 39.0467, 38.1394, 34.6337, 42.2662, 24.3093, 45.0259, 61.1785, 16.3453, 20.4980, 32.3804, 35.5208, 43.7487, 39.4376, 46.2374, 28.5769, 36.6672, 37.3281, 30.5362, 18.1713
