1.471190498014286474e+00,1.628214911553948596e+00,2.042813330117321247e+00,9.183687875725878413e+00,8.679384769308573055e+00,8.979515103516273911e+00,3.749151912683536647e+00,6.805271020363854895e+00,3.147144782313677780e+00,2.064229607272191203e+01,1.976422951417268337e+01,1.625856072615716741e+01,4.862179058316926650e+00,2.045597571610255461e+00,1.939134205987534498e+00,1.465353781112352216e+01,4.845977576633429429e+00,4.644325604481768899e+00,1.136388855508675988e+01,5.516038640202685528e+00,5.155019260577403450e+00,2.696619727987825499e+01,2.510082453493805943e+01,3.982509407891555497e+01,2.676635798508969799e+01,2.750027926587210203e+01,2.798042200518872491e+01,2.709669352829608258e+01,3.138359836113871992e+01,3.080638200490639989e+01,4.489537122631534594e+00,4.612485235698089880e+00,4.025950808582539509e+00,1.869186628826541607e+01,1.187398528378792761e+01,1.504977708540712200e+01,1.700456123795711605e+01,2.067328836982051499e+01,1.076932035246264974e+01,2.583960272085050747e+01,2.368358189764696675e+01,1.959766487568905191e+01,2.302346623816408311e+01,8.284326320423678780e+00,7.050667563566113571e+00,2.766157373396958263e+01,1.296308946045596677e+01,1.160457929948201361e+01,2.479957981668177780e+01,1.099374951845955906e+01,1.055880126200979952e+01,3.085379360893524137e+01,2.776156038927865666e+01,2.556464867799071783e+01,3.470911226350837353e+01,3.829136834400529210e+01,3.662897803231529537e+01,4.281618226542452277e+01,4.686921626843676592e+01,4.452290563796937306e+01,1.113285735142637556e+01,1.536128594565277083e+01,1.296144150943699813e+01,2.620187821021672292e+01,2.161719478557591501e+01,2.710276581731626777e+01,1.882022200130585787e+01,2.820872403641349635e+01,1.803447621898161657e+01,2.914964724445042776e+01,2.990354488907484054e+01,2.118408784847543203e+01,3.051015586546481018e+01,1.354068801442449477e+01,1.234222331006657569e+01,3.898403248059192094e+01,2.739844252505965727e+01,2.444176780632357193e+01,3.168662525973999422e+01,1.570356975876553030e+01,1.661090916396602779e+01,3.358208315556733226e+01,3.421143441360590032e+01,4.715907448882703790e+01,4.318215944936381590e+01,4.639629236964937320e+01,4.687781762515370332e+01,4.741981588207605824e+01,5.192814996936613881e+01,5.004857705859103589e+01
1.768569486464877105e+00,1.425355791278853923e+00,2.200247809014403089e+00,9.704271460101187685e+00,1.019233639923293921e+01,9.221402333009649510e+00,3.406686059891112617e+00,9.228472646638707033e+00,3.689373996984380177e+00,2.391558607065574193e+01,2.063415084286775780e+01,1.838810280972067446e+01,5.269105443611613815e+00,1.904880699629213359e+00,2.177589739369088839e+00,1.680807503473803877e+01,5.769469808639973607e+00,5.510087570466584594e+00,1.261610804976787392e+01,7.244142198376314568e+00,6.005617688501358131e+00,2.905724545190194874e+01,2.840942959996780459e+01,4.022038530499040832e+01,2.891342404193708404e+01,2.815527555394043446e+01,2.686965226014361363e+01,2.810875011990087913e+01,3.254589608910868748e+01,2.794554399791466537e+01,6.123278001273550153e+00,4.210082254599686102e+00,4.353236035648537339e+00,1.923681596776445701e+01,1.585891162306325874e+01,1.611547807152288314e+01,1.692193240719352332e+01,2.188469948026641632e+01,1.163246263224318433e+01,2.991714366619771681e+01,2.543374767501614997e+01,2.261294953509568373e+01,2.538765662894628861e+01,9.207252304451182923e+00,7.414109148023044327e+00,2.992282917560225286e+01,1.472253974894658590e+01,1.458140613074210812e+01,2.814955674707442768e+01,1.463821745061315838e+01,1.241547023468549149e+01,3.215236892268347191e+01,3.299081770130108993e+01,2.694979631157352884e+01,3.658639820567182710e+01,3.957333293750081538e+01,3.673866268992907180e+01,4.309264217361075566e+01,4.693442314843599661e+01,3.980659439888485451e+01,1.702457219650948161e+01,1.347589851105304781e+01,1.363466482732434848e+01,2.667962342451980717e+01,2.889492382409716598e+01,2.781385545344505417e+01,1.881066848164685723e+01,2.947293714998356506e+01,1.903661142052075306e+01,3.540434677869870228e+01,3.184400245781765904e+01,2.646600230756497396e+01,3.224981084690958966e+01,1.460039967808729955e+01,1.284568597064597917e+01,4.120669813108537483e+01,2.980194137186526859e+01,2.820100719564115721e+01,3.426439788488179516e+01,2.228605438036620612e+01,1.972160217392085357e+01,3.511709075369236643e+01,3.892908008179842483e+01,4.776219594575398730e+01,4.706822659817950694e+01,4.761137360537352947e+01,4.545164995203122515e+01,4.784982784142555801e+01,5.211913984691997115e+01,4.624266174148339559e+01
2.043080710981263870e+00,1.357570594324998714e+00,1.884537715795433943e+00,9.542979613187197785e+00,1.067789761655705760e+01,8.980379364870612946e+00,2.944292484300473856e+00,1.250191992820466069e+01,7.645028446262707611e+00,2.463500836908527347e+01,2.326623159914450412e+01,1.821153660461157742e+01,5.864549958507946137e+00,2.356191642082615001e+00,1.806819519597100188e+00,1.800380124226893841e+01,7.555158604024371449e+00,5.492012612194963950e+00,1.372107058363802601e+01,8.707896931410802566e+00,6.305668871327354097e+00,2.855401132350918658e+01,3.071068944102171727e+01,3.943648692726840466e+01,2.948921676739886166e+01,3.103965192842029097e+01,2.381566061386230970e+01,2.981799830362944803e+01,2.913541718846273554e+01,2.718587349967004840e+01,7.224418659918183216e+00,4.911801751470082245e+00,4.302090472361091322e+00,1.914748670124066265e+01,1.690028532578399378e+01,1.554820719923323935e+01,1.638715652852237170e+01,2.513260017686828363e+01,1.587673681731071440e+01,3.061671188740451299e+01,2.900073884429764703e+01,2.259203821137228729e+01,2.866237116753285363e+01,1.934475108080748385e+01,6.458502420730869886e+00,3.129853435716295351e+01,1.693091293978135425e+01,1.481190226077904448e+01,3.047962358093955970e+01,2.460783034557867666e+01,1.229434386922796740e+01,3.415911826722543765e+01,3.717260170844031109e+01,2.711686723267740362e+01,3.786529972074725237e+01,4.024639080430317506e+01,3.369289200139082396e+01,4.459752599217436142e+01,4.263034993445879905e+01,4.094067334097598376e+01,1.832573831094122596e+01,1.285777882297983687e+01,1.421052606699401544e+01,2.591867447202832508e+01,3.028638112760467038e+01,2.666853361345059170e+01,1.825328625532560167e+01,3.171138653965915566e+01,2.054147962006332051e+01,3.587969695915290202e+01,3.375732016079114572e+01,2.621202790640573710e+01,3.594019845414136682e+01,2.062599353821107684e+01,1.124703679809975654e+01,4.234447061301384707e+01,3.198330311546532556e+01,2.852431053462423804e+01,3.652490120265537143e+01,2.980376292515038372e+01,1.977486005342838382e+01,3.682608422555638583e+01,4.139728614920321803e+01,4.729122185028955272e+01,4.789275694531252014e+01,4.916034561429246708e+01,4.179253054512056309e+01,4.865779671054060174e+01,4.442060551933332846e+01,4.537315009455089410e+01
2.197901142342541636e+00,1.312188800674777278e+00,1.754660639756539631e+00,9.677194361679397616e+00,1.002475122858250778e+01,7.126285088825134117e+00,2.816159373408184230e+00,1.373240114777877530e+01,1.018958412943099212e+01,2.521651298928311391e+01,2.422797271604144598e+01,1.846868435450283386e+01,6.972696737620093899e+00,2.604084686634915435e+00,1.474551112068806180e+00,1.980004063320837560e+01,9.895167243973546078e+00,5.143424061368316202e+00,1.221286686958068657e+01,9.852335753773774130e+00,6.257313102554780571e+00,2.899411226382226658e+01,3.287739360187126181e+01,3.876991910339484093e+01,3.094986825420127730e+01,3.226370675422652567e+01,2.385001074835055235e+01,3.030867000620192186e+01,3.085455972777707245e+01,2.608242361405025633e+01,7.610234786617088965e+00,5.935156775099025950e+00,3.820400301952931343e+00,1.930727129819220877e+01,1.630238315408615790e+01,1.291639473585334663e+01,1.578042680890995975e+01,2.633474692594829136e+01,1.912545978876058683e+01,3.110821925965801071e+01,2.996677648638526392e+01,2.292732708007144637e+01,2.997210325867938252e+01,2.674474970331431578e+01,5.234262842315336783e+00,3.274298016390254418e+01,2.255776086374851275e+01,1.385348958331848124e+01,2.686244691947693752e+01,2.978123312834738812e+01,1.251998959168755299e+01,3.531467357685214381e+01,4.045753739561207141e+01,2.700327414648355884e+01,4.052612729982605089e+01,3.989422872739876880e+01,3.352735414273148251e+01,4.489826406938553305e+01,4.473413951621548534e+01,3.939131687251643399e+01,1.901588271738124902e+01,1.466895608742919954e+01,1.285384907072563010e+01,2.577975284952841051e+01,2.885649748390562053e+01,2.228089504956663447e+01,1.789823303968952217e+01,3.275743435875065757e+01,2.359737751868637190e+01,3.664543165559994264e+01,3.488353687932401925e+01,2.640461971471141212e+01,3.760947919592101840e+01,3.096877901745801864e+01,9.082278997363932405e+00,4.354816282604901545e+01,3.610021079939333077e+01,2.774995080599615349e+01,3.272228518079102599e+01,3.584718029256924154e+01,1.937172461740033924e+01,3.807420064028336526e+01,4.351215653244295112e+01,4.664129136118116037e+01,4.892661358890961765e+01,4.990867132320164501e+01,4.168259178260372266e+01,4.901204196558695969e+01,4.887673752425083507e+01,4.146423461843939862e+01
2.125234501729168723e+00,1.517922765186061174e+00,1.879190966155928955e+00,9.743101855220395180e+00,1.046318495574787732e+01,7.351740781941849434e+00,2.719593088530871672e+00,1.182926667672110810e+01,1.127386415746071435e+01,2.589775817557394788e+01,2.460579802264064853e+01,1.646838476236518645e+01,7.392032952866507856e+00,3.058421734238628620e+00,1.562109230628011325e+00,2.019107288675617085e+01,1.205595393186747444e+01,5.347296109800649511e+00,1.224748753390139910e+01,1.102166691289561840e+01,4.822832875964693677e+00,3.027435331769052596e+01,3.443380145696985295e+01,3.866137801161195853e+01,3.148168945942942187e+01,3.290437200071761481e+01,2.349528272185156297e+01,3.064440642231605594e+01,3.114522197055279307e+01,2.756531316284079836e+01,8.004110606059073874e+00,6.432424248683740409e+00,4.363467110824591266e+00,1.897933647022749781e+01,1.647555365931205174e+01,1.341423366827893027e+01,1.587661062465813799e+01,2.327015252025197611e+01,2.051147597070435324e+01,3.170234383745209428e+01,3.015497060525457584e+01,2.087836823323825186e+01,3.038538072643086707e+01,2.953736481514956225e+01,5.151960527523090860e+00,3.332892571748521959e+01,2.993387069843421244e+01,1.489055686044729931e+01,2.697880858299267715e+01,3.066384535521366672e+01,9.930474881816916621e+00,3.621642360401310157e+01,4.160441892630597494e+01,2.756269595974860565e+01,4.136286492818066307e+01,4.039406285507333649e+01,3.335905940240665757e+01,4.520152398935609028e+01,4.514855117679765328e+01,4.154021479984920262e+01,1.940718503177039977e+01,1.547062842997394050e+01,1.445932168011598407e+01,2.788714535486524682e+01,2.935709226213416656e+01,2.344601451603127273e+01,1.749388644134563009e+01,2.891427906086410360e+01,2.474496250925534113e+01,3.678768921757139765e+01,3.534949833631474547e+01,2.414117930474878193e+01,3.793289054700487384e+01,3.648675941246708732e+01,8.960913985749584754e+00,4.411414650227514755e+01,4.112688303249654354e+01,2.834436134617171987e+01,3.298285139124471499e+01,3.779930883554391841e+01,1.581979825653529481e+01,3.919647806038400972e+01,4.506640365270368420e+01,4.674276756030229052e+01,4.952504174565681438e+01,5.034576898759556229e+01,4.161299802835972628e+01,4.929101167004836270e+01,4.931289316349320018e+01,4.575327423438374552e+01
2.277696978396064331e+00,1.439192965967241111e+00,1.914700617682556283e+00,9.890947954700354927e+00,1.083468466298603872e+01,7.218010997731357570e+00,2.741058849762136429e+00,1.259502796492166077e+01,1.243031437890823554e+01,2.598431035998656924e+01,2.480608123323428060e+01,1.634768494784458781e+01,8.191438035500686610e+00,3.663774102692395562e+00,1.475688159435153857e+00,2.042109458682782730e+01,1.414465399476472207e+01,5.268138382443827261e+00,1.272206575436871923e+01,1.219617165344118526e+01,4.874090338186558569e+00,3.085271608311641955e+01,3.545230718290198269e+01,3.851404331862465824e+01,3.176009364050892003e+01,3.309337123450561080e+01,2.404339838811992536e+01,3.092734630720124045e+01,3.133891059829257841e+01,2.753334277224348270e+01,8.111907038635157718e+00,6.785507630592971573e+00,4.337458354294899898e+00,1.932989965155005763e+01,1.685413187336520835e+01,1.329771576941952560e+01,1.571585628180063310e+01,2.387571507728682363e+01,2.228955395297348119e+01,3.172877775888183294e+01,3.039452856808332371e+01,2.072779799895521080e+01,3.074426142165231468e+01,2.990914129083967055e+01,5.274624675627338277e+00,3.343934038270734277e+01,3.242736483552347693e+01,1.479632756648649483e+01,2.703852493606103735e+01,3.103013487572948748e+01,9.925208951584172823e+00,3.650405936452828115e+01,4.197171769888662141e+01,2.751963984788834594e+01,4.159440415313977013e+01,3.998371001950398806e+01,3.378193007591173824e+01,4.553468831011186069e+01,4.541635386222103676e+01,4.141046033520034086e+01,1.977221784787887415e+01,1.606009174224364244e+01,1.433939322774054226e+01,2.901322953029268348e+01,2.973223519647116575e+01,2.329054124944570248e+01,1.744921221668456468e+01,2.914238357323510797e+01,2.624042270541668032e+01,3.677825258313312418e+01,3.558226782686962508e+01,2.406965517818379752e+01,3.852008646398488878e+01,3.668197472551256766e+01,8.868795328445227000e+00,4.423538658606680940e+01,4.344019194212987856e+01,2.833002401256230840e+01,3.329191109814878757e+01,3.876830861033555919e+01,1.572814036397156379e+01,3.960926581634218735e+01,4.558983729762517356e+01,4.651249182109744140e+01,4.995997201374144936e+01,5.060197130351606631e+01,4.199520982605764630e+01,4.965338168137969177e+01,4.963281819415258411e+01,4.578996313191947110e+01
2.268158159162221299e+00,1.517547000515841349e+00,1.785444003589569562e+00,1.034256292668997190e+01,1.126513346472830257e+01,7.316549226763368274e+00,2.688116641202347168e+00,1.301277041476756580e+01,1.409111804543346835e+01,2.617632685021539629e+01,2.500603412608418097e+01,1.633821150710668491e+01,8.756883511280667776e+00,4.511479551963719636e+00,1.569206586867674558e+00,2.031127644443282421e+01,1.570788850506437662e+01,5.311820484387991037e+00,1.301739070771022888e+01,1.347326277866290312e+01,4.748474346216038811e+00,3.107314097152113419e+01,3.629535968118775457e+01,3.855497792635470233e+01,3.219752430449289449e+01,3.369324850101794766e+01,2.408328132047672909e+01,3.134200750985287698e+01,3.159980612791745358e+01,2.738169509838225935e+01,8.218209577779560959e+00,6.909589972365500543e+00,3.886820122966284430e+00,1.957344953112032115e+01,1.716167229436185337e+01,1.312147538030681027e+01,1.553944559813504966e+01,2.426784878922348909e+01,2.482916531522953818e+01,3.190481816336822973e+01,3.053720518543861218e+01,2.071503867404948096e+01,3.099810373410650755e+01,3.061285103409232278e+01,5.195609362613237359e+00,3.346353656111969599e+01,3.337850229158940607e+01,1.473929162933743520e+01,2.719982877669382759e+01,3.126618183740337287e+01,9.729227663790698699e+00,3.642494225647872952e+01,4.223895563278727394e+01,2.732876515408770501e+01,4.220854744368085676e+01,4.086562247696794259e+01,3.366833062820729339e+01,4.592450080862846562e+01,4.570707513977244929e+01,4.140540038612699192e+01,1.990823087628888999e+01,1.652026554919621404e+01,1.283542240071725082e+01,2.947254099683038220e+01,3.013897343198211942e+01,2.332738928669850509e+01,1.701690546263746384e+01,2.966922385131610795e+01,2.926493486535832389e+01,3.699014349418039416e+01,3.586634972428793589e+01,2.384354644068993068e+01,3.870722278866954014e+01,3.830267669653032669e+01,9.068175812197093677e+00,4.436793090187950384e+01,4.449178265261482323e+01,2.847257841733329542e+01,3.344653420597234117e+01,3.933143832518060634e+01,1.541905282621427808e+01,3.960226834283938757e+01,4.589500473179665363e+01,4.648253047207950317e+01,5.036849371423546984e+01,5.096182670216268917e+01,4.199944560793171888e+01,4.984664400616330937e+01,4.987706548950252028e+01,4.577214912740240038e+01
2.280208602156080566e+00,1.491828708675555282e+00,1.733272854748443281e+00,1.059292273137653950e+01,1.142844975056089396e+01,7.160122776830225355e+00,2.508662399043385616e+00,1.331870065388458180e+01,1.526420195688140780e+01,2.622494409205060606e+01,2.505033526443190439e+01,1.631987865275398519e+01,8.978110567899147298e+00,5.288325498910545264e+00,1.594684275719332689e+00,2.043680194846191966e+01,1.689403888704716650e+01,5.186848010639717899e+00,1.323033164430304254e+01,1.483977823137576735e+01,4.633286581193521769e+00,3.141080209627083875e+01,3.677759997485593857e+01,3.848953952354845853e+01,3.244199304655901983e+01,3.380261689195313579e+01,2.398353694794663937e+01,3.159147207294912718e+01,3.193684473182223371e+01,2.729326973607594908e+01,8.406526466711314427e+00,7.012558191044764300e+00,3.631115757729426186e+00,1.970592150595097181e+01,1.720582342570927992e+01,1.321789939130464120e+01,1.536158782689497748e+01,2.469038143192324597e+01,2.568973449034561085e+01,3.187275864442198170e+01,3.052908415813985243e+01,2.059679758319351350e+01,3.113983842440950056e+01,3.064059425990152263e+01,5.246121606134800608e+00,3.355412685347278057e+01,3.379296700966819600e+01,1.465426939370570736e+01,2.728731179755356351e+01,3.243862374215101596e+01,9.726393082733265416e+00,3.663512742247932152e+01,4.238441406294363389e+01,2.744016033458855475e+01,4.260169850199596198e+01,4.076858252032801744e+01,3.362646231719823220e+01,4.602818375757701830e+01,4.605577587372980730e+01,4.128142326437793486e+01,2.012228311128497538e+01,1.704171436014571839e+01,1.216077879235289139e+01,2.967582634526538143e+01,3.024057900316608638e+01,2.301875793645135104e+01,1.706681084801239479e+01,3.009607755867561352e+01,3.020786852613296602e+01,3.699585052812437880e+01,3.606055867450499619e+01,2.367313076865527677e+01,3.860668212915776820e+01,3.839688005064689236e+01,8.970837332892527272e+00,4.440180351941346260e+01,4.506107142221696904e+01,2.845874476751454196e+01,3.354348058937225829e+01,3.960461527331716525e+01,1.531684323726505070e+01,3.962808374745219453e+01,4.594473411238268312e+01,4.618949108004212434e+01,5.074087273235658557e+01,5.110833554480245056e+01,4.189708944032226867e+01,5.014315021193032607e+01,5.015657425447375317e+01,4.559344635972661308e+01
2.400026342642628041e+00,1.611761150409307897e+00,1.667588246387001982e+00,1.092081323800123904e+01,1.156961785220683403e+01,7.126279083202227582e+00,2.693350417001342922e+00,1.340546402830148764e+01,1.582033033326651683e+01,2.634957910517909596e+01,2.512026016159269304e+01,1.629609088569056397e+01,9.220606168605753439e+00,6.522359646743511874e+00,1.579489571572294970e+00,2.038161411652122723e+01,1.788302137904538469e+01,5.055112188354179636e+00,1.310169584357909400e+01,1.326813456220370213e+01,4.611848405395106987e+00,3.158931899184683800e+01,3.740861391107280554e+01,3.837178331336503589e+01,3.274968084054826534e+01,3.375806135577208522e+01,2.402037587845692457e+01,3.178055931421307534e+01,3.197215294174051792e+01,2.733645354989097953e+01,8.332784349357847731e+00,7.149491327459670309e+00,3.376134004248386500e+00,1.994361459147756932e+01,1.741941904063228108e+01,1.314650164890210071e+01,1.512264980244449575e+01,2.496081900352397653e+01,2.616312052040078129e+01,3.185417856127633485e+01,3.063464750547750626e+01,2.059942048841152484e+01,3.117678458243540618e+01,3.055621101532635464e+01,5.056024286025798453e+00,3.368918887539307860e+01,3.423027560326659113e+01,1.485413246747861038e+01,2.712773267391465026e+01,2.828838999169289892e+01,9.612180225904726427e+00,3.658743903279310672e+01,4.231044271251031574e+01,2.739976026111424545e+01,4.295815624872361127e+01,3.923073769671414368e+01,3.356588608483359337e+01,4.630623702532935226e+01,4.616963758457099232e+01,4.121639867900186971e+01,2.032558360761633054e+01,1.722194714440187013e+01,1.112918433005852492e+01,2.973422153428363401e+01,3.046397608495372822e+01,2.296873347527964526e+01,1.671663241396700172e+01,3.017570839531962079e+01,3.075556035602208738e+01,3.709553181069163941e+01,3.612748169357003292e+01,2.366674088427956235e+01,3.875139040824468850e+01,3.878934773918255985e+01,8.965656086835483762e+00,4.456698701098261495e+01,4.552546570276585669e+01,2.833136697249179292e+01,3.351993149901225877e+01,3.489483392324117972e+01,1.517908875539510127e+01,3.964357779351124833e+01,4.606561495380476146e+01,4.609962365731915668e+01,5.090887481385951929e+01,5.106550174742785231e+01,4.187883143985750678e+01,5.030793497439726281e+01,5.039785744653531907e+01,4.551474500212387397e+01
2.371097687376856555e+00,1.612936348750935167e+00,1.715402456270154197e+00,1.102948871207336090e+01,1.179533463668306936e+01,7.088562545286750449e+00,2.518178577902869808e+00,1.368608048304913360e+01,1.601551478543789031e+01,2.643231315583114593e+01,2.539332756510643918e+01,1.620074931418407260e+01,9.328596095080534667e+00,7.451880043957561206e+00,1.571116407050163311e+00,2.045947359585577630e+01,1.867194519743802772e+01,5.117768701388365926e+00,1.334629325634142916e+01,1.353344701118611049e+01,4.542527119743641428e+00,3.209217665702612265e+01,3.773701317182830905e+01,3.844095456804641486e+01,3.327032087703404528e+01,3.415313949835251606e+01,2.396172515252381530e+01,3.205426220557507122e+01,3.203054298566596003e+01,2.710761614478947124e+01,8.329408647897016849e+00,7.399527001056450892e+00,3.537252442840867594e+00,1.994053103631583923e+01,1.749098444623129112e+01,1.312996865442982219e+01,1.509750856109940287e+01,2.501524019744013927e+01,2.657550159470685358e+01,3.188608813236173134e+01,3.073228849533297691e+01,2.048549393789424755e+01,3.114927671726160696e+01,3.073876311092462998e+01,5.141654840544463312e+00,3.369107058048606973e+01,3.450804850423052983e+01,1.462368928269331647e+01,2.712182928282612338e+01,2.832386399584600412e+01,9.563719097686774973e+00,3.672567553234414817e+01,4.244189882233968092e+01,2.736815183280332064e+01,4.321555974558745561e+01,3.979013045758622980e+01,3.348971706738256415e+01,4.646346329015150900e+01,4.638992035446451467e+01,4.119173823974043103e+01,2.040225401496624613e+01,1.781935031365726374e+01,1.214898993996164833e+01,2.989903848010230192e+01,3.069681081821642366e+01,2.290081141001145681e+01,1.677722735146567246e+01,3.033508242617996586e+01,3.118222394232586936e+01,3.709199826408157463e+01,3.621951506153841649e+01,2.369684082810552184e+01,3.883188876894804054e+01,3.886981601891115901e+01,8.837281836259442969e+00,4.445842003334259829e+01,4.570822104439096734e+01,2.820630236461836304e+01,3.348327387024914259e+01,3.503622532420398272e+01,1.502288178300385191e+01,3.973843368757375316e+01,4.610972114628611251e+01,4.605243700952381403e+01,5.117141044925535454e+01,5.124153865190002932e+01,4.180334756187589562e+01,5.052837714681287196e+01,5.054516746662891791e+01,4.549264090453809928e+01
