1.000000000000000000e+01 8.694661537346462410e+00 2.268027249749760088e+01 6.201378803311893506e+00 4.535825542159853008e+00 4.088050985723695518e+00 9.878992989155984006e+00 9.872779800003424810e+00 8.617561843718954506e+00 1.190008516153964635e+01 3.387355492992284667e+00 2.414255380836887355e+01 3.545991187527067723e+01 3.296193623317721588e+00 7.095311962772893111e+00 1.425193744603000567e+01 4.734482694157006932e+01 3.836984573738649829e+01 2.083322278202537703e+01 3.069774085511560457e+01 2.576089983402076200e+01 4.688175072350664863e+01 3.144911097853485415e+01 8.237092220533678955e+00 5.159531930637512254e+00
1.100000000000000000e+01 1.701918178193810860e+01 3.889168851319860920e+01 1.728678056132508445e+01 1.051223035959866081e+01 9.815204821048146400e+00 1.772700867737575692e+01 2.114808435038573720e+01 1.551553319901280226e+01 2.401076190255711396e+01 4.659547439842818939e+00 2.342238441855664988e+01 3.395458637653609912e+01 5.674176053752949755e+00 1.201778662367739337e+01 1.456632259933097018e+01 4.055329996985039998e+01 2.791056213071725267e+01 1.194130574258144506e+01 4.903210816509004388e+01 3.026278837193046556e+01 4.026871253182955002e+01 1.718441996480467537e+01 3.347872593692331034e+00 2.198753579036062611e+00
1.100000000000000000e+01 2.020770224508844493e+01 3.632562911936136629e+01 2.319156185242422552e+01 2.076660377689471204e+01 2.168846181463986511e+01 2.918268302658165325e+01 3.027127370124443928e+01 2.257675990515779674e+01 3.237532023769362155e+01 9.034126328808506301e+00 3.189881485144334050e+01 3.762734917865019213e+01 9.099881982098908750e+00 1.857337227795233758e+01 2.049657873971682776e+01 5.197040000695607631e+01 3.456043029573309155e+01 2.002982011135933504e+01 6.261202982833877684e+01 4.136514261710461682e+01 4.747584862117683713e+01 2.724503347198083247e+01 8.032328734714102580e+00 5.311962219178912648e+00
1.100000000000000000e+01 1.152617590484434906e+01 3.131354776046306299e+01 9.765012360651292411e+00 6.578694637192260330e+00 5.905296687743965656e+00 1.463216450605469987e+01 1.218948762167202204e+01 1.195077585873383441e+01 1.720350336820249026e+01 3.887223881949094739e+00 2.386406696045162334e+01 4.076770060763826820e+01 4.788927841456802170e+00 9.172436126707575355e+00 1.561588231463713505e+01 5.186699769827856699e+01 3.573401948069235345e+01 2.012015616419763120e+01 3.761483098335824593e+01 3.292889307891045547e+01 4.520194192437620018e+01 3.168193221818510708e+01 9.188255402089009038e+00 5.796645013039555039e+00
1.200000000000000000e+01 2.404037795952615753e+01 4.779414380428859488e+01 2.053983455981295947e+01 1.169074676985549210e+01 1.192429589435999127e+01 2.301295405699016072e+01 2.816715753100017494e+01 2.199127773435694166e+01 3.192242399675100017e+01 7.458647866058067066e+00 3.176785539025681615e+01 4.231594764660127339e+01 8.534269277751633354e+00 1.668074249082926741e+01 1.905115060047752706e+01 5.003961913505325754e+01 3.679932732316029842e+01 1.701495606256240478e+01 5.752837137944827361e+01 3.847931674082472142e+01 4.743121139254228069e+01 2.374215530863116541e+01 5.050549071838531745e+00 3.094168927224392185e+00
1.200000000000000000e+01 2.296750946990226794e+01 3.982060340122288267e+01 2.414537940443699071e+01 2.091012491277238183e+01 1.978527063996162028e+01 2.853746640633958265e+01 3.188306891466971749e+01 2.453723392220778265e+01 2.801124893513347303e+01 9.271261952153725616e+00 2.723702928980105042e+01 3.540554705361638099e+01 1.029052160483823997e+01 1.981548667604754499e+01 1.943617619357574000e+01 4.524053057869021188e+01 3.679473391988823749e+01 2.050164962591690454e+01 6.879885611237148169e+01 4.265157205914816529e+01 4.466900250945928263e+01 2.578893946093344169e+01 8.257805663626365700e+00 5.703524478327015146e+00
1.200000000000000000e+01 8.538147037392992189e+00 2.558331192541040622e+01 6.992879822870278872e+00 4.710738219032407414e+00 4.639920913973108796e+00 9.367019090997365183e+00 1.083086509899940353e+01 8.293967619883193976e+00 1.289360192054324372e+01 3.768796247166721791e+00 2.257748683794851630e+01 3.991542797620590477e+01 3.557994041632272619e+00 8.068947513133815974e+00 1.397796246377599694e+01 5.203957926509498577e+01 3.693905488365244594e+01 2.044373532116269843e+01 2.779160738865811808e+01 2.828137801918081706e+01 4.364387430531402146e+01 3.196423629751720341e+01 8.675579996974013497e+00 5.849809238772043507e+00
1.300000000000000000e+01 2.697764663306766764e+01 5.498692523084908146e+01 2.714487194950995885e+01 1.743457292871583775e+01 1.796478219330148107e+01 2.990765821019306969e+01 2.958274976897129349e+01 2.532518266800100548e+01 3.720173328173540028e+01 1.200752410791703184e+01 3.918399121507866312e+01 4.847240171149437771e+01 9.187644463465149514e+00 1.944262606499180279e+01 2.185037319339426887e+01 5.763149100323194318e+01 4.253429680638321742e+01 2.153352149477860422e+01 5.830370823082814979e+01 4.084514194542369836e+01 5.207981977675538587e+01 2.998937792451858186e+01 7.769278464302558973e+00 4.254892695979979322e+00
1.300000000000000000e+01 2.624244328954259231e+01 5.296828591809113362e+01 2.870762125505489593e+01 2.392956707013618356e+01 2.289353464557028062e+01 3.177421307537288087e+01 3.144926719873632592e+01 2.834104281877049658e+01 4.050326545258212008e+01 1.131812648387009546e+01 3.741444795611754870e+01 4.851851947021437184e+01 8.240163450064610373e+00 1.852020880983192797e+01 2.123217581692970413e+01 4.941888294846707907e+01 4.134096180634466577e+01 2.144006089676330262e+01 5.942142509486116353e+01 3.896248661463884844e+01 4.730305832467204397e+01 2.670864544692513576e+01 7.694029195360637452e+00 4.431736249900856350e+00
1.300000000000000000e+01 1.598463173292871531e+01 4.367163295685277546e+01 2.471124509172911843e+01 1.544446558780714440e+01 1.291332262674989906e+01 1.810161799764741986e+01 2.133028213670970530e+01 2.022467160628292859e+01 2.702226732503002182e+01 5.414939218948979338e+00 2.149277403949959009e+01 2.709489806606094575e+01 6.636911599119439842e+00 1.457657225963896863e+01 1.454677080204766781e+01 3.754395224825870514e+01 2.208320980096377184e+01 1.103303215503075840e+01 4.694337916553030254e+01 3.069552499210173835e+01 3.514036921983163353e+01 1.832917470229964607e+01 4.951255007100169081e+00 3.518021187968511931e+00
1.400000000000000000e+01 2.832155908769350106e+01 5.644192965648191773e+01 2.532895904063445869e+01 1.925224112817812028e+01 1.915954337820093656e+01 3.143735313930868358e+01 3.100623654405087848e+01 2.665086313754098413e+01 3.534644316988683954e+01 1.171105426489616796e+01 3.967265497246039274e+01 4.893578584725734970e+01 9.033115105077918372e+00 1.903207733094174614e+01 2.384994029072897703e+01 5.580427154269269607e+01 4.330474927640614879e+01 2.184526389287383807e+01 5.794472210835048998e+01 4.208966838075461681e+01 5.224162943133492121e+01 3.060491677526575671e+01 7.641694163292894970e+00 4.064779426030900922e+00
1.400000000000000000e+01 2.653982139357876591e+01 5.206253737849303320e+01 2.947906714067435630e+01 2.272204334724757757e+01 2.215891866120475484e+01 3.469862836772307446e+01 3.177806667749977265e+01 2.885275412027784014e+01 4.162885372058313749e+01 1.082899774834331375e+01 4.006317371676939132e+01 4.903715438818739614e+01 7.765933677874313545e+00 1.789887431424221020e+01 2.003474069149780945e+01 5.401167485778813671e+01 4.127602557704863528e+01 2.098427741962633419e+01 5.885000162678116453e+01 3.905170491010653677e+01 4.784219334799531964e+01 2.632994951958003682e+01 7.082427706373608522e+00 4.707914419293421915e+00
1.400000000000000000e+01 1.694140451464982533e+01 4.622738813395069712e+01 2.186261696486857531e+01 1.584797221119610811e+01 1.148752731129603433e+01 1.665079501096890979e+01 2.206271662137843137e+01 1.722682791075728659e+01 2.830794690531701008e+01 5.213531360561690420e+00 1.971959701652703600e+01 2.823311743060678225e+01 7.006795323308426582e+00 1.448244746328678545e+01 1.317661496139593247e+01 3.595102452048279673e+01 2.289310903334531133e+01 9.281352916804770814e+00 4.856233103384923311e+01 3.184897802420733726e+01 3.643957791982037975e+01 1.912986420790941366e+01 4.565025478140151804e+00 3.385424263543824530e+00
1.500000000000000000e+01 2.839473559844076789e+01 4.537014046137828416e+01 2.278006807378417165e+01 1.649504830702748848e+01 1.657010624163667245e+01 2.831978055158908347e+01 3.071502141019029608e+01 2.657509385407281854e+01 2.976388945255890306e+01 8.705344308642951390e+00 3.639118030003637472e+01 4.777327690698579232e+01 8.712697401966432054e+00 1.939845463594229713e+01 2.391592153546244859e+01 4.989890268984837007e+01 4.025319403651731420e+01 2.177717874346248905e+01 5.810699325590130826e+01 4.221765970339443186e+01 5.178851973291982347e+01 3.012981015659522299e+01 6.608424338589194313e+00 4.227190788928258947e+00
1.500000000000000000e+01 2.941135834814792105e+01 5.498063450026883459e+01 3.241627906233992462e+01 2.727440559548951171e+01 2.507989389807579172e+01 3.671567460623183621e+01 3.510285024243359686e+01 2.880761720696233752e+01 4.409987605477290629e+01 1.424623069639914519e+01 3.918104912081176394e+01 5.152076321077574050e+01 1.131360270791761380e+01 2.182527028326659391e+01 2.351676189958216412e+01 5.139266744826990418e+01 4.339804800393681461e+01 2.308986011012547124e+01 6.199112218756691561e+01 4.168131400516017493e+01 4.816797542102457186e+01 2.982886727898132051e+01 1.017542704579509127e+01 6.695081069894156300e+00
1.500000000000000000e+01 1.621584650087342183e+01 4.348320593488882935e+01 2.475850765965708078e+01 1.567079078272196035e+01 1.292161360307509810e+01 1.835854286929403401e+01 1.679229793222645739e+01 1.726051368542599818e+01 2.638758204214633452e+01 5.447771109591775129e+00 1.850870731210528675e+01 2.680555169124382786e+01 6.449545721328791004e+00 1.209340166896341451e+01 1.240837496123844552e+01 3.447043056423758856e+01 2.268087877850683753e+01 8.306570703405798284e+00 4.003013292438403425e+01 2.807754768465516193e+01 2.909397451803825518e+01 1.700795765365423406e+01 4.508170048363057347e+00 3.178374075099998919e+00
1.600000000000000000e+01 2.428048437261340808e+01 5.247256881113306548e+01 2.503866898102226912e+01 1.880763753425226170e+01 1.776701334401011678e+01 2.778245662377535652e+01 2.643050552445767920e+01 2.332503541828747373e+01 3.240824828429646232e+01 1.093284452624270742e+01 3.781982480854645701e+01 4.680502159977864807e+01 8.196124256097345295e+00 1.689139426951626177e+01 2.013309174268023938e+01 5.541476468816190248e+01 4.001219755971245462e+01 1.966201236764932858e+01 5.931245999648745482e+01 4.021078640412309113e+01 4.807794469927551972e+01 2.777345154848415731e+01 7.664766325825899784e+00 3.817974228792524904e+00
1.600000000000000000e+01 2.188931383543846465e+01 4.970734064316317102e+01 2.462409479680616542e+01 1.932845064891573728e+01 2.013966667832727353e+01 3.012492146207042154e+01 2.692679398947426961e+01 2.454849911837968790e+01 3.539281185432732002e+01 8.885083018420072420e+00 3.671477713159983836e+01 4.590504775112100333e+01 6.196187634375020181e+00 1.525047409407542709e+01 1.756815894937179934e+01 4.458109145674080764e+01 3.654836660014243677e+01 1.879410731916944144e+01 5.191820756629130074e+01 3.446236821104267989e+01 4.015451913245244953e+01 2.031929535773863904e+01 5.745597749537273202e+00 3.655926084447557400e+00
1.600000000000000000e+01 1.680776329819050119e+01 4.627933320164854791e+01 2.576743503591083595e+01 1.827597934953321257e+01 1.621110287314435539e+01 2.466658644532160238e+01 2.049752815865885225e+01 2.043154154886407525e+01 3.320329685291721944e+01 6.880628470227986071e+00 2.276286962796138269e+01 2.708394648539422533e+01 6.742210219689576789e+00 1.392282946961023171e+01 1.276250464516399319e+01 3.514081753635398542e+01 2.109749684428628669e+01 7.883929024803557617e+00 4.561107867740805233e+01 2.801576874700982245e+01 3.325806898454820981e+01 1.692220255201750945e+01 3.748298942503497599e+00 2.772560823621749826e+00
1.700000000000000000e+01 2.137601671165096917e+01 4.786140574044655693e+01 2.205944888112709990e+01 1.548936321794483284e+01 1.446123762243369981e+01 2.307847168176233055e+01 2.367818881736019776e+01 2.010380001337423295e+01 3.146079531116593486e+01 8.259102135705440162e+00 3.147370039815455556e+01 4.063437635828896077e+01 6.368699199747741346e+00 1.419292551618221587e+01 1.854429269374796618e+01 4.715887172553283335e+01 3.324495143209793468e+01 1.668043470306752241e+01 5.240566893955797667e+01 3.506600009657933015e+01 4.555472539977186130e+01 2.197944374128515577e+01 6.537308224274641866e+00 3.294992366806958728e+00
1.700000000000000000e+01 2.412648918641904316e+01 4.798209804969271630e+01 2.762240148170163678e+01 2.322646494950492624e+01 2.162399359834244450e+01 2.977940926654266818e+01 2.988344305528320533e+01 2.443200713251588851e+01 3.577381735432755505e+01 1.265811024364397497e+01 3.767158370561416092e+01 4.496713351345211862e+01 9.387577779006312184e+00 1.737141872115572738e+01 2.012119668949018347e+01 5.002779303072819772e+01 3.726432840188096662e+01 1.947276729673878037e+01 5.385863533465106201e+01 3.357723933496009749e+01 4.023773648593955699e+01 2.110077448340145523e+01 7.883108864299561702e+00 5.363475307182925533e+00
1.700000000000000000e+01 1.449927178113455994e+01 4.648020069693837542e+01 2.487317578227834147e+01 1.774885448393980880e+01 1.601041811075379684e+01 2.360802481894378246e+01 1.736820666877380148e+01 1.967785067521354492e+01 3.172806815557616034e+01 6.128906755829155450e+00 2.272497483007120067e+01 2.516898644191918066e+01 5.394813708466844382e+00 1.232956475864475721e+01 1.200555004551145899e+01 3.376719760493719491e+01 2.005631644860533669e+01 8.307195684088364729e+00 4.256360768788675131e+01 2.630235520855717368e+01 3.251088783971077589e+01 1.574078469613334086e+01 3.617187052652824697e+00 2.485226858832527697e+00
1.800000000000000000e+01 2.432315463458576232e+01 5.197592099950377076e+01 2.330014372814099488e+01 1.783244361246200427e+01 1.612185121079357941e+01 2.683192741921531521e+01 2.641711794874819574e+01 2.000511614977325081e+01 3.365842233516880100e+01 9.339560556975792238e+00 3.488117648997616982e+01 4.555251639113303241e+01 6.934276165130354386e+00 1.561374658588985120e+01 2.084865920324853050e+01 4.901280899906156208e+01 3.811934250278204672e+01 1.947946108926090858e+01 5.547949397164385488e+01 3.873687414462673928e+01 4.101005240699777232e+01 2.491795523958969838e+01 7.966208886877620188e+00 4.030945756387334988e+00
1.800000000000000000e+01 2.524613400477858249e+01 4.794683895418093300e+01 2.775773515923801682e+01 2.331975705688026324e+01 2.109825680845005280e+01 3.187381989153045225e+01 3.146726621482995512e+01 2.482998630932108242e+01 3.978176619107588863e+01 1.281020378694487505e+01 3.928965387285581556e+01 4.734466319633874321e+01 1.019401587365756434e+01 1.944428825060444765e+01 2.185408008267502922e+01 4.974174326573456284e+01 3.952716088592602972e+01 2.046964389006796026e+01 5.631842759794449904e+01 3.826064996857832767e+01 4.541596967253144612e+01 2.490291876016450701e+01 8.897278632075709126e+00 5.966912249576626692e+00
1.800000000000000000e+01 9.672087764638733987e+00 4.055714343426042490e+01 1.888767751095177516e+01 1.467622737347680406e+01 1.354881240822472677e+01 1.935274394774253537e+01 1.037759909506748279e+01 1.529314127630120090e+01 2.640082655985621329e+01 4.389183016318765951e+00 1.477076265849021119e+01 1.542170648998308558e+01 3.333571025489380446e+00 7.177679873592291315e+00 6.762943280595224316e+00 2.175141922895674540e+01 1.160293861290265660e+01 4.925655695901600239e+00 2.978749974632206587e+01 1.601608280229103798e+01 2.047096769554971019e+01 9.856380531191767602e+00 2.647068755868283496e+00 2.062306973473031935e+00
1.900000000000000000e+01 2.314807137241292878e+01 4.873877668305377142e+01 2.287138238842095816e+01 1.855102680411163973e+01 1.687827829780076883e+01 2.721440062249871872e+01 2.654982719811222225e+01 2.128871664396499952e+01 3.483451072653652858e+01 1.086273783765113699e+01 3.692711928684365574e+01 4.473629530230272167e+01 6.925443343190666567e+00 1.524990692847803331e+01 1.919237683389676619e+01 5.218219565164087470e+01 3.753416169856556905e+01 1.936546117121151056e+01 5.138644789461090312e+01 3.432924904763051899e+01 4.377245479052889721e+01 2.611105430789102044e+01 8.101840672814262234e+00 3.591842441085904003e+00
1.900000000000000000e+01 2.281657434238636029e+01 4.940570543266363757e+01 2.558972596151795287e+01 2.043187254790585428e+01 2.001869232591067416e+01 3.131322884613498658e+01 2.882695056224963182e+01 2.507457168975220441e+01 3.775471737975182407e+01 9.207433944178635699e+00 3.795534684323214236e+01 4.749263931846094522e+01 6.495203643121064019e+00 1.610844369863649206e+01 1.959298166718999568e+01 5.055330752371597924e+01 3.833403068011925541e+01 1.938187155121033456e+01 5.349182335106000608e+01 3.454021785500428621e+01 4.204093932506356168e+01 2.233055938446260669e+01 6.127683372896330916e+00 4.026745904060078374e+00
1.900000000000000000e+01 1.442823139505542684e+01 4.347984715425550917e+01 2.527965134045532380e+01 1.902165973434905055e+01 1.950536388299084223e+01 3.213699948598738132e+01 1.988901974515475501e+01 2.509949440149850020e+01 3.905644975582270462e+01 1.137018944273206777e+01 3.703251218535062605e+01 4.358749815124216553e+01 6.416040326622064249e+00 1.871923576450857496e+01 2.151926977658917650e+01 5.147641184285323845e+01 3.126924238278937906e+01 1.300506787371824480e+01 4.594029549089682263e+01 3.041682370860721818e+01 3.657569533196888045e+01 1.739236269804950652e+01 3.904284572723637936e+00 2.651159152391949547e+00
2.000000000000000000e+01 2.322698361463161376e+01 4.953493103709129741e+01 2.414535985865044765e+01 1.612461357921386451e+01 1.539764590023556323e+01 2.458875664541015738e+01 2.564692100237934014e+01 2.194635458439781672e+01 3.557774156284244782e+01 8.166144341308253729e+00 3.361189059246450483e+01 4.320768564756774310e+01 6.522699174993213056e+00 1.570548984722563546e+01 2.025816641935820783e+01 5.186869370030722592e+01 3.598212066410923171e+01 1.849749282529542782e+01 4.927518732087726505e+01 3.418523216925172648e+01 4.508991819568613835e+01 2.403177281210710703e+01 5.647877907823270149e+00 3.561345887636386376e+00
