35.0240868338,36.6871343305,37.7974280308
34.2914093349,35.976629729,36.2596890363
36.0929559879,36.8738699631,37.3445629228
36.2484685047,36.9216572449,37.1828537562
36.587120583,37.4290062203,37.5300084353
36.8316054838,38.0723448376,37.8374502768
36.8658049017,38.4921256042,38.0727483104
36.9097846301,38.8918912231,38.179271264
37.0211136338,39.3598964254,38.3602282077
37.1150747781,39.6676464923,38.4501753045
37.031182461,39.982625469,38.5292568969
37.1034031328,40.0694103469,38.4752838386
37.0405947039,40.1811879595,38.4611412344
37.1844327132,40.3636302292,38.6556110766
37.0742818964,40.398813105,38.5514795041
37.0626354559,40.5397920329,38.6020293995
37.1732436162,40.7209653011,38.7140109432
37.1120736742,40.7482840795,38.6619517857
37.1737855503,40.7096053353,38.5666632957
37.1100003199,40.8441483362,38.6216928796
37.0802712262,40.9441357639,38.6378333442
37.0519545847,41.0146150777,38.6738439936
37.074992593,40.8052490352,38.6814457665
37.0751216202,40.9778307118,38.7009174691
37.0242875414,40.9847674099,38.5457566064
37.1344157733,41.0424037512,38.6416027026
37.1129169312,40.9693921979,38.8100999773
37.137998859,41.0079180233,38.6550974178
37.1239932067,41.1148851515,38.6342010118
36.974215437,41.1915206468,38.7083717485
37.2044826936,41.1907556131,38.7501311331
37.0941841195,41.1184276361,38.7543923949
37.0269609577,41.1129830927,38.6626625254
37.1040650409,41.1499065559,38.7186421764
37.108853576,41.1502369226,38.5892228189
37.06995207,41.1365650179,38.738661931
37.073181365,41.152428987,38.6768355529
36.9958102612,41.2159581572,38.6413762496
37.1596050302,41.271983579,38.7196556139
37.0923667021,41.1590675069,38.6780949579
37.0411647839,41.2273637626,38.5832423934
37.0483746287,41.2831141661,38.710469629
37.0065998093,41.3563568543,38.678675385
37.0576005576,41.2139092328,38.7569448455
37.0601984511,41.2346899532,38.6389200417
36.9867070442,41.2221874516,38.7357729895
37.1472881356,41.3482624827,38.7150447125
37.0286918286,41.2918869111,38.6882758058
37.0945818414,41.3186972754,38.7415269058
37.1436285095,41.1832526783,38.612328355
37.0199470482,41.2570861433,38.6597185949
37.0547123292,41.3051655936,38.7775693814
37.0482877601,41.2413005593,38.7664622203
37.1081825909,41.33315725,38.7728038321
37.2434694766,41.337653462,38.6293111055
37.0884751047,41.3051142813,38.7062651939
37.0401359388,41.2821099294,38.7075044306
37.0458288466,41.3276555677,38.650379345
37.0506157325,41.355008248,38.7579379145
37.2303472181,41.2937971552,38.7815928063
36.9741400508,41.3235913177,38.7484731533
37.0982850791,41.2669071922,38.7820380886
37.0304097378,41.368804787,38.6989868033
37.0833841512,41.2508716956,38.7402763581
35.1686235141,40.8500434691,37.6747501443
33.275484373,40.5027809507,36.5681632532
31.320009513,39.8363025177,35.1112924157
29.7283146917,39.2208969893,33.7747496064
28.3089082353,38.4865605454,32.5622335434
27.2013426748,37.9039614119,31.354489701
26.2490085729,37.0164373416,30.1735890275
25.428704236,36.4786935301,29.344711995
24.657011531,35.8739899769,28.5317782696
23.95512896,35.1723129703,27.8245022607
23.4108029728,34.5957262042,27.164648463
22.8964020446,34.0555067099,26.4818943923
22.4393385226,33.6913059884,25.9146513045
22.0326906801,33.269757683,25.5997637401
21.6829739398,32.8993643934,25.1425833948
21.3562021923,32.5300894665,24.6777450799
21.05485074,32.0694655361,24.3486837679
20.7050491863,31.7710806225,23.9004174863
20.3539873846,31.359320216,23.6308162594
20.1130094066,30.9144260629,23.2413612486
19.9557165429,30.5758973374,22.93767356
19.560878073,30.3039527309,22.5943861241
19.388545306,30.0382416383,22.2864590229
19.20112801,29.6617085563,22.0063340927
18.9694866332,29.2975739249,21.7839526069
18.748072915,29.0412566175,21.5881740518
18.4758581874,28.7238744446,21.2747226684
18.2469802869,28.4855191627,21.0624743646
18.1282829443,28.1445831347,20.7462139832
17.9834400701,27.8782395213,20.6457814553
17.8871741403,27.7267439848,20.3818526995
17.7477627551,27.5591263536,20.2644849664
17.5522205295,27.3575824331,20.0868359541
17.4305247779,27.0712422716,19.9182166906
17.3411762814,26.7656768004,19.6538210936
17.1208728869,26.6272335464,19.613531026
17.0740755421,26.3356901225,19.558652676
17.0613934291,26.3303666791,19.4498868283
16.8455846867,26.1755791628,19.3020844291
16.764857071,25.9096975301,19.1005823944
16.5644422047,25.6337931741,18.9872143372
16.6003969431,25.6038765334,18.8992063828
16.4582242475,25.4417570473,18.7877934592
16.2594058348,25.3420604744,18.6595162562
16.2475842185,25.1808867043,18.5865810154
16.0770743291,25.0396019939,18.5009296287
16.0238942575,24.8880363419,18.5184755574
16.0097478826,24.7667968744,18.3262597198
15.8904823646,24.5651771548,18.212227514
15.8512023474,24.4643514179,18.2411961214
15.8314633348,24.4170553428,18.1632819977
15.8382397615,24.4016492558,17.9851045302
15.6097626616,24.1203463422,17.9422217142
15.7086765989,24.1575207809,18.0440644886
15.5577971778,23.9963286874,17.7895012081
15.5220089905,23.9582343838,17.7529809681
15.513786961,23.7923690128,17.7709356292
15.5614764123,23.7027527061,17.7581980784
15.4340388434,23.608444928,17.6840564646
15.4559081994,23.6101120635,17.593163808
21.3537684884,26.4220630549,22.6874192228
31.9047393586,31.4660832652,30.6859715731
33.9995339897,34.625211942,33.5319320503
34.9084673165,36.4871059022,34.9474005842
35.6142313498,37.7715568778,35.9772686789
36.2463860084,38.6914431997,36.768819139
36.4565163613,39.3534949757,37.3753221431
36.7052580622,39.8081086209,37.6811179967
36.9394809721,40.1196081537,37.9658812372
37.0470969772,40.3073506472,38.1272768894
37.1346999012,40.5687429474,38.1696127426
37.2085482242,40.7102806401,38.2584789575
37.2256965101,40.8619048728,38.4411400009
37.4147957243,40.9840588285,38.4967661713
37.2383270209,41.0739546646,38.391492291
37.378393648,41.0398106841,38.4700338965
37.2688568979,41.0934753398,38.5587104256
37.3145384977,41.0209672699,38.5740935353
37.3289524412,41.1450790796,38.4805327248
37.2908641264,41.2566382107,38.5760656036
37.4078222071,41.2716421,38.5853252991
37.2940940061,41.1899234354,38.4948705489
37.2942094251,41.2080683314,38.5670163804
37.3346721952,41.1484247106,38.6067456472
37.287310402,41.293852663,38.5164363273
37.3439727025,41.2711260125,38.6962105397
37.280685207,41.1601705645,38.5784719546
37.180639806,41.3272007016,38.6393432474
37.2376930471,41.2591979202,38.4867581598
37.3195647726,41.2568892041,38.6605760508
37.3096391083,41.2716155729,38.6144454413
37.1547630701,41.2408585634,38.5727545899
37.1642600161,41.1968716591,38.5847549857
37.0715815445,41.1403444896,38.5195858664
37.1189800089,41.3449673244,38.5393109024
37.2213717729,41.3252582283,38.5276470348
37.1680314486,41.3021353498,38.5731146232
37.16803087,41.2191525585,38.4685640463
37.0115434742,41.3120526888,38.5282478553
37.0962079325,41.329271751,38.589019762
37.0481649012,41.3321835408,38.580940219
36.9494724824,41.3063986059,38.5419543165
36.8866676807,41.1365835309,38.5384832321
36.8066432706,41.2065334266,38.4619436756
36.907150721,41.2619557175,38.5411071139
36.8799175511,41.3337414426,38.6438826001
36.8560468252,41.3420495049,38.5809301257
36.891339951,41.2642226892,38.6153163575
36.7941845586,41.2674506274,38.6390011402
36.8479957587,41.2855404568,38.5249999893
36.8106564913,41.3291822302,38.7062282543
36.8060241239,41.1805661002,38.5665206
36.8702325455,41.2897946126,38.5111028611
36.7120170773,41.3062122455,38.5468575009
36.7878735528,41.2253333721,38.609061855
36.6520558674,41.2006082623,38.5009865853
36.8030525609,41.311454729,38.548358221
36.6249825022,41.2772996836,38.5416361414
36.8145543308,41.3110683515,38.5708130493
36.6907698654,41.2239365369,38.596526879
34.6468271262,40.7118354414,37.2239869621
32.6068438209,39.9440266186,35.7385677586
30.5694509831,39.0957073857,34.0577840854
28.893911789,38.1692658124,32.586904432
27.2857278223,37.2372897923,31.3369405027
26.2360739989,36.301959197,30.2352976773
25.2824548134,35.5157472456,29.2206476223
24.5489009181,34.837459978,28.29426309
23.7343782902,34.0145205027,27.5257348775
23.1021613473,33.4295230765,26.7042269288
22.5037606363,32.7488255775,26.1348073942
22.0808338282,32.1223906173,25.4633635516
21.434177122,31.6573512071,25.0709820628
21.1025696338,31.1504702714,24.5741889972
20.6960079809,30.7099687015,24.079309647
20.3611109749,30.265272965,23.6309577792
19.9755973469,29.8532402555,23.2912419677
19.674582813,29.3903641092,22.9013929328
19.4679734974,29.0074565817,22.5935053117
19.0360008446,28.7530785104,22.2709994011
18.8883988566,28.4351871424,22.0006214446
18.5702940946,28.0890025842,21.6345084904
18.4667627547,27.850029965,21.501004958
18.240844766,27.4948770613,21.1545455429
18.0293998413,27.2525662107,20.9895957482
17.8479631978,26.935392627,20.6855699182
17.6283736118,26.7180041373,20.3458586418
17.3553226121,26.4666286465,20.1919744856
17.2496400494,26.2500978339,20.128760191
17.1144766364,26.0458535926,19.9765505394
17.017214942,25.849502912,19.8010928298
16.9392263988,25.6883027028,19.6582844668
16.7817366462,25.4780106972,19.4881282647
16.5539311278,25.145008148,19.2043753609
16.485262132,24.9524819325,19.1596638667
16.4224267853,24.830999463,18.9999000875
