June 22, 2016   14:10:00
Cyclic Voltammetry
File: c:\users\potentio2\desktop\suda\20160622\500 rpm cv.txt
Data Source:  Experiment
Instrument Model:  CHI7082E
Header: 
Note: 

Init E (V) = 0
High E (V) = 0.9
Low E (V) = -0.6
Init P/N = P
Scan Rate (V/s) = 0.01
Segment = 6
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001
Sens 2 (A/V) = 0.001

Segment 1:
Ep = 0.268V
ip = 6.363e-8A
Ah = 1.339e-7C

Segment 2:

Segment 3:
Ep = 0.151V
ip = 1.972e-5A
Ah = 1.375e-4C

Segment 4:

Segment 5:
Ep = 0.159V
ip = 2.328e-5A
Ah = 1.688e-4C

Segment 6:

Current 2:

Segment 1:

Segment 2:
Ep = -0.405V
ip = -4.335e-8A
Ah = -1.163e-7C

Segment 3:
Segment 4:

Segment 5:
Segment 6:

Potential/V	i1/A	i2/A
-0.021	-2.178e-5	-7.738e-6
-0.022	-2.179e-5	-7.732e-6
-0.023	-2.181e-5	-7.748e-6
-0.024	-2.182e-5	-7.756e-6
-0.025	-2.184e-5	-7.750e-6
-0.026	-2.185e-5	-7.744e-6
-0.027	-2.185e-5	-7.753e-6
-0.028	-2.187e-5	-7.757e-6
-0.029	-2.182e-5	-7.758e-6
-0.030	-2.183e-5	-7.751e-6
-0.031	-2.186e-5	-7.751e-6
-0.032	-2.183e-5	-7.745e-6
-0.033	-2.185e-5	-7.749e-6
-0.034	-2.184e-5	-7.752e-6
-0.035	-2.184e-5	-7.744e-6
-0.036	-2.187e-5	-7.757e-6
-0.037	-2.185e-5	-7.757e-6
-0.038	-2.186e-5	-7.753e-6
-0.039	-2.189e-5	-7.753e-6
-0.040	-2.187e-5	-7.759e-6
-0.041	-2.189e-5	-7.759e-6
-0.042	-2.187e-5	-7.762e-6
-0.043	-2.187e-5	-7.764e-6
-0.044	-2.190e-5	-7.763e-6
-0.045	-2.186e-5	-7.751e-6
-0.046	-2.186e-5	-7.756e-6
-0.047	-2.189e-5	-7.757e-6
-0.048	-2.187e-5	-7.750e-6
-0.049	-2.190e-5	-7.756e-6
-0.050	-2.188e-5	-7.761e-6
-0.051	-2.189e-5	-7.762e-6
-0.052	-2.192e-5	-7.760e-6
-0.053	-2.187e-5	-7.754e-6
-0.054	-2.188e-5	-7.759e-6
-0.055	-2.189e-5	-7.757e-6
-0.056	-2.188e-5	-7.753e-6
-0.057	-2.189e-5	-7.763e-6
-0.058	-2.187e-5	-7.759e-6
-0.059	-2.187e-5	-7.759e-6
-0.060	-2.188e-5	-7.763e-6
-0.061	-2.183e-5	-7.757e-6
-0.062	-2.184e-5	-7.764e-6
-0.063	-2.185e-5	-7.758e-6
-0.064	-2.182e-5	-7.761e-6
-0.065	-2.185e-5	-7.760e-6
-0.066	-2.183e-5	-7.762e-6
-0.067	-2.183e-5	-7.753e-6
-0.068	-2.186e-5	-7.755e-6
-0.069	-2.182e-5	-7.753e-6
-0.070	-2.182e-5	-7.759e-6
-0.071	-2.184e-5	-7.765e-6
-0.072	-2.182e-5	-7.763e-6
-0.073	-2.184e-5	-7.764e-6
-0.074	-2.182e-5	-7.761e-6
-0.075	-2.182e-5	-7.758e-6
-0.076	-2.183e-5	-7.759e-6
-0.077	-2.178e-5	-7.755e-6
-0.078	-2.179e-5	-7.765e-6
-0.079	-2.181e-5	-7.758e-6
-0.080	-2.178e-5	-7.750e-6
-0.081	-2.181e-5	-7.753e-6
-0.082	-2.180e-5	-7.753e-6
-0.083	-2.178e-5	-7.765e-6
-0.084	-2.180e-5	-7.768e-6
-0.085	-2.176e-5	-7.754e-6
-0.086	-2.177e-5	-7.754e-6
-0.087	-2.179e-5	-7.762e-6
-0.088	-2.178e-5	-7.751e-6
-0.089	-2.180e-5	-7.757e-6
-0.090	-2.180e-5	-7.755e-6
-0.091	-2.179e-5	-7.757e-6
-0.092	-2.182e-5	-7.767e-6
-0.093	-2.179e-5	-7.764e-6
-0.094	-2.180e-5	-7.761e-6
-0.095	-2.182e-5	-7.761e-6
-0.096	-2.179e-5	-7.755e-6
-0.097	-2.181e-5	-7.744e-6
-0.098	-2.180e-5	-7.754e-6
-0.099	-2.179e-5	-7.753e-6
-0.100	-2.181e-5	-7.755e-6
-0.101	-2.176e-5	-7.754e-6
-0.102	-2.178e-5	-7.751e-6
-0.103	-2.180e-5	-7.755e-6
-0.104	-2.180e-5	-7.749e-6
-0.105	-2.182e-5	-7.755e-6
-0.106	-2.181e-5	-7.753e-6
-0.107	-2.182e-5	-7.756e-6
-0.108	-2.186e-5	-7.751e-6
-0.109	-2.183e-5	-7.747e-6
-0.110	-2.186e-5	-7.758e-6
-0.111	-2.189e-5	-7.755e-6
-0.112	-2.187e-5	-7.756e-6
-0.113	-2.190e-5	-7.756e-6
-0.114	-2.191e-5	-7.756e-6
-0.115	-2.191e-5	-7.764e-6
-0.116	-2.195e-5	-7.754e-6
-0.117	-2.193e-5	-7.753e-6
-0.118	-2.194e-5	-7.754e-6
-0.119	-2.200e-5	-7.756e-6
-0.120	-2.199e-5	-7.747e-6
-0.121	-2.204e-5	-7.742e-6
-0.122	-2.206e-5	-7.754e-6
-0.123	-2.208e-5	-7.752e-6
-0.124	-2.212e-5	-7.755e-6
-0.125	-2.210e-5	-7.745e-6
-0.126	-2.213e-5	-7.751e-6
-0.127	-2.216e-5	-7.745e-6
-0.128	-2.216e-5	-7.744e-6
-0.129	-2.221e-5	-7.744e-6
-0.130	-2.223e-5	-7.752e-6
-0.131	-2.225e-5	-7.746e-6
-0.132	-2.231e-5	-7.750e-6
-0.133	-2.230e-5	-7.753e-6
-0.134	-2.234e-5	-7.741e-6
-0.135	-2.239e-5	-7.746e-6
-0.136	-2.240e-5	-7.739e-6
-0.137	-2.246e-5	-7.742e-6
-0.138	-2.248e-5	-7.742e-6
-0.139	-2.251e-5	-7.754e-6
-0.140	-2.257e-5	-7.747e-6
-0.141	-2.259e-5	-7.738e-6
-0.142	-2.264e-5	-7.742e-6
-0.143	-2.272e-5	-7.747e-6
-0.144	-2.274e-5	-7.747e-6
-0.145	-2.281e-5	-7.743e-6
-0.146	-2.284e-5	-7.752e-6
-0.147	-2.289e-5	-7.742e-6
-0.148	-2.297e-5	-7.757e-6
-0.149	-2.300e-5	-7.746e-6
-0.150	-2.306e-5	-7.752e-6
-0.151	-2.314e-5	-7.747e-6
-0.152	-2.318e-5	-7.747e-6
-0.153	-2.325e-5	-7.751e-6
-0.154	-2.331e-5	-7.745e-6
-0.155	-2.337e-5	-7.750e-6
-0.156	-2.345e-5	-7.741e-6
-0.157	-2.348e-5	-7.741e-6
-0.158	-2.355e-5	-7.744e-6
-0.159	-2.365e-5	-7.747e-6
-0.160	-2.369e-5	-7.743e-6
-0.161	-2.380e-5	-7.744e-6
-0.162	-2.386e-5	-7.743e-6
-0.163	-2.393e-5	-7.750e-6
-0.164	-2.405e-5	-7.746e-6
-0.165	-2.411e-5	-7.753e-6
-0.166	-2.420e-5	-7.752e-6
-0.167	-2.432e-5	-7.744e-6
-0.168	-2.440e-5	-7.742e-6
-0.169	-2.450e-5	-7.761e-6
-0.170	-2.459e-5	-7.753e-6
-0.171	-2.468e-5	-7.750e-6
-0.172	-2.479e-5	-7.749e-6
-0.173	-2.487e-5	-7.753e-6
-0.174	-2.498e-5	-7.749e-6
-0.175	-2.511e-5	-7.747e-6
-0.176	-2.521e-5	-7.758e-6
-0.177	-2.534e-5	-7.750e-6
-0.178	-2.544e-5	-7.754e-6
-0.179	-2.554e-5	-7.746e-6
-0.180	-2.568e-5	-7.746e-6
-0.181	-2.577e-5	-7.749e-6
-0.182	-2.589e-5	-7.742e-6
-0.183	-2.604e-5	-7.746e-6
-0.184	-2.615e-5	-7.744e-6
-0.185	-2.631e-5	-7.743e-6
-0.186	-2.643e-5	-7.740e-6
-0.187	-2.656e-5	-7.743e-6
-0.188	-2.672e-5	-7.742e-6
-0.189	-2.683e-5	-7.741e-6
-0.190	-2.698e-5	-7.748e-6
-0.191	-2.715e-5	-7.746e-6
-0.192	-2.727e-5	-7.746e-6
-0.193	-2.743e-5	-7.741e-6
-0.194	-2.758e-5	-7.736e-6
-0.195	-2.772e-5	-7.739e-6
-0.196	-2.791e-5	-7.747e-6
-0.197	-2.803e-5	-7.749e-6
-0.198	-2.821e-5	-7.754e-6
-0.199	-2.839e-5	-7.758e-6
-0.200	-2.854e-5	-7.758e-6
-0.201	-2.874e-5	-7.760e-6
-0.202	-2.890e-5	-7.761e-6
-0.203	-2.907e-5	-7.765e-6
-0.204	-2.929e-5	-7.767e-6
-0.205	-2.947e-5	-7.764e-6
-0.206	-2.964e-5	-7.770e-6
-0.207	-2.985e-5	-7.768e-6
-0.208	-3.001e-5	-7.764e-6
-0.209	-3.023e-5	-7.759e-6
-0.210	-3.041e-5	-7.762e-6
-0.211	-3.060e-5	-7.761e-6
-0.212	-3.084e-5	-7.759e-6
-0.213	-3.100e-5	-7.759e-6
-0.214	-3.122e-5	-7.758e-6
-0.215	-3.146e-5	-7.759e-6
-0.216	-3.165e-5	-7.759e-6
-0.217	-3.189e-5	-7.759e-6
-0.218	-3.209e-5	-7.759e-6
-0.219	-3.233e-5	-7.745e-6
-0.220	-3.259e-5	-7.756e-6
-0.221	-3.277e-5	-7.755e-6
-0.222	-3.301e-5	-7.756e-6
-0.223	-3.326e-5	-7.758e-6
-0.224	-3.347e-5	-7.757e-6
-0.225	-3.374e-5	-7.760e-6
-0.226	-3.397e-5	-7.754e-6
-0.227	-3.421e-5	-7.756e-6
-0.228	-3.449e-5	-7.760e-6
-0.229	-3.469e-5	-7.764e-6
-0.230	-3.494e-5	-7.758e-6
-0.231	-3.521e-5	-7.754e-6
-0.232	-3.545e-5	-7.753e-6
-0.233	-3.573e-5	-7.751e-6
-0.234	-3.597e-5	-7.747e-6
-0.235	-3.621e-5	-7.752e-6
-0.236	-3.651e-5	-7.749e-6
-0.237	-3.674e-5	-7.749e-6
-0.238	-3.704e-5	-7.739e-6
-0.239	-3.735e-5	-7.739e-6
-0.240	-3.760e-5	-7.742e-6
-0.241	-3.792e-5	-7.749e-6
-0.242	-3.819e-5	-7.740e-6
-0.243	-3.848e-5	-7.741e-6
-0.244	-3.880e-5	-7.746e-6
-0.245	-3.905e-5	-7.754e-6
-0.246	-3.934e-5	-7.751e-6
-0.247	-3.966e-5	-7.749e-6
-0.248	-3.994e-5	-7.757e-6
-0.249	-4.025e-5	-7.746e-6
-0.250	-4.054e-5	-7.740e-6
-0.251	-4.083e-5	-7.744e-6
-0.252	-4.117e-5	-7.745e-6
-0.253	-4.143e-5	-7.742e-6
-0.254	-4.175e-5	-7.744e-6
-0.255	-4.208e-5	-7.741e-6
-0.256	-4.236e-5	-7.744e-6
-0.257	-4.269e-5	-7.731e-6
-0.258	-4.301e-5	-7.739e-6
-0.259	-4.333e-5	-7.733e-6
-0.260	-4.367e-5	-7.733e-6
-0.261	-4.396e-5	-7.732e-6
-0.262	-4.430e-5	-7.735e-6
-0.263	-4.466e-5	-7.741e-6
-0.264	-4.498e-5	-7.734e-6
-0.265	-4.534e-5	-7.738e-6
-0.266	-4.565e-5	-7.736e-6
-0.267	-4.599e-5	-7.732e-6
-0.268	-4.634e-5	-7.729e-6
-0.269	-4.663e-5	-7.719e-6
-0.270	-4.698e-5	-7.724e-6
-0.271	-4.733e-5	-7.729e-6
-0.272	-4.762e-5	-7.725e-6
-0.273	-4.798e-5	-7.731e-6
-0.274	-4.831e-5	-7.750e-6
-0.275	-4.864e-5	-7.760e-6
-0.276	-4.900e-5	-7.759e-6
-0.277	-4.927e-5	-7.757e-6
-0.278	-4.961e-5	-7.766e-6
-0.279	-4.998e-5	-7.762e-6
-0.280	-5.032e-5	-7.757e-6
-0.281	-5.068e-5	-7.754e-6
-0.282	-5.101e-5	-7.744e-6
-0.283	-5.136e-5	-7.741e-6
-0.284	-5.174e-5	-7.743e-6
-0.285	-5.203e-5	-7.740e-6
-0.286	-5.238e-5	-7.738e-6
-0.287	-5.275e-5	-7.754e-6
-0.288	-5.309e-5	-7.756e-6
-0.289	-5.346e-5	-7.753e-6
-0.290	-5.380e-5	-7.751e-6
-0.291	-5.413e-5	-7.746e-6
-0.292	-5.451e-5	-7.754e-6
-0.293	-5.481e-5	-7.749e-6
-0.294	-5.515e-5	-7.751e-6
-0.295	-5.549e-5	-7.745e-6
-0.296	-5.582e-5	-7.747e-6
-0.297	-5.620e-5	-7.743e-6
-0.298	-5.653e-5	-7.746e-6
-0.299	-5.687e-5	-7.743e-6
-0.300	-5.723e-5	-7.744e-6
-0.301	-5.753e-5	-7.737e-6
-0.302	-5.790e-5	-7.749e-6
-0.303	-5.827e-5	-7.749e-6
-0.304	-5.860e-5	-7.749e-6
-0.305	-5.897e-5	-7.751e-6
-0.306	-5.930e-5	-7.752e-6
-0.307	-5.964e-5	-7.743e-6
-0.308	-6.001e-5	-7.741e-6
-0.309	-6.031e-5	-7.745e-6
-0.310	-6.065e-5	-7.740e-6
-0.311	-6.101e-5	-7.743e-6
-0.312	-6.131e-5	-7.760e-6
-0.313	-6.164e-5	-7.746e-6
-0.314	-6.197e-5	-7.743e-6
-0.315	-6.230e-5	-7.743e-6
-0.316	-6.265e-5	-7.747e-6
-0.317	-6.294e-5	-7.740e-6
-0.318	-6.328e-5	-7.748e-6
-0.319	-6.363e-5	-7.739e-6
-0.320	-6.392e-5	-7.738e-6
-0.321	-6.427e-5	-7.736e-6
-0.322	-6.456e-5	-7.724e-6
-0.323	-6.487e-5	-7.741e-6
-0.324	-6.520e-5	-7.731e-6
-0.325	-6.547e-5	-7.738e-6
-0.326	-6.580e-5	-7.744e-6
-0.327	-6.614e-5	-7.734e-6
-0.328	-6.643e-5	-7.734e-6
-0.329	-6.677e-5	-7.739e-6
-0.330	-6.707e-5	-7.733e-6
-0.331	-6.739e-5	-7.732e-6
-0.332	-6.771e-5	-7.738e-6
-0.333	-6.797e-5	-7.743e-6
-0.334	-6.828e-5	-7.748e-6
-0.335	-6.861e-5	-7.751e-6
-0.336	-6.888e-5	-7.746e-6
-0.337	-6.921e-5	-7.758e-6
-0.338	-6.951e-5	-7.751e-6
-0.339	-6.981e-5	-7.754e-6
-0.340	-7.014e-5	-7.747e-6
-0.341	-7.039e-5	-7.744e-6
-0.342	-7.071e-5	-7.740e-6
-0.343	-7.102e-5	-7.744e-6
-0.344	-7.129e-5	-7.747e-6
-0.345	-7.161e-5	-7.744e-6
-0.346	-7.188e-5	-7.740e-6
-0.347	-7.219e-5	-7.738e-6
-0.348	-7.251e-5	-7.742e-6
-0.349	-7.276e-5	-7.742e-6
-0.350	-7.308e-5	-7.739e-6
-0.351	-7.339e-5	-7.752e-6
-0.352	-7.366e-5	-7.726e-6
-0.353	-7.398e-5	-7.751e-6
-0.354	-7.423e-5	-7.746e-6
-0.355	-7.451e-5	-7.742e-6
-0.356	-7.483e-5	-7.736e-6
-0.357	-7.509e-5	-7.740e-6
-0.358	-7.539e-5	-7.750e-6
-0.359	-7.571e-5	-7.743e-6
-0.360	-7.596e-5	-7.740e-6
-0.361	-7.629e-5	-7.741e-6
-0.362	-7.656e-5	-7.735e-6
-0.363	-7.685e-5	-7.730e-6
-0.364	-7.714e-5	-7.741e-6
-0.365	-7.738e-5	-7.735e-6
-0.366	-7.766e-5	-7.732e-6
-0.367	-7.798e-5	-7.744e-6
-0.368	-7.824e-5	-7.735e-6
-0.369	-7.856e-5	-7.757e-6
-0.370	-7.882e-5	-7.753e-6
-0.371	-7.911e-5	-7.739e-6
-0.372	-7.943e-5	-7.739e-6
-0.373	-7.967e-5	-7.743e-6
-0.374	-7.996e-5	-7.741e-6
-0.375	-8.027e-5	-7.736e-6
-0.376	-8.053e-5	-7.736e-6
-0.377	-8.084e-5	-7.736e-6
-0.378	-8.113e-5	-7.736e-6
-0.379	-8.142e-5	-7.730e-6
-0.380	-8.173e-5	-7.727e-6
-0.381	-8.196e-5	-7.740e-6
-0.382	-8.226e-5	-7.732e-6
-0.383	-8.256e-5	-7.737e-6
-0.384	-8.281e-5	-7.731e-6
-0.385	-8.311e-5	-7.729e-6
-0.386	-8.339e-5	-7.725e-6
-0.387	-8.367e-5	-7.730e-6
-0.388	-8.401e-5	-7.729e-6
-0.389	-8.425e-5	-7.725e-6
-0.390	-8.456e-5	-7.726e-6
-0.391	-8.488e-5	-7.721e-6
-0.392	-8.515e-5	-7.714e-6
-0.393	-8.545e-5	-7.717e-6
-0.394	-8.572e-5	-7.724e-6
-0.395	-8.602e-5	-7.727e-6
-0.396	-8.632e-5	-7.719e-6
-0.397	-8.658e-5	-7.716e-6
-0.398	-8.687e-5	-7.715e-6
-0.399	-8.717e-5	-7.728e-6
-0.400	-8.742e-5	-7.739e-6
-0.401	-8.772e-5	-7.760e-6
-0.402	-8.801e-5	-7.767e-6
-0.403	-8.828e-5	-7.768e-6
-0.404	-8.859e-5	-7.769e-6
-0.405	-8.884e-5	-7.782e-6
-0.406	-8.913e-5	-7.774e-6
-0.407	-8.944e-5	-7.773e-6
-0.408	-8.972e-5	-7.762e-6
-0.409	-9.003e-5	-7.770e-6
-0.410	-9.036e-5	-7.770e-6
-0.411	-9.062e-5	-7.765e-6
-0.412	-9.094e-5	-7.773e-6
-0.413	-9.119e-5	-7.763e-6
-0.414	-9.149e-5	-7.769e-6
-0.415	-9.180e-5	-7.767e-6
-0.416	-9.207e-5	-7.766e-6
-0.417	-9.238e-5	-7.764e-6
-0.418	-9.266e-5	-7.764e-6
-0.419	-9.294e-5	-7.761e-6
-0.420	-9.325e-5	-7.761e-6
-0.421	-9.350e-5	-7.761e-6
-0.422	-9.379e-5	-7.768e-6
-0.423	-9.409e-5	-7.760e-6
-0.424	-9.436e-5	-7.755e-6
-0.425	-9.467e-5	-7.762e-6
-0.426	-9.493e-5	-7.758e-6
-0.427	-9.522e-5	-7.758e-6
-0.428	-9.553e-5	-7.759e-6
-0.429	-9.579e-5	-7.760e-6
-0.430	-9.608e-5	-7.756e-6
-0.431	-9.639e-5	-7.761e-6
-0.432	-9.665e-5	-7.758e-6
-0.433	-9.696e-5	-7.761e-6
-0.434	-9.723e-5	-7.757e-6
-0.435	-9.750e-5	-7.759e-6
-0.436	-9.781e-5	-7.761e-6
-0.437	-9.807e-5	-7.764e-6
-0.438	-9.836e-5	-7.756e-6
-0.439	-9.867e-5	-7.755e-6
-0.440	-9.893e-5	-7.753e-6
-0.441	-9.923e-5	-7.758e-6
-0.442	-9.949e-5	-7.753e-6
-0.443	-9.976e-5	-7.752e-6
-0.444	-1.001e-4	-7.752e-6
-0.445	-1.003e-4	-7.750e-6
-0.446	-1.006e-4	-7.746e-6
-0.447	-1.009e-4	-7.746e-6
-0.448	-1.012e-4	-7.741e-6
-0.449	-1.015e-4	-7.751e-6
-0.450	-1.018e-4	-7.752e-6
-0.451	-1.020e-4	-7.760e-6
-0.452	-1.024e-4	-7.762e-6
-0.453	-1.026e-4	-7.748e-6
-0.454	-1.029e-4	-7.754e-6
-0.455	-1.032e-4	-7.753e-6
-0.456	-1.034e-4	-7.750e-6
-0.457	-1.037e-4	-7.751e-6
-0.458	-1.040e-4	-7.741e-6
-0.459	-1.042e-4	-7.744e-6
-0.460	-1.045e-4	-7.742e-6
-0.461	-1.048e-4	-7.741e-6
-0.462	-1.051e-4	-7.738e-6
-0.463	-1.053e-4	-7.743e-6
-0.464	-1.056e-4	-7.738e-6
-0.465	-1.059e-4	-7.736e-6
-0.466	-1.062e-4	-7.742e-6
-0.467	-1.064e-4	-7.740e-6
-0.468	-1.067e-4	-7.739e-6
-0.469	-1.069e-4	-7.752e-6
-0.470	-1.072e-4	-7.750e-6
-0.471	-1.075e-4	-7.752e-6
-0.472	-1.078e-4	-7.761e-6
-0.473	-1.081e-4	-7.759e-6
-0.474	-1.083e-4	-7.758e-6
-0.475	-1.086e-4	-7.760e-6
-0.476	-1.089e-4	-7.759e-6
-0.477	-1.091e-4	-7.753e-6
-0.478	-1.094e-4	-7.754e-6
-0.479	-1.096e-4	-7.755e-6
-0.480	-1.099e-4	-7.754e-6
-0.481	-1.102e-4	-7.752e-6
-0.482	-1.104e-4	-7.741e-6
-0.483	-1.107e-4	-7.750e-6
-0.484	-1.110e-4	-7.749e-6
-0.485	-1.112e-4	-7.744e-6
-0.486	-1.114e-4	-7.747e-6
-0.487	-1.117e-4	-7.745e-6
-0.488	-1.119e-4	-7.739e-6
-0.489	-1.122e-4	-7.749e-6
-0.490	-1.124e-4	-7.755e-6
-0.491	-1.127e-4	-7.757e-6
-0.492	-1.130e-4	-7.754e-6
-0.493	-1.132e-4	-7.747e-6
-0.494	-1.134e-4	-7.746e-6
-0.495	-1.137e-4	-7.745e-6
-0.496	-1.139e-4	-7.745e-6
-0.497	-1.142e-4	-7.741e-6
-0.498	-1.144e-4	-7.747e-6
-0.499	-1.147e-4	-7.742e-6
-0.500	-1.150e-4	-7.734e-6
-0.501	-1.152e-4	-7.739e-6
-0.502	-1.154e-4	-7.741e-6
-0.503	-1.157e-4	-7.737e-6
-0.504	-1.159e-4	-7.735e-6
-0.505	-1.161e-4	-7.737e-6
-0.506	-1.163e-4	-7.743e-6
-0.507	-1.166e-4	-7.740e-6
-0.508	-1.168e-4	-7.746e-6
-0.509	-1.170e-4	-7.748e-6
-0.510	-1.173e-4	-7.749e-6
-0.511	-1.175e-4	-7.748e-6
-0.512	-1.177e-4	-7.749e-6
-0.513	-1.180e-4	-7.747e-6
-0.514	-1.182e-4	-7.751e-6
-0.515	-1.184e-4	-7.745e-6
-0.516	-1.186e-4	-7.731e-6
-0.517	-1.188e-4	-7.739e-6
-0.518	-1.190e-4	-7.738e-6
-0.519	-1.193e-4	-7.738e-6
-0.520	-1.195e-4	-7.738e-6
-0.521	-1.197e-4	-7.736e-6
-0.522	-1.199e-4	-7.741e-6
-0.523	-1.201e-4	-7.739e-6
-0.524	-1.203e-4	-7.741e-6
-0.525	-1.205e-4	-7.741e-6
-0.526	-1.207e-4	-7.741e-6
-0.527	-1.210e-4	-7.738e-6
-0.528	-1.211e-4	-7.734e-6
-0.529	-1.213e-4	-7.741e-6
-0.530	-1.215e-4	-7.738e-6
-0.531	-1.217e-4	-7.729e-6
-0.532	-1.220e-4	-7.735e-6
-0.533	-1.221e-4	-7.742e-6
-0.534	-1.223e-4	-7.738e-6
-0.535	-1.225e-4	-7.738e-6
-0.536	-1.227e-4	-7.747e-6
-0.537	-1.229e-4	-7.741e-6
-0.538	-1.230e-4	-7.736e-6
-0.539	-1.232e-4	-7.741e-6
-0.540	-1.234e-4	-7.738e-6
-0.541	-1.235e-4	-7.728e-6
-0.542	-1.237e-4	-7.731e-6
-0.543	-1.239e-4	-7.734e-6
-0.544	-1.241e-4	-7.729e-6
-0.545	-1.243e-4	-7.734e-6
-0.546	-1.245e-4	-7.742e-6
-0.547	-1.246e-4	-7.741e-6
-0.548	-1.248e-4	-7.732e-6
-0.549	-1.250e-4	-7.736e-6
-0.550	-1.252e-4	-7.736e-6
-0.551	-1.254e-4	-7.734e-6
-0.552	-1.255e-4	-7.727e-6
-0.553	-1.257e-4	-7.730e-6
-0.554	-1.259e-4	-7.740e-6
-0.555	-1.260e-4	-7.734e-6
-0.556	-1.262e-4	-7.734e-6
-0.557	-1.263e-4	-7.737e-6
-0.558	-1.265e-4	-7.744e-6
-0.559	-1.267e-4	-7.744e-6
-0.560	-1.269e-4	-7.747e-6
-0.561	-1.270e-4	-7.752e-6
-0.562	-1.272e-4	-7.770e-6
-0.563	-1.273e-4	-7.764e-6
-0.564	-1.275e-4	-7.769e-6
-0.565	-1.276e-4	-7.763e-6
-0.566	-1.278e-4	-7.762e-6
-0.567	-1.280e-4	-7.764e-6
-0.568	-1.281e-4	-7.762e-6
-0.569	-1.283e-4	-7.766e-6
-0.570	-1.284e-4	-7.764e-6
-0.571	-1.285e-4	-7.765e-6
-0.572	-1.287e-4	-7.768e-6
-0.573	-1.288e-4	-7.763e-6
-0.574	-1.290e-4	-7.760e-6
-0.575	-1.291e-4	-7.764e-6
-0.576	-1.292e-4	-7.763e-6
-0.577	-1.294e-4	-7.764e-6
-0.578	-1.295e-4	-7.768e-6
-0.579	-1.297e-4	-7.764e-6
-0.580	-1.298e-4	-7.754e-6
-0.581	-1.299e-4	-7.756e-6
-0.582	-1.301e-4	-7.764e-6
-0.583	-1.302e-4	-7.762e-6
-0.584	-1.303e-4	-7.760e-6
-0.585	-1.305e-4	-7.760e-6
-0.586	-1.306e-4	-7.761e-6
-0.587	-1.307e-4	-7.756e-6
-0.588	-1.309e-4	-7.754e-6
-0.589	-1.309e-4	-7.753e-6
-0.590	-1.311e-4	-7.745e-6
-0.591	-1.312e-4	-7.753e-6
-0.592	-1.313e-4	-7.753e-6
-0.593	-1.315e-4	-7.753e-6
-0.594	-1.316e-4	-7.752e-6
-0.595	-1.317e-4	-7.750e-6
-0.596	-1.319e-4	-7.758e-6
-0.597	-1.319e-4	-7.760e-6
-0.598	-1.321e-4	-7.759e-6
-0.599	-1.322e-4	-7.759e-6
-0.600	-1.291e-4	-7.743e-6
-0.599	-1.240e-4	-7.712e-6
-0.598	-1.209e-4	-7.720e-6
-0.597	-1.181e-4	-7.732e-6
-0.596	-1.156e-4	-7.732e-6
-0.595	-1.133e-4	-7.740e-6
-0.594	-1.111e-4	-7.732e-6
-0.593	-1.090e-4	-7.740e-6
-0.592	-1.071e-4	-7.736e-6
-0.591	-1.052e-4	-7.725e-6
-0.590	-1.034e-4	-7.742e-6
-0.589	-1.018e-4	-7.741e-6
-0.588	-1.001e-4	-7.737e-6
-0.587	-9.851e-5	-7.745e-6
-0.586	-9.695e-5	-7.740e-6
-0.585	-9.541e-5	-7.744e-6
-0.584	-9.399e-5	-7.747e-6
-0.583	-9.257e-5	-7.753e-6
-0.582	-9.118e-5	-7.757e-6
-0.581	-8.986e-5	-7.762e-6
-0.580	-8.853e-5	-7.755e-6
-0.579	-8.730e-5	-7.728e-6
-0.578	-8.608e-5	-7.704e-6
-0.577	-8.483e-5	-7.718e-6
-0.576	-8.364e-5	-7.717e-6
-0.575	-8.249e-5	-7.724e-6
-0.574	-8.133e-5	-7.719e-6
-0.573	-8.024e-5	-7.722e-6
-0.572	-7.914e-5	-7.719e-6
-0.571	-7.810e-5	-7.729e-6
-0.570	-7.707e-5	-7.716e-6
-0.569	-7.602e-5	-7.718e-6
-0.568	-7.504e-5	-7.724e-6
-0.567	-7.406e-5	-7.724e-6
-0.566	-7.310e-5	-7.731e-6
-0.565	-7.216e-5	-7.724e-6
-0.564	-7.121e-5	-7.726e-6
-0.563	-7.031e-5	-7.735e-6
-0.562	-6.942e-5	-7.745e-6
-0.561	-6.851e-5	-7.734e-6
-0.560	-6.769e-5	-7.727e-6
-0.559	-6.683e-5	-7.717e-6
-0.558	-6.597e-5	-7.715e-6
-0.557	-6.517e-5	-7.724e-6
-0.556	-6.437e-5	-7.735e-6
-0.555	-6.361e-5	-7.723e-6
-0.554	-6.284e-5	-7.715e-6
-0.553	-6.203e-5	-7.723e-6
-0.552	-6.132e-5	-7.729e-6
-0.551	-6.056e-5	-7.733e-6
-0.550	-5.980e-5	-7.738e-6
-0.549	-5.908e-5	-7.732e-6
-0.548	-5.835e-5	-7.735e-6
-0.547	-5.766e-5	-7.724e-6
-0.546	-5.696e-5	-7.723e-6
-0.545	-5.623e-5	-7.724e-6
-0.544	-5.558e-5	-7.740e-6
-0.543	-5.490e-5	-7.730e-6
-0.542	-5.423e-5	-7.733e-6
-0.541	-5.359e-5	-7.732e-6
-0.540	-5.289e-5	-7.728e-6
-0.539	-5.228e-5	-7.736e-6
-0.538	-5.166e-5	-7.741e-6
-0.537	-5.101e-5	-7.741e-6
-0.536	-5.042e-5	-7.739e-6
