File number,L,a,b
636.0,2.16694430695,1.08144764234,-2.4184109286
637.0,2.22001918372,0.976951462044,-2.15146289624
638.0,2.19515932974,0.978628535314,-2.24279155588
639.0,2.16307248521,1.06216462607,-2.41493134211
640.0,2.12377958346,1.1520618221,-2.61483282649
641.0,2.16130927323,0.994691805178,-2.29223729104
642.0,2.18889971914,0.989504685513,-2.17827880187
643.0,2.1524816535,0.916048704403,-2.20310650366
644.0,2.17925253332,1.06098977938,-2.24070527136
645.0,2.18581115945,1.03183770709,-2.23556473935
646.0,2.12674858017,1.08566930889,-2.36475842509
647.0,2.18557357222,0.998566015812,-2.12349678133
648.0,2.14053325368,1.11684936778,-2.28965623648
649.0,2.1386562599,1.03682455124,-2.3241285418
650.0,2.11361892713,0.98387970577,-2.38197054519
651.0,2.15037396815,1.03389019911,-2.27758836925
652.0,2.16223038937,0.985948191995,-2.10071251365
653.0,2.1701621919,1.0199089579,-2.10787079645
654.0,2.149818602,0.940019114433,-2.16728934971
655.0,2.12659018233,1.00961758796,-2.15608757092
656.0,2.14959445173,0.994094667141,-2.1655207763
657.0,2.1069220985,1.00260430936,-2.12362799051
658.0,2.16358073044,1.0012749651,-2.17458096225
659.0,2.07698477099,0.955987899888,-2.27813723871
660.0,2.10555290141,1.06098630534,-2.29990761386
661.0,2.16374170264,0.983733902706,-2.2342041714
662.0,2.21157134583,1.05698245709,-2.44753870249
663.0,2.27870979546,1.10757103633,-2.52521770985
664.0,2.36068089698,1.17793677898,-2.73163859505
665.0,2.49470098151,1.11029285275,-2.76180192291
666.0,2.60836697108,1.21582340912,-3.06609686807
667.0,2.77791655024,1.27653458709,-3.29727179813
668.0,2.93641814838,1.33474332331,-3.7453279246
669.0,3.1977009747,1.38983752802,-3.93079859776
670.0,3.44350396732,1.57775388642,-4.23163915746
671.0,3.77439914149,1.55704537076,-4.7803169425
672.0,4.14355999314,1.56400838007,-4.91271219701
673.0,4.5291848935,1.50070574576,-5.21860952382
674.0,4.98841698482,1.48097086137,-5.73460793377
675.0,5.40067612616,1.55581907376,-6.26268456753
676.0,5.88366152346,1.19768362351,-6.40560289845
677.0,6.35038177233,1.23319466138,-6.78228508948
678.0,6.83679185116,1.25458328421,-7.21123562734
679.0,7.18684974845,1.18528477747,-7.86533346385
680.0,7.64595708073,0.828007155252,-7.55362369115
681.0,7.91141869315,1.06039186277,-8.21093785419
682.0,8.20148416794,0.9874218028,-8.56750144051
683.0,8.51244569769,0.817935830541,-8.42255098399
684.0,8.74329930897,0.684628256412,-8.58181559678
