movie_name,movie_slice,roi_index,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20,L21,L22,L23,L24
MCi1.MOV,0001,1, 35.5109, 65.8093, 37.0311, 29.5085, 28.3158, 37.3287, 40.9943, 36.4087, 49.2837, 19.7861, 48.6134, 56.5023, 14.9963, 27.8161, 31.8084, 66.3411, 50.4365, 30.7139, 69.6047, 52.1251, 63.6382, 39.0880, 15.0803,  9.0118
MCi1.MOV,0002,1, 36.0378, 66.3982, 37.6256, 29.8987, 29.0504, 37.7160, 40.9112, 37.0465, 49.3548, 19.8313, 49.3560, 56.8671, 15.5855, 28.2849, 32.3234, 66.8522, 50.9455, 31.3541, 69.8434, 52.7429, 64.4019, 39.6497, 15.2247,  8.8192
MCi1.MOV,0003,1, 35.5382, 65.7676, 37.2941, 29.4344, 28.6476, 37.7222, 41.0544, 36.8213, 48.4541, 19.7094, 49.2005, 56.4962, 15.5957, 28.0962, 32.1942, 66.7690, 50.6964, 31.4621, 69.7735, 52.4593, 64.0552, 39.7810, 15.1162,  8.9166
MCi1.MOV,0004,1, 37.7938, 67.7958, 39.8973, 30.7375, 30.4484, 40.1508, 43.6210, 39.3680, 50.7236, 20.7589, 51.2273, 58.7552, 17.4112, 30.2123, 34.4649, 68.5950, 52.8682, 32.8857, 72.0707, 55.2399, 66.3859, 41.1271, 16.1104,  9.6014
MCi1.MOV,0005,1, 37.9964, 68.1793, 40.2368, 30.8309, 30.7089, 40.4734, 44.0014, 39.9037, 51.1441, 20.8499, 51.7207, 59.3239, 17.8725, 30.3805, 34.6847, 68.8784, 53.3499, 32.9512, 72.5853, 55.8240, 66.8610, 41.2444, 16.1791,  9.4930
MCi1.MOV,0006,1, 38.2356, 68.4524, 40.3456, 30.9381, 30.7937, 40.5341, 44.2340, 40.3151, 51.3551, 21.1619, 51.6619, 59.4477, 17.9024, 31.0869, 35.0752, 68.9001, 53.5940, 33.0307, 72.8753, 55.9147, 66.8387, 41.5317, 16.3205,  9.0588
MCi1.MOV,0007,1, 38.2767, 68.4137, 40.4284, 30.9869, 30.9696, 40.3764, 44.2616, 40.3022, 51.2419, 21.3017, 51.8057, 59.4286, 17.8016, 30.8590, 35.2706, 69.2876, 53.5793, 33.3469, 72.8095, 55.9660, 67.0541, 41.7522, 16.3702,  9.1778
MCi1.MOV,0008,1, 38.5594, 68.4661, 40.3476, 31.1815, 30.7919, 40.4145, 44.3793, 40.2840, 51.0906, 20.9651, 51.7795, 59.6694, 18.0422, 30.9852, 35.0751, 68.8124, 53.5138, 33.3775, 72.6976, 55.9230, 67.2013, 41.9243, 16.3424,  9.7122
MCi1.MOV,0009,1, 38.5020, 68.4949, 40.1197, 30.9870, 30.8465, 40.5517, 44.2034, 40.4729, 50.8607, 21.1395, 51.8516, 59.5827, 17.8832, 31.0007, 35.1660, 69.1786, 53.7186, 33.3833, 72.9198, 56.0131, 67.1161, 41.6809, 16.1443,  9.5635
MCi1.MOV,0010,1, 38.4067, 68.3367, 40.2677, 30.9283, 31.3010, 40.6238, 44.1981, 40.3670, 50.7790, 21.4614, 51.9856, 59.5708, 17.7435, 31.2829, 35.1092, 69.3046, 53.7713, 33.5899, 72.5986, 56.2310, 67.1619, 41.6646, 16.2625,  9.2978
