movie_name,movie_slice,roi_index,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20,L21,L22,L23,L24
MCi1.MOV,0001,1, 32.5110, 63.6462, 34.0477, 22.3865, 21.9217, 31.2030, 37.3487, 33.4509, 46.0768, 11.9937, 43.4005, 51.7013, 11.8158, 24.0223, 28.7833, 62.4994, 44.0189, 24.6254, 67.2487, 48.4395, 59.9943, 32.0064,  6.2660,  4.0172
MCi1.MOV,0002,1, 33.5664, 59.5810, 31.3659, 28.4214, 26.2811, 35.4160, 39.0921, 29.1624, 39.0046, 17.3590, 46.1591, 55.6821, 13.1018, 24.1461, 26.6572, 64.8136, 47.6065, 30.1125, 69.5246, 46.1026, 49.4877, 37.2380, 13.3449,  9.3606
MCi1.MOV,0003,1, 34.5536, 64.9421, 35.8968, 29.2731, 27.1502, 35.8926, 39.6261, 34.5190, 46.9165, 17.8116, 48.3503, 55.3837, 13.2181, 26.5548, 29.6887, 66.9391, 48.6659, 29.7775, 69.1531, 50.3140, 60.3968, 37.6458, 13.1194,  8.4148
MCi1.MOV,0004,1, 36.1491, 66.9688, 37.8638, 30.4601, 28.9236, 38.2577, 41.7710, 37.8550, 50.7419, 18.9262, 49.8726, 57.7400, 14.9779, 28.4029, 32.2168, 68.1241, 50.3971, 31.1870, 71.4669, 53.1934, 64.7095, 39.3644, 13.9970,  8.5674
MCi1.MOV,0005,1, 36.5284, 67.2171, 38.3352, 30.5669, 29.0784, 38.6210, 41.9706, 38.1421, 50.9521, 19.1998, 49.9657, 57.8355, 15.1478, 28.6823, 32.6704, 68.6402, 50.3603, 31.0495, 71.5826, 53.4786, 64.7335, 39.2040, 13.5386,  8.5488
MCi1.MOV,0006,1, 36.5169, 67.2076, 38.1919, 30.8588, 28.8110, 38.0989, 42.1591, 37.9040, 51.1190, 19.2709, 50.0065, 57.9958, 15.1298, 28.3261, 32.3043, 68.5613, 50.4851, 31.1269, 71.7358, 53.4842, 64.9575, 39.1268, 13.4573,  8.5317
MCi1.MOV,0007,1, 36.8268, 67.2401, 38.3627, 30.5307, 29.0562, 38.2261, 42.2498, 38.1220, 50.8524, 19.1736, 49.9409, 58.0844, 15.0913, 28.3239, 32.4461, 68.5875, 50.7421, 31.0828, 71.6822, 53.3864, 64.9505, 39.3221, 13.7827,  8.2918
MCi1.MOV,0008,1, 36.6563, 67.3007, 38.4631, 30.7913, 28.9992, 38.3395, 42.0438, 37.9252, 51.2254, 18.9953, 50.0834, 57.9753, 15.1052, 28.3851, 32.3594, 68.4357, 50.5588, 31.1452, 71.7909, 53.3053, 64.7925, 39.3131, 13.6235,  8.3410
MCi1.MOV,0009,1, 36.3604, 67.0162, 38.0499, 30.4134, 28.8423, 38.2837, 41.8587, 37.8817, 50.9207, 18.9389, 50.1164, 58.1164, 14.9577, 28.3823, 32.2323, 68.5369, 50.3632, 31.1903, 71.5312, 53.5653, 64.7315, 39.2655, 13.6147,  8.5542
MCi1.MOV,0010,1, 36.4141, 67.2651, 38.2886, 30.3971, 28.9388, 38.3173, 41.8594, 37.8459, 50.7681, 19.1547, 50.0377, 57.9989, 15.1177, 28.1679, 32.3825, 68.5097, 50.5369, 30.9902, 71.6687, 53.4271, 64.9051, 39.1328, 14.0592,  8.3561
MCi1.MOV,0011,1, 36.5221, 67.2868, 38.2174, 30.3571, 29.0662, 38.2328, 41.8625, 37.7876, 51.1458, 19.0304, 50.1041, 58.0947, 14.9901, 28.5831, 32.4339, 68.3723, 50.4891, 31.0708, 71.7152, 53.4059, 64.9170, 38.9777, 13.5768,  8.2318
MCi1.MOV,0012,1, 36.7167, 67.2696, 38.1173, 30.7268, 28.7429, 38.1210, 42.0865, 38.0378, 50.9568, 19.0325, 49.9925, 57.9142, 14.9603, 28.5168, 32.2079, 68.5092, 50.5350, 31.1388, 71.7214, 53.1378, 64.7305, 39.1908, 13.7485,  8.3579
MCi1.MOV,0013,1, 36.7308, 67.2026, 38.3557, 30.4802, 28.6024, 38.4226, 41.8559, 37.9234, 50.9071, 19.2260, 50.0989, 58.0007, 15.3566, 28.5995, 32.2629, 68.3394, 50.2666, 30.9902, 71.6885, 53.4199, 64.7841, 39.1074, 13.6951,  8.1961
MCi1.MOV,0014,1, 36.5033, 67.4144, 38.3488, 30.4687, 28.7493, 38.2532, 42.0378, 38.0196, 50.8988, 18.8489, 50.1030, 57.8153, 14.9745, 28.6475, 32.4503, 68.3280, 50.5962, 31.1138, 71.8284, 53.5089, 64.7214, 39.2010, 13.7162,  8.3571
