movie_name,movie_slice,roi_index,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20,L21,L22,L23,L24
MCi1.MOV,0001,1, 32.7583, 59.5709, 32.4608, 28.1702, 26.2609, 33.2325, 39.3864, 32.6924, 47.3598, 19.4503, 46.6077, 50.4211, 16.9992, 28.0552, 30.9077, 65.7073, 48.3059, 27.2268, 72.1067, 54.2403, 62.4595, 39.4802, 14.5743,  9.9941
MCi1.MOV,0002,1, 33.5549, 59.5879, 33.1364, 28.3132, 26.6811, 33.7457, 39.8932, 32.9746, 47.1712, 19.2943, 46.8044, 51.0169, 17.6817, 28.2613, 30.9914, 65.0771, 49.0888, 28.3228, 72.6993, 53.9007, 61.8628, 39.7089, 14.9491, 11.5146
MCi1.MOV,0003,1, 35.4746, 60.8800, 34.3357, 28.9143, 27.8558, 35.7414, 42.2396, 34.1324, 47.5739, 19.8604, 48.4262, 53.2349, 18.9143, 29.4026, 32.1539, 65.1884, 50.8540, 30.0170, 74.2053, 54.9955, 62.2439, 40.4647, 15.5418, 12.1946
MCi1.MOV,0004,1, 35.4555, 61.1059, 34.4375, 29.2619, 28.0548, 35.8528, 42.2710, 34.4633, 47.7411, 19.9021, 48.8150, 53.5024, 18.9985, 30.0936, 32.1608, 65.1327, 50.7737, 29.6085, 74.3841, 55.0580, 62.1261, 40.8245, 15.5420, 12.4452
MCi1.MOV,0005,1, 35.4928, 61.0279, 34.2175, 29.0986, 28.2688, 36.0925, 42.2975, 34.5590, 47.8746, 20.0302, 48.7576, 53.6684, 19.1529, 29.8814, 32.1571, 65.2226, 50.9077, 30.0516, 74.3999, 55.1586, 62.1735, 40.7698, 15.6474, 12.0864
MCi1.MOV,0006,1, 35.6734, 60.8768, 34.3719, 29.3179, 28.1404, 36.0078, 42.2129, 34.4172, 47.7275, 19.9907, 48.8244, 53.7636, 19.2043, 29.8767, 32.2805, 65.1378, 50.9620, 29.7890, 74.4598, 55.1446, 62.2357, 40.8929, 15.6768, 12.6270
MCi1.MOV,0007,1, 35.5147, 61.1959, 34.4858, 29.1959, 27.8384, 36.0646, 42.2025, 34.1106, 47.9520, 20.1189, 48.6765, 53.8126, 19.1725, 29.9337, 32.1889, 65.4860, 51.1230, 29.8555, 74.4592, 55.2758, 62.3216, 40.7355, 15.6807, 12.3040
MCi1.MOV,0008,1, 35.4789, 61.0410, 34.4249, 29.5825, 27.9135, 35.7715, 42.2427, 34.4930, 47.6860, 19.9772, 48.8052, 53.7251, 19.3597, 29.7037, 32.3797, 65.1248, 50.8911, 29.9261, 74.4870, 55.0502, 62.2269, 40.9194, 15.9830, 12.1424
MCi1.MOV,0009,1, 35.5352, 61.0462, 34.2671, 28.9993, 28.0446, 35.9906, 42.3666, 34.2312, 47.6929, 19.8619, 49.1772, 53.5375, 19.0305, 30.0854, 32.4628, 65.1201, 50.9114, 29.9228, 74.4204, 55.1915, 62.0954, 40.6535, 15.6142, 12.1044
MCi1.MOV,0010,1, 35.6955, 61.1489, 34.4989, 29.2592, 28.0549, 35.9203, 42.2844, 34.1524, 47.7973, 19.9576, 48.7820, 53.6009, 19.1799, 30.1090, 32.3062, 65.1234, 51.2290, 30.0395, 74.3408, 55.2635, 62.1107, 40.4826, 15.7067, 12.4848
